"";"Basal_squamous";"Basal_squamous";"Luminal";"Luminal";"Luminal_infiltrated";"Luminal_infiltrated";"Luminal_papillary";"Luminal_papillary";"Neuronal";"Neuronal"
"CREG1";-0,118646423794102;0,185628176174054;-0,376175189451489;0,0135399911619215;-0,203456547978185;0,0934116195718893;0,255613775228559;0,00314219289185983;0,853405248527604;5,35696927673365e-05
"TRIM24";1,29445195374041;4,00133950577366e-33;-0,971790768361448;1,02276503721986e-06;-0,33204453535151;0,047643692846095;-0,595818211979827;4,4848467543749e-07;-0,169405071036849;0,652995833931472
"SAP30";-0,369739123639609;5,07047211948539e-06;0,351517141974671;0,0163297000366009;-0,16238653660539;0,174632082672126;0,466789067684841;5,49465598424392e-09;-0,756499610365067;0,000213635688855366
"HESX1";0,119299218036276;0,347279827257976;-0,18510564947819;0,440614730402319;-0,241967322585399;0,163664136907356;0,141586439059572;0,266125227871975;-0,0757946249915533;0,841669560469899
"HDAC3";-0,233501591228778;1,10754489421272e-07;0,111628450127228;0,187906188784702;0,219713198240065;0,000162347323571125;0,077691345312024;0,0969436563173221;-0,230746930145617;0,0507339032350014
"TSC22D1";-0,116712221458473;0,212413744934661;0,193547658069383;0,253003860231955;-0,350165511680476;0,00317641795875632;0,254827659157604;0,0047073894789197;0,0643959562423575;0,822840620835519
"LDB1";0,507943966106108;1,68156045524208e-15;-0,148971693672957;0,24607236245667;-0,0452528186193906;0,68064164290877;-0,388350715069601;2,77496816713439e-09;-0,092325373984087;0,661646828409859
"PER3";-0,1631597882136;0,263619646120286;0,429490081404624;0,0919513959118195;-0,448317468700017;0,017076642831481;0,249792636320953;0,0811500552726663;0,135746544201155;0,759192526057069
"PER2";-0,278904394714537;0,00231540030108009;0,393852166214559;0,0153051538899158;-0,0629206748986828;0,674267354786079;0,0857594628585563;0,385387424634483;0,309322750681592;0,22273539102035
"FUBP1";-0,302726701930839;3,31478432642501e-06;0,0966469511625743;0,470086538665047;0,27038622915344;0,00205889968662544;0,155254136832268;0,0221429685258714;-0,42184150597747;0,0130199616022258
"BUD31";0,00475836503112248;0,934241857015101;-0,110350101264734;0,266523965352639;0,0202396062478289;0,81839296995564;0,0665477155716623;0,227568798677668;-0,189385863097385;0,186553424221056
"PRPF4B";0,139075876443336;0,00483602879627063;0,00742021641058876;0,948682861161476;0,120414685952369;0,0817634208963864;-0,223793267549688;3,80787039057403e-06;0,00832759595852117;0,959671663261324
"TIMELESS";-0,191224997385151;0,0106912745396416;0,121555720001739;0,410835945097065;0,34902593926134;0,000296369918158855;0,0581933067586711;0,475917358117586;-0,822967638487546;5,96652025643023e-06
"FOXH1";2,15341797359485;8,32874684896343e-33;-0,87343041344348;0,0147996728674194;-0,147017865229624;0,653645679655445;-1,59853702246383;3,5250683327903e-17;-0,246091224128594;0,697555770340611
"MBD2";-0,292047065065628;1,28670392572736e-07;0,177881357359198;0,0877847991557023;0,0240221794994628;0,800190140947327;0,0944825232327116;0,109246171536747;0,518401496116143;0,000225117942501251
"FUBP3";-0,301495542036909;3,08330802846285e-10;0,108747661965701;0,249067661608896;0,179403206358678;0,00733201920805002;0,159154437709676;0,00146881276711045;-0,156619845105363;0,260265923038036
"H1FX";0,0649729801190357;0,35774493737758;-0,0275566665445393;0,856618747522209;-0,0733126910405897;0,489760595305431;0,117043295484638;0,0892025892932629;-0,620654005915071;0,000164904483363921
"LIMD1";0,635539395833252;4,25375488768052e-21;-0,315631940835829;0,0145580483475898;0,0759838359036618;0,513598861328035;-0,583732509440946;1,28931077884375e-17;0,221213077691965;0,277620865614856
"TAF1C";0,381377858837611;6,86801640584831e-10;-0,322409268775901;0,00414970889700372;0,196968423612848;0,0248685430557015;-0,335219774717912;8,46279935062209e-08;-0,173727717998505;0,346754674446516
"TAF1B";-0,0520830796424026;0,487099497595408;-0,0734028349645186;0,614253115226942;0,0657761695444181;0,560671098345959;0,0728838148210782;0,334112327017484;-0,174658923517601;0,389847671509994
"TAF1A";-0,322455614429057;3,6039216571684e-05;0,229001107572572;0,117334068789743;0,282014276556243;0,00802091747480457;0,0914756755881259;0,278877405722371;-0,332012257135881;0,118253075082126
"BAZ1B";-0,0530919300845927;0,269387946096825;0,0423139542320321;0,661307797925816;0,038532941525764;0,601678537018855;0,0764781589154158;0,107185995094581;-0,356173732912966;0,00194794236541357
"BTAF1";0,360424540943269;4,87643317610448e-06;-0,0333638927948741;0,856618747522209;0,151389435861866;0,194748006335782;-0,465772546522048;2,06780596630089e-09;0,11269982816057;0,652995833931472
"AIP";0,217984119595458;0,000128466197964699;-0,192835287691441;0,0640645757212141;-0,111246177000105;0,181599724941403;-0,0644091738357595;0,294830253669866;0,0457390196561391;0,805829187799126
"PIAS2";-0,0862339057862735;0,353803890152957;0,379115462224093;0,0148151899295818;0,100932501271053;0,467910236015805;-0,0143669437282901;0,890690281454792;-0,701101912678003;0,00140132738294882
"ASH2L";0,062619539109777;0,417782946358551;-0,0149728816007855;0,930120878852756;-0,0903706975338423;0,424871326402851;0,094520475641799;0,218770507026281;-0,460490645882908;0,0133038012756579
"LDB2";0,255068152010248;0,046426018245194;-0,327784359101503;0,163187527175719;-1,02704545178938;1,09469408805099e-11;0,614409686399004;5,68491854367153e-07;-0,145463844128331;0,713311498269859
"TBX19";0,162987299120983;0,078379902740813;-0,175588052043343;0,314421331932202;0,00849650733026674;0,962987556847551;-0,0564288733472251;0,574168902897361;-0,173108485954963;0,517953952648275
"TBX18";-1,07642743866072;0,000169761698015418;-0,114020630812804;0,860598311319175;-1,44868887356541;0,000100407833808368;1,83400928046273;3,91596650423058e-11;1,34935652746983;0,0774033266436378
"NMI";-0,951088901858498;1,5978477672401e-29;0,755628390284938;8,9375474213113e-07;-0,0382591575551192;0,806814040297392;0,463317177078229;3,78749730695485e-07;0,887704792160159;0,000116225739531729
"MTA1";0,168564256562389;0,00238211199619009;-0,0249171276392293;0,844145715195567;0,190106993708016;0,0109618346051201;-0,193431630076208;0,000491510705547196;-0,471472539387255;0,00063679143835837
"PDLIM1";-0,133608587163652;0,17660392149818;0,148601174665561;0,433682401393235;-0,0969403773054509;0,523338156385036;-0,0891214818212411;0,38399920515879;1,14967509471543;5,01663514999543e-07
"CBFA2T2";0,461913041438022;9,09899956044554e-11;-0,194437858744747;0,162359935430006;0,10728086463274;0,341288792037815;-0,395749773983193;4,29944240007375e-08;-0,249562132189437;0,224818780859422
"CTDP1";-0,0546172165610024;0,309541107972281;0,0244859701116358;0,832321880404521;0,0359144629224559;0,666215321786478;0,0428563304386476;0,439802166190179;-0,124047959527502;0,399494136968107
"DEDD";0,1262442329521;0,0626056361803606;-0,305167570873515;0,00907507178376646;-0,00263885387163576;0,981783774194001;0,0299690275837659;0,689842256537113;-0,0986456627708137;0,632210104470023
"LRRFIP1";-0,030836706632444;0,654685765680397;0,0824859484764087;0,519439110346669;-0,110896717172956;0,234863585207394;-0,0883563750174439;0,184758498977294;0,818058918254536;6,95599160607882e-08
"FAIM3";-0,223021546737042;0,205363104333195;0,431564459694674;0,169758473042041;-1,12558878287044;6,02315595231775e-08;0,573956446894382;0,000653625167510732;1,13304920019096;0,00794100874609516
"MTA2";0,119821090443292;0,00404411544499965;-0,105356584588472;0,176058579369551;0,124837656114693;0,0288681462463102;-0,143832317745488;0,00055379864157889;-0,0664229295952481;0,605853753691913
"PTTG1";-0,910219072115751;2,79797473899718e-19;0,335741913474594;0,0925158185212848;0,736469842767335;3,84716399848682e-08;0,401320167298531;0,000207359528431616;-0,76282500681992;0,00556715971455462
"MSC";-1,52651949028674;1,37321158766948e-12;-0,507855389450576;0,235977342689491;-1,73407675250092;2,27830620476177e-10;2,78233588564558;4,57637871688116e-47;0,636083952613955;0,32252962956755
"ZBTB22";0,184777655138165;0,000311650679685745;0,0764780150957396;0,459872163886712;-0,0595752714623643;0,467373747283745;-0,200554495457697;9,14531971144669e-05;0,127667367851769;0,393145295254934
"ZNF235";0,397636639922688;3,50469514423258e-09;-0,291480752185866;0,0183531716680656;-0,0959996335755964;0,366977852858636;-0,136201893828688;0,0575891296932569;-0,332143575292379;0,0702701583159524
"KLF4";-0,609583767707575;1,23350059437614e-05;0,707092990640295;0,0043592625981572;-0,0122284979521368;0,964599070189655;0,274299256773178;0,060571418069245;0,135768429279558;0,764362525309092
"COPS2";-0,0596425416522681;0,214563583442713;0,0932715471596257;0,290018692183784;0,0454818953739959;0,538945021651035;-0,0202447840516751;0,697752227569636;0,0389025551199325;0,791522373080656
"TRIP13";-0,90281001485662;5,10671774545009e-15;-0,0110693779017019;0,968757001689217;0,716994039468092;3,12262160505275e-06;0,533709499996762;9,01211035128145e-06;-0,629331628136727;0,047840589507974
"TRIP11";-0,0702106197688011;0,239881817831994;0,193741740569582;0,0600337445700358;-0,0616828007578221;0,498000599337412;0,015307971572927;0,817077081972267;0,0558407551721096;0,759192526057069
"HMGN3";-0,00955795987425212;0,910381129337556;0,118931014277422;0,41791289688465;0,135264611315803;0,208427273253812;-0,0578160381047059;0,475091190630902;-0,396677427448127;0,039801152366067
"TRIP4";0,101223751112807;0,0101777743399003;-0,032304139501786;0,694512001265151;-0,0661907934657897;0,254508050070492;-0,077298809863553;0,0554469789572066;0,187761964899376;0,0692799320334217
"ZNHIT3";0,213037917786901;5,3021153632511e-06;-0,139396161132485;0,113506611214795;0,00333761351783224;0,970917403241118;-0,0949834458468981;0,0529828024865325;-0,294163344857676;0,0164196490997617
"GTF3C5";-0,0636944061208595;0,374008601021602;-0,0907818720662714;0,503101854603947;0,37023708289569;1,54730531358509e-05;-0,00601788856339347;0,940146353525809;-0,734670165938127;8,16625146504069e-06
"GTF3C4";-0,712124966852676;1,787483016263e-17;0,306909431648003;0,0565995369654416;0,313417333569249;0,00903684162393296;0,426289469417495;1,09744119479548e-06;-0,358127436796612;0,137597168772404
"GTF3C3";-0,0996779725321222;0,0832057642858818;0,15560613435108;0,136145329829481;0,203758327797543;0,00663556277735173;-0,0743724401240051;0,207948643883463;-0,172367003657451;0,271263639700854
"CNOT8";0,128005396193281;0,006160885752607;0,0879011651441441;0,329496876611076;0,0729753301782576;0,294203139835096;-0,19262854732688;2,79071362726447e-05;-0,113474795305244;0,399494136968107
"TCEAL1";0,472067422971424;1,08789874315003e-08;-0,0351308255676166;0,856618747522209;-0,304698632866828;0,00780399567790208;-0,314923219283704;0,000205234060842412;0,361942372375963;0,112779274376453
"ZNF264";0,327156143177273;3,38672865018865e-07;-0,178785628088651;0,146176391311014;0,00877680791593605;0,945337128401417;-0,311207372564329;1,40989157966345e-06;0,313148830793798;0,0706213093594996
"FHL5";0,460747595601616;0,00947536150695904;-0,540863077715462;0,095183292092363;-1,26543097621751;4,63262054011421e-09;0,573880720442303;0,00122175444414433;0,33185800911686;0,529747062550958
"HAND2";-0,17994447966629;0,510179960508149;-0,949638487137716;0,0365415697659606;-2,77572064014531;8,79241139056605e-21;2,48494355387721;8,70039949325098e-27;-0,0664149722406471;0,938844912054167
"ONECUT2";1,44066932691949;4,6225004906079e-07;0,0381723647955727;0,953725914640158;0,590652338963066;0,164768576026431;-1,52468602060543;9,20883118178753e-08;-1,63888518310985;0,0309087781191796
"TBX4";0,197173139557709;0,440262470776694;-0,188416028985848;0,707791304547919;-1,98032288421445;7,15134604848453e-12;1,22582000832176;1,6522432044445e-07;0,00697562106741767;0,991905622699077
"FXR2";-0,0295971278529059;0,590310743824084;0,0230278502680221;0,84403552809033;0,125688223073881;0,0787279583646317;0,0828950492992941;0,117901657105356;-0,771989230580942;1,06318073885502e-10
"TBPL1";-0,230685696716998;2,06731684876046e-05;0,107667798925911;0,311649261766965;0,119414047902476;0,130853032212672;0,18567652163417;0,000764375283943449;-0,444532697246851;0,00125583930384371
"POLR1C";0,186865771492823;0,000821410047897649;-0,131287565098418;0,21797000995875;0,287077449248752;6,85943322262427e-05;-0,288527338879527;1,39786002690668e-07;-0,169850051004502;0,280389938462422
"ZNF254";1,61530102670618;1,64612075841904e-47;-0,757869067151297;0,000635249935504897;-0,351703799055324;0,0515317068653849;-0,961045756127821;5,33789654993606e-15;-0,338521383159771;0,364288240352425
"GTF2IRD1";0,554635376888637;8,58976267283626e-18;-0,268002751860056;0,0293448727554904;0,0367804372932437;0,748366182912777;-0,405085913217627;1,15405054172958e-09;-0,261751562642219;0,164175311457761
"NR1D1";-0,667815225040064;8,61196904369861e-12;0,462411531525726;0,0104993697736496;-0,0357823356049565;0,838255078619798;0,445365233452311;9,71778389607731e-06;0,186923093555588;0,544314089565334
"CLOCK";-0,285343013214578;0,00406703059548226;0,215871255175159;0,250950504801327;0,217042945034774;0,126838141769361;-0,0150223243393279;0,900130055597521;0,288241983952521;0,305162266919341
"SOX13";0,642274067821234;9,36692683950688e-12;-0,4681947020156;0,00694236873297784;-0,0952207382018067;0,547838133298006;-0,41742013147031;1,7352673490819e-05;0,272088408351562;0,334160086310558
"CREB5";-1,69685978043528;1,14863574929543e-25;0,454049323325555;0,170149227577162;-0,526688290492357;0,030190995489021;1,91379698805825;6,07348434635285e-34;-0,412141241980889;0,425222434919341
"NFE2L3";-0,311748767852533;0,0243142924285858;0,336313694511093;0,189684242541895;0,221139389264248;0,278281155019484;0,0387327921334606;0,807343957614111;-0,144063587584014;0,742341366838749
"RNF14";0,126813350751775;0,00824035800765895;-0,0899511927627827;0,330797909266257;0,0671497017872262;0,356164533410948;-0,120636962908614;0,0128871332540815;-0,0552907027960909;0,713311498269859
"NCOR1";0,146039227235503;0,0390797875345935;0,116747566891352;0,394271764828884;0,0270307797204854;0,818182084837875;-0,164722608240021;0,0202350969213288;-0,255283373674931;0,181425473732453
"NCOR2";-0,48866263692913;8,65001902199986e-15;0,359526886323703;0,00185096076659817;-0,0317286194734123;0,77577933943633;0,400580953230067;4,28662439882929e-10;-0,279615183179217;0,117582159232828
"ZNF592";0,0258527116831502;0,599069370178364;0,163253778451761;0,0447811221494112;0,0308753574136738;0,678174273217631;-0,106899409752408;0,0213653737025224;-0,0582064956089425;0,681887587142461
"SAFB2";0,337018401195598;7,8278836396087e-22;-0,146837707052509;0,0301691294083417;0,0827196201558209;0,128499092270906;-0,266570074276906;1,60538864998606e-13;-0,301438845221904;0,00154389054616932
"ZNF432";1,02919517637861;2,87187678707372e-13;-0,618108491819117;0,0185477266175776;0,166689512250502;0,478865097640851;-0,926448572982232;7,71248090599623e-11;0,350963015332692;0,415695932523881
"EIF5B";-0,0733742883589255;0,167692199813416;0,042358234434964;0,694128671119541;0,0521505983617239;0,523338156385036;0,0287597884545754;0,615427874132987;-0,052367632395498;0,748992301723099
"PHF14";0,261306272025459;7,29053567039523e-07;-0,19610169014145;0,0419444706407848;0,0675880665300763;0,42104062397811;-0,136998845102791;0,0125081453035071;-0,420073810067711;0,00194804649594308
"BZW1";-0,450268678482404;4,61503876488756e-17;0,28366034566301;0,00451880609778348;0,187170528350981;0,0156033800076256;0,167311353494597;0,00369019150102554;0,138533275004486;0,401547740793333
"ESPL1";-0,147440421086415;0,210489884032838;-0,33253681242121;0,108131558407773;0,530369697856909;0,000258813147148298;0,0978622514432814;0,423045810723032;-0,855344594943485;0,00248405212616478
"ZNF646";0,0952541416749639;0,0809329338778648;0,144055055524284;0,14714453806612;0,0900218844735328;0,252395271081907;-0,14163030836383;0,00847280614379195;-0,39789036714086;0,00295891259081045
"HDAC9";-1,75486367947237;5,98785556897071e-19;0,89143331250018;0,0170996165616338;-0,477304604260594;0,113080175493037;1,77580574023993;2,13619893391865e-19;-0,56833001018594;0,348248009230779
"KNTC1";-0,102371647238323;0,250204046231059;0,035082011675625;0,856618747522209;0,400161079057295;0,000262864242671162;-0,0869884291564027;0,339582061445769;-0,507834181788851;0,020213508997261
"HDAC4";-0,430770418300033;7,25632805423614e-07;0,336506638567968;0,0340547670570166;-0,201883329478153;0,111145816998794;0,556304246916918;7,99778569109453e-11;-0,735099669688925;0,000924420320658801
"TOX";-1,16273063315112;4,95581328761473e-08;0,566235167280558;0,167758768119995;-1,05130409214835;0,000207763465786024;1,83386745667911;3,71124336346195e-19;-1,15191368673447;0,0442885264774194
"PHF16";0,208839598202045;0,00659453976207665;-0,193835524603275;0,175875658582477;0,0171018088578681;0,903245025667625;-0,0373106140249;0,669233915685731;-0,496202290411778;0,0109825944972825
"BCLAF1";0,192155430152214;5,84713359004399e-06;-0,0465410532702784;0,601571422618654;0,129054286669103;0,0295305450180079;-0,216417064000739;2,98367329926135e-07;-0,209654280927726;0,065278270507997
"MATR3";0,00590928950682823;0,898133374077688;0,0958792198127956;0,211122130191643;0,0795080420267205;0,174632082672126;-0,0261416177506675;0,559435644002688;-0,392184966022068;8,48950791010563e-05
"DHX38";-0,0381691136138169;0,454390131047075;-0,0726598695492395;0,449393158449759;-0,057926920411008;0,442382895340221;0,140333844434615;0,00370861411431506;-0,163586580602976;0,217082120510538
"SERTAD2";0,0488802910887323;0,526463689086646;-0,0502281645491252;0,745905532781223;0,00389935414747278;0,978127216358716;-0,0833942069272542;0,277807800938524;0,282768998652578;0,147845959073201
"MAML1";-0,00826920704838585;0,882174595504966;-0,0256980407616147;0,819679711124024;0,1755618071928;0,00861940175175903;-0,0515899122599723;0,333925888329107;-0,247507115176987;0,057291662564993
"DAZAP2";0,0717577525360173;0,189686999147047;0,0645857882081966;0,544372919023206;-0,0783044859437751;0,32147573889524;-0,121687130660984;0,0229332753138388;0,391057273467146;0,00305029154392175
"TSC22D2";0,240407104104483;0,00730277685647358;-0,421471224378058;0,00740778452261203;-0,207998773569813;0,0988767160597901;0,0103191739762174;0,922593018750261;0,403426985302561;0,0874682492637692
"ZNF623";0,0688750491958494;0,358085189574961;0,00403251231470314;0,980579230570495;0,215378617535796;0,026079750046167;-0,156121935386755;0,0309373667339377;-0,30830495740658;0,101782123252977
"ZBTB24";-0,0742855237985367;0,121654367945349;0,0712218164557736;0,442517507220466;0,0642975963402233;0,363392728536836;0,0210697524861772;0,688889346383764;-0,116185111230664;0,385784978860602
"ZBTB39";0,329721012970877;1,59355022757082e-05;-0,216091820777094;0,136145329829481;0,279689112365971;0,00737422025476477;-0,313859046489128;4,47471771891466e-05;-0,552151158073315;0,00494540218226781
"SUPT7L";0,0815556983874064;0,0427870062067462;0,0113612886902654;0,895900167371058;0,112743577040881;0,038428461720379;-0,125565742022944;0,00157276796762724;-0,188390794001585;0,0702701583159524
"ARNT2";0,633289454776013;0,000449671704617743;0,223189558154001;0,545690267922588;-0,294399569334479;0,2770698055811;-0,17440330364908;0,372189460773799;-1,81920908299954;4,50624084763793e-05
"ZBTB40";0,32871532463029;2,05208097312969e-07;-0,10800990078207;0,398995337799435;0,0852835971838495;0,395074545014039;-0,249123076630676;0,000113660953384141;-0,446853576972931;0,0066891737905207
"ZBTB5";-0,028409147626089;0,676396609154409;0,0106903342717128;0,943428155912774;0,159101269846945;0,0700803080375807;0,0120454529630916;0,871459546797908;-0,49956294793671;0,00147589048673259
"HELZ";0,130081690860635;0,0144749505461591;0,0206814338572485;0,860598311319175;0,066922915481026;0,413792620609371;-0,148691775510887;0,00529887885680315;-0,177742926218873;0,224471529297094
"MAFB";-1,07866217273971;9,34003270386962e-13;0,285354270295437;0,354339255350638;-1,03694740011823;1,27496612384283e-07;1,51362757170642;1,38492910750118e-25;0,668323484123931;0,115501108419394
"THRAP3";-0,085101518002265;0,00906779466660795;0,0938910683796514;0,117334068789743;0,0590735797469062;0,211805596370601;0,0374056384592034;0,280381085775872;-0,178787587159487;0,0343702937936843
"MED12";0,311580097179814;3,33946636777304e-08;-0,127281866527495;0,248512473695312;0,115703849006257;0,169276205385059;-0,274674914096865;1,46585117269696e-06;-0,289197438284356;0,0574632213598663
"NR1I3";0,503898584013279;7,0099851186364e-05;0,0192387809269112;0,948682861161476;0,0975504025166027;0,639438719311637;-0,644201607356636;2,76044502491272e-07;0,37171812888875;0,306754541802202
"NR1D2";0,401064769472301;8,5809050030635e-09;-0,203558019518693;0,126831512900856;-0,0709287808529204;0,54097792410122;-0,255715316021229;0,000371555390330949;-0,0178204685160974;0,942533210771142
"DMTF1";0,385941672617436;3,16466480352548e-10;-0,147731119831679;0,222714511384656;0,15787610058983;0,077681768842893;-0,351219893317106;1,42099903235164e-08;-0,374896586761903;0,0228926093382988
"MED6";-0,322815546863399;1,3134434202203e-11;0,201799615929858;0,0226433234148582;0,192302105404771;0,0037616700028221;0,155958532759895;0,00186710157093227;-0,287945054559941;0,0257554534140373
"NR2E3";0,349845113593269;0,00657980827886599;-0,103737467911393;0,698530965149886;0,00885155793560233;0,970917403241118;-0,251335109283242;0,0566675834461907;-0,285238755560165;0,448224446087317
"ZBTB33";-0,0342001917889085;0,576217722674415;0,0835492854070541;0,462967838512285;0,297503592714936;4,01441886420541e-05;-0,190508338563363;0,000800786892553148;-0,0704548870027502;0,692104082679901
"HDAC5";-0,0188257852655909;0,802593902863679;0,0625344273655628;0,657190748030687;-0,277805940231286;0,0016047758105957;0,25493015835799;0,000123271978596233;-0,393815756343232;0,0225861128614567
"CHAF1A";-0,00951605886957729;0,905500445815228;0,0228901025901944;0,885046209590582;0,340845179321695;0,000157354886914026;-0,148843672352648;0,0382736736600749;-0,427243613151136;0,0177999625148944
"NR1H3";0,0750463440564317;0,48605735053561;-0,148799862769353;0,462967838512285;-0,110980967657113;0,490151454803861;-0,0348951058758438;0,766181506615581;0,524652394618068;0,046334455234162
"PQBP1";0,0516138644502018;0,409562784100806;-0,0191212222523838;0,885046209590582;0,114819392298553;0,179561012424049;-0,0866860632293491;0,1613112383096;-0,174379447502844;0,296174469931912
"PREB";-0,0514859641988838;0,314385374237058;-0,0384157568247883;0,703776241773317;-0,116652960085958;0,0864529557265207;0,216134406160723;5,61548688392364e-06;-0,360544704604132;0,00309782526458067
"ZNF263";0,173161667329428;2,95712348746195e-05;0,080646681554331;0,321124852704933;-0,111316509999938;0,0586269047528176;-0,077202807170865;0,0755255764603983;-0,280784349196457;0,00859927376395821
"YAF2";0,0746131572722817;0,12643116032069;0,0363696913597895;0,714283424458074;-0,133028233066874;0,0412369949479601;-0,0053603207704942;0,923076258867466;0,0290740144586943;0,846034532309851
"TOB1";1,29024089637205;1,45868690931796e-28;-0,581747473767498;0,0104941464945205;-0,425731264320834;0,0141594371762773;-0,995763973109392;1,92933461439469e-16;1,36793695636828;1,27513507937121e-05
"CEBPZ";-0,194017322949671;5,17587334672341e-06;0,119257837501088;0,141160280726108;0,0811242888550066;0,198600275966666;0,113797372572749;0,00968185750344699;-0,151638720098546;0,203624248684983
"TRIM28";-0,0143028796540197;0,815464624660782;0,0435918423172392;0,703894824974789;0,179858347378596;0,0157029067839622;-0,023143006061618;0,712264934284807;-0,537140937736018;7,39352578898721e-05
"ZNF197";0,426532738265596;6,9951613799671e-17;-0,0869072059039731;0,421477888002443;-0,135287378651102;0,0762460835756403;-0,269701661075798;3,94763345231845e-07;-0,115789751022072;0,466953107928255
"ZNF256";0,190562757468268;0,0624274311958761;-0,185952870084485;0,336317778725043;0,0909902981381725;0,571009294147276;-0,178704036721022;0,0830542720999768;0,0540517468945243;0,865577796845788
"RBM7";-0,426481601530558;9,72102521158653e-12;0,263671061152932;0,0233884075751153;-0,152725887527637;0,0986639042340993;0,427264879944639;9,81012753826059e-12;-0,094011115567243;0,64534307633141
"TSHZ1";0,279364296217945;0,000741436564836733;0,0270155130196219;0,885046209590582;-0,246751333965884;0,030562066421762;-0,0634354628027332;0,487414912712621;-0,299534677731161;0,19075963625309
"TOPORS";-0,180131892888054;0,00272414460328131;0,190281227853054;0,0836285728203641;0,19690687555136;0,0156086400699362;-0,0140206599770565;0,841120888869427;-0,127762384334007;0,467327654586103
"CTDSPL";-0,0999502486694368;0,191749319440576;0,185945933611654;0,175589762955319;-0,0533363130178266;0,653667315580934;-0,0411127741128414;0,617010959553031;0,489696330849982;0,00853404520165724
"ZNF443";1,35311470700416;4,06002080274434e-46;-0,560274208470743;0,00361094335916275;-0,0267355358936046;0,895609319129812;-1,05185708459126;1,370685620572e-25;-0,112937431102432;0,748992301723099
"SRRM1";0,228465204438571;5,48354850244853e-07;-0,213381397997189;0,00984588609267089;0,140332221839092;0,0287715512985429;-0,228658768641592;5,70917943363798e-07;0,00814839558210956;0,959671663261324
"DENND4A";0,0925957307754874;0,191065053931596;0,0227100445424586;0,882956134873493;-0,17204678012747;0,0700803080375807;-0,0451802925721285;0,546933561022553;0,311547449371597;0,0820512237860506
"IRX5";-0,509173983802763;0,0345799254532395;0,832815985575152;0,0504859057034461;0,684106760002055;0,0364313242030349;-0,146976075031506;0,57791750045284;-0,92368654777542;0,151660791979117
"SAP18";0,298400045236066;1,20944224962727e-10;-0,0908164377188285;0,330797909266257;-0,121235296263142;0,0731348373176743;-0,182987909281541;0,000135755084292778;0,0511645084040051;0,741261781063518
"SNAPC5";-0,0227439377542185;0,6718946858409;0,116635818294989;0,211593804888939;-0,0816675813242806;0,264323451146316;0,0480647084108723;0,364138822116174;-0,111855143610476;0,437821348508355
"ZNF267";-0,159063037659973;0,00646301141477819;-0,0403826505078868;0,746353665004251;-0,0843536346061171;0,339214825582378;0,149004445646344;0,011553100409049;0,430881710193587;0,00327589816331734
"TRIM22";-1,5806901445827;2,98322516544865e-23;1,31873363766111;4,35894301724513e-06;-0,494178369796417;0,0379305399334115;1,01118251177516;1,38650043705757e-09;1,59187448789539;0,000192944670698382
"NPM2";1,11252899830555;4,62664848701862e-07;-0,662797526714004;0,11203866080541;-0,696402439033537;0,0243572689246465;-0,0926187390559843;0,720736904900152;-1,27265269143687;0,0299012418798339
"HMG20B";0,0846667755862853;0,155364692426522;-0,067263395969988;0,564138924505996;0,14942894185714;0,0617338421866344;-0,128300286125345;0,028658796634959;-0,13978014601933;0,399494136968107
"HMG20A";0,167711422634898;0,00020947000043317;0,0384468444665664;0,688838947720032;0,0447119520038672;0,543743739434796;-0,133001973549053;0,00386922173041763;-0,414747788864174;0,000237612752350673
"KLF2";0,0160455961104615;0,919907659738145;-0,101007255371658;0,732963492001369;-1,29821154071876;3,37896513331165e-15;0,861308783816111;1,32773421815268e-10;0,234596232650119;0,579367196066186
"CITED2";0,0231863910616479;0,83901318638489;0,0457602591946529;0,844145715195567;0,0130969534103968;0,946909353994521;-0,0802004937211773;0,473990454066683;0,147024714599782;0,645314275260237
"SCML2";-0,979839613206626;6,30332662318628e-06;0,727692749913114;0,0690766463727472;-0,120125185780822;0,745471523342145;1,29922027354877;1,16030308432909e-09;-2,95189792544542;2,0642791694158e-08
"PIAS3";0,0678201642073866;0,36451599053969;-0,0849229273576153;0,552739581021944;-0,171267603898059;0,0841234102988072;0,0739324275483284;0,328850240794028;0,0630039485375882;0,777918113113247
"RBM14";-0,0658263109363606;0,0789829174817081;0,0943490829638787;0,167596858791195;0,264633555868064;2,84103706242145e-09;-0,0766780687042345;0,0405243312214027;-0,408177200489423;4,41919269625525e-06
"C1D";-0,0909640056894965;0,0603966379648655;-0,0257260692759198;0,809281271707558;-0,109516394234268;0,102189105507526;0,177165458528914;0,00016765685962472;-0,0097252814249531;0,954052455581186
"HAX1";-0,0841206961255008;0,0963654498148624;0,0941491580754867;0,320806550065547;0,0108709135615364;0,903245025667625;0,0840062145071201;0,0982274421816644;-0,257060438365146;0,0447191854142334
"HMGN4";-0,0460871076706972;0,376001734855555;-0,0437855283411341;0,671645598064739;0,109635863232246;0,116922480726345;0,0293038371365988;0,593473860208884;-0,200684250953415;0,12916880307521
"HOXB13";-0,367426624778845;0,233178972320265;0,747566938219306;0,173800941632086;-0,562121504390728;0,186426710998353;0,671915416110377;0,02522509192197;-1,33224185399943;0,0866623403267796
"CREB3";-0,147839912825317;0,0190379309888448;0,00236432532849129;0,986780816048521;-0,161489282021828;0,0642504606079805;0,280305751260034;5,09742413726247e-06;-0,134769745843755;0,461368705460057
