"TCGA-4Z-AA7R-01";"TCGA-BL-A3JM-01";"TCGA-BT-A0S7-01";"TCGA-BT-A2LA-01";"TCGA-C4-A0EZ-01";"TCGA-DK-AA6W-01";"TCGA-FJ-A871-01";"TCGA-G2-A2EL-01";"TCGA-GD-A3OS-01";"TCGA-GV-A3JZ-01";"TCGA-K4-A3WV-01";"TCGA-XF-A9ST-01";"TCGA-XF-A9T2-01";"TCGA-XF-AAMG-01";"TCGA-XF-AAMH-01";"TCGA-XF-AAN7-01";"TCGA-YC-A9TC-01";"TCGA-ZF-AA4R-01"
"HOXB8";0.000983452182040972;0;0.00102549985513453;0;0;0;0;0;0;0;0;0.00362083784826099;0;0;0;0.00192175427550185;0;0.00194409444475709
"HOXB2";0;0;0;0;0;0;0;0;0;9.28051662943344e-19;0;0;0;0;0;0;0;0
"HOXB3";0;0.000972563388397502;0.00135936878203115;0;0;0;0;0.00202943036181964;0.00149257347170085;0;0.00141077653737023;0;0;0;0.000947311416215212;0;0;0
"HOXB9";0;0.000230835935112803;0;0;0;0;0;0.000726418642618719;0.000942090133461462;9.26462785949642e-05;0.000375556937871405;0;0;0;0;0;0.00120978972781331;3.6707895852344e-05
"ZBTB34";0.000275249951910833;0;0;0;0.00059903221399639;0.000532356303291177;0.000305121911587076;0.000986249481412764;1.84624219912026e-05;0;0.000515999108322485;0;0;0;0;0.000891575193945641;0;0
"TCEA2";0;0;0;0.00631775675890755;0;0;0;0;0.00577245667678197;0;0;0;0;0;0;0.00600072466937159;0.0045571077756965;0.00286572010082721
"ZNF250";0;0;0;0.00880711154636499;0;0;0;0;0;0;0.0017306762785429;0.107066801288436;0;0;0;0;0;0
"ZNF557";0;0;0;0.0100684603323097;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"ZNF254";0;0.000252219829409863;0;0;0.00125979926213144;0;0;0;0;0.000555050154121447;0.000967513253148864;0;0;0.000627294824817357;0;0;0;0
"ZNF546";0.000792884996286744;0;0.00109031118542563;0.000272301077025311;0;0;0;0;0.000584372015039935;0;0.000752875837458852;0;0;0;0;0;0;0
"ZNF570";0;0.000290501264433875;0;0;0.000457451715265931;0.000558775572071511;0.00181612395015616;0.000931636908152417;0;0;0;0;0;0.000679330510807098;0.000395530621574967;1.30035607423461e-05;0;0.00068293484161578
"ZNF585A";0.000892397438726151;0;0;0.00022560474199065;0.000789067539831458;0.00091236092314391;0;0;0.00310700391940834;0.000717325718376286;0;0.00223026551602522;0;0;0;0.000506809070931693;0;0
"ZNF559";0;8.03371937096491e-19;0;0;1.40687634826107e-07;8.38482817260976e-07;7.45294319529962e-18;4.72060713986673e-18;0;0;0;0;0;0;1.36792813694103e-18;0;0;1.49055907239493e-18
"ZNF573";0;5.34362734546969e-06;0;0;0;0.000128750365301574;0;0.000307874838991793;0;0;0;0;0;0;0;0.00205599445878794;0;0
"ZNF45";0;0;0;0;0.00344102478824446;0.00363819260992892;0.0148006793738289;0;0;0;0;0;0;0.00730914055083401;0;0.000896864238962198;0;0
"ZNF221";0;0;0;0;0;0;0;0;0;0.000428376861874947;0;0;0;0.000695006328628462;0;0;0;0.000455391512583406
"ZNF160";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000121103163480652;0;0;0
"ZNF283";0.000647615617052711;0;0;7.51625372945015e-05;0;0;0.00137457436393612;0.000800175960879121;0.0012126259111817;0;0;0;0;0;0.00101549102034954;0.000252726941290344;4.06600819123776e-05;0
"NFKB2";0;0;0;0;0.000823130046106245;8.66758675344614e-05;0;0;0;0;0;0;0;0.00113715277376541;0.00230824771030057;0;0;0.00134087902493796
"ZNF649";0.00133551116587608;0;0;0;0.00380098352139104;0;0.00313423127345623;0;0.000358538616331012;0;0;0;0;0.000637388853648866;0;0.00196786426726685;0.000627543578178756;0
"ZNF549";0;0;0;0;0;0;0.000217733560877762;0.000277927539393617;0;0;0;0;0;0;0;0.00114548364030399;0.00010093430038842;0
"ZNF671";0.00669595817649089;0.000957461182554759;0;0;0.00414229290644009;0.0018989874877909;0;0.00272468263448061;0;0.00056484418398431;0;0;0;0.00175735921626638;0.00488325677949585;0.000836556448026829;0.00177061455108218;0.00145265801639428
"ZNF274";9.72522824313327e-05;0;0;0.00017214697448907;0;0;0.0022371273843182;0;0;0;0;0;0;0;0;0;0;0.00112445981987982
"ZKSCAN3";0;0.000103013083843497;0;0;0;0;0;0.000603409210973199;0;0.000139528839525093;0;0;0;0;0;0;0;0
"PHF17";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"MYBL1";0.000899154976829125;0;0;0;0;0.00171060403389151;0;0;0;0;0.00830655893906172;0;0;0.000727122443531769;0;0;0;0
"SHOX2";0;0;0;0;0;0.00361374316268687;0;0;0;0;0;0;0;0;0.0003646249169925;0;0;0
"SMARCA2";0;0.000508255802972204;0.00011655094129177;6.44072261860617e-05;0.000837248294134249;0.000743801638082287;0.000510130051597459;0.0012844653871868;0.000949977163734733;0.000640597289602164;0.00074924820648518;0.00111674181066233;0;0.000585880673337758;0.000199499953682963;0.000289291483566812;0;0.00133239424508635
"HIPK2";0;0;0.000792448598569507;0;0;0;0;0;0;0;0.000983485129911341;0;0.00730512648318103;0;0.00393230390580175;0;0;0.00624818449674378
"POLR1E";2.57700682251044e-05;1.942372614353e-05;2.22280604938545e-05;0;0;2.46950652128598e-05;0;2.41026179772576e-05;3.29920729283717e-05;6.38228439980224e-07;0;0;0;0;0;2.92975010361201e-05;1.10001142897141e-05;9.35330203715035e-08
"PGBD1";0;0;0;0;0;0;0;0;0;0.00380638269979274;0;0;0;0;0;0;0;0
"KCNIP3";0;0;0;0;0;0;0;0;0;2.38180668611407e-16;0;0;0;0;0;0;0;0
