 TCGA-4Z-AA7R-01, TCGA-BL-A3JM-01, TCGA-BT-A0S7-01, TCGA-BT-A2LA-01, TCGA-C4-A0EZ-01, TCGA-DK-AA6W-01, TCGA-FJ-A871-01, TCGA-G2-A2EL-01, TCGA-GD-A3OS-01, TCGA-GV-A3JZ-01, TCGA-K4-A3WV-01, TCGA-XF-A9ST-01, TCGA-XF-A9T2-01, TCGA-XF-AAMG-01, TCGA-XF-AAMH-01, TCGA-XF-AAN7-01, TCGA-YC-A9TC-01, TCGA-ZF-AA4R-01
MAPRE2,0.005328811531660985,0.005988204588212852,0.010928680245434698,0.005349285940258545,0.011148978761904103,0.008953300828283106,0.004697111713053416,0.01842978434088196,0.0038348022747470285,0.008728487730029233,0.003668224332303461,0.0022839853975109934,0.013035487312265146,0.012248450984272354,0.006419936636046374,0.003291997895426584,0.025646641237591257,0.008913986615025337
PRIM2,0.008147503326064141,0.0083640006855098,0.008142181492881666,0.008159644854193104,0.008147565065251286,0.00452316604539492,0.005332004412189839,0.006666117614233326,0.006908103163753909,0.008147551611829154,0.007679172357708414,0.008036175157350636,0.0072783223963260755,0.008147431765626352,0.003290140696202235,0.008153326594590761,0.005856611045236238,0.008148508444326706
TNXB,0.007635239966165741,0.008145568737045661,0.008147511585811939,0.008020972928724345,0.008147419363908726,0.008130054657493502,0.00832012223697836,0.003960437582422044,0.006763093900088333,0.008148465528693392,0.004057960214367052,0.004815847954807394,0.008221287255317377,0.008143117785091473,0.008149509855829616,0.008397459115144109,0.006747467334395129,0.008147776585606852
PRIM1,0.008147665086352045,0.008319288603455047,0.00814114540900495,0.008147776515479082,0.008147453125499644,0.007730616982399089,0.007739684610608256,0.0071528182438343295,0.00794596494705081,0.008147333012584017,0.008045920155346548,0.008146421880923979,0.008055810040860851,0.008147067274314497,0.006883264244779181,0.008146422958028463,0.008221555075562508,0.008138211841049677
IFI6,0.007348796844238312,0.006522765846593303,0.006687692005837663,0.008096954777749419,0.0062701034058228085,0.008245985189999135,0.008324476375483574,0.004077731143572938,0.004661751012883268,0.00820925988009826,0.006083140529558374,0.00821839630148817,0.008172655685349231,0.0034522053580291014,0.008017831134338517,0.00846001656222027,0.004714276021253229,0.0075502441173636425
UQCR10,0.008150230346483465,0.006345918174597664,0.008056554481965893,0.007632704125003865,0.00814583921160938,0.004184328016147992,0.008147483309359486,0.008988142042738533,0.0031451527839954675,0.008126553194427882,0.008147582676521088,0.008147795025700412,0.008536789672511199,0.005153480560272253,0.002486227059290354,0.005683457539741577,0.0034797344164691855,0.0032730283094901595
TRAK1,0.004029484240922648,0.007922866742402938,0.008147407724484131,0.008145351467693126,0.008150772652661908,0.008147506654490794,0.002579684198470691,0.010782572622242914,0.004168837283795807,0.00814750170559745,0.008800840981421604,0.007071739722433021,0.008151222611904438,0.003866429892053046,0.004161270066858304,0.00735086733072233,0.04580160320689945,0.008142304874558052
TLE2_TF,0.0011777259124307515,0.05971476090913325,0.01439360004224669,0.006036654986026736,0.004205457502545957,0.005842697559085272,0.00692953335331778,0.011485297855728388,0.00668260033996855,0.0028396104406680886,0.03195943048492552,0.005378625396731114,0.004423835463679078,0.0055151957261207595,0.04372736496939651,0.006158233550565339,0.07928303747991018,0.0030158876129094585
KIAA0754,0.005611050821399896,0.0041021958066060765,0.006068173737788456,0.009189593176636993,0.003914094022297913,0.004121251984227455,0.013995928061809928,0.004319908602190851,0.008994242366642778,0.00811238238522238,0.008504520193571409,0.004681001318311958,0.007759204474226081,0.006785977820697302,0.002575510189735316,0.008112812728545672,0.004023575304367666,0.009712900418177796
HOXD3_TF,0.008223068513330099,0.009728901141970852,0.00902424702395922,0.004751200368104868,0.004597222679571907,0.005808827776908069,0.008226270200665213,0.006502160477172512,0.00865611251476192,0.006810587858521322,0.008116803167165077,0.0036852282468544753,0.004639015773874421,0.007087605428108164,0.010573942460693946,0.01014355620153752,0.0024214976973438492,0.004781845551893054
KIAA0753,0.011245046027086517,0.017150778280397794,0.003366863896155974,0.007716832285044908,0.002988170641997107,0.03447453569470658,0.01232606554353047,0.006942840866600927,0.0031523016188737345,0.017260577750992292,0.012704102718627411,0.011016854865576397,0.00901595981360006,0.004516760310804258,0.004024974236453213,0.006623910830449003,0.010288515221362576,0.0037139191969676496
PUS7L,0.008147474408337962,0.006877817737838412,0.007795731723087172,0.008150540179586576,0.00365492524137973,0.003495115989223882,0.006306200735457171,0.005800596795517378,0.008143691931796667,0.00814705979077605,0.008150845615903977,0.008141100858571839,0.008017591361590077,0.008031844980312532,0.0028915817953821046,0.008154911827779339,0.01260601892977712,0.00827499889918796
LYVE1,0.008109241455192387,0.008145740378134128,0.008147503279575568,0.008129342631658975,0.00814820644385583,0.00813330186464847,0.008147501640948558,0.007821779447799746,0.008327321994920296,0.008154957918083667,0.007692739636002372,0.008212606055495435,0.00814062327556695,0.008147781702754651,0.008147515176419795,0.008011174024410877,0.008130458117070468,0.00813853881907279
DNM1P35,0.007847079898331527,0.005453093712861051,0.005201983994008555,0.004334705901678338,0.00324916636741495,0.041528878463824706,0.004278652526712908,0.01226862758481166,0.02997431945477523,0.003697618595046539,0.009345933867107137,0.012259530397110304,0.003429603327242754,0.003947263525304732,0.009721658123705349,0.004309775798677343,0.008322451426163878,0.004749105513315869
AXL,0.008166496684897023,0.008147433751051602,0.008147494766408223,0.008162629985199886,0.008146031967158344,0.008147501729197372,0.007951536071650056,0.0064168373969563175,0.006803334515347819,0.008147303054895486,0.008131780686280985,0.007078036503157001,0.00816228503450374,0.008159081738990845,0.00814750476880604,0.008136116592593997,0.008055669072885832,0.008300435073675604
CAMK4,0.044955185804862186,0.008945846423457209,0.012339521079115857,0.009926546624531228,0.005776252413327058,0.003966634610681411,0.009396182686539847,0.01705489607439564,0.010425219450982496,0.005148724068631633,0.004036923677363817,0.025202392223054496,0.004841550808756509,0.005445912676541547,0.007445701902192075,0.013054254274888733,0.005944794233482541,0.013592541621475503
CAMK1,0.008728059835446285,0.007994357932643322,0.011805963103893884,0.0047662079234640975,0.017356373396791042,0.008428643867155076,0.006362634029818053,0.0034575133436672415,0.004915993804628518,0.002974316622850197,0.005180601664125381,0.0037083716196445616,0.0075828444793394414,0.004622240853703298,0.006284809406398501,0.006062798291027693,0.009793294336309436,0.01107819894347962
GOLT1A,0.00240413870534102,0.00971904175619794,0.004928868287826703,0.00869638676891391,0.002702053215042697,0.006609461879923421,0.006820414814209758,0.006463412604960434,0.01267592667113458,0.00548776820715165,0.0066223611735556935,0.05344063379848462,0.008598347323708039,0.007318611262385316,0.005237570874388676,0.0072167062818370275,0.009371045217006045,0.006888950152089605
DSCC1,0.008147980115776549,0.008125934043134327,0.008121254030720596,0.008149854246885505,0.00810432689815435,0.007597839811152217,0.007479803321430162,0.0072889152488525965,0.007545307601729809,0.008147688620359694,0.007672695289032396,0.008018871558995269,0.008351941401980765,0.00814733872988874,0.0055681177743613945,0.008222494635116179,0.008460695408854696,0.008155724265180424
E2F7_TF,0.013836319421599587,0.007553968276659006,0.00776540642217326,0.00795579297965484,0.0031748376176051747,0.004420850878877272,0.0036320547160613907,0.0033721266148782035,0.008849305994391031,0.004693940588533174,0.0039124283847678885,0.009807454503484704,0.005129501785917637,0.009978126396022472,0.0024966423878419954,0.004729920564887749,0.0033574542076488232,0.009777061578813664
ESPN,0.00571736408619267,0.0025926656451107566,0.005885459424207098,0.004218936967404483,0.019236401280534138,0.00842654754738971,0.014313569277032695,0.0063298955861828075,0.007968286364590705,0.00349653721250991,0.007526267959257078,0.009104332700653832,0.01382697775738033,0.020536887491457323,0.002714048471264146,0.0031879706832500638,0.011995134785316207,0.004650651644643994
SYDE1,0.007808222179000612,0.008147505893108425,0.008147510696162283,0.00802900441372704,0.008098485765136151,0.008147500619165849,0.008145606227474463,0.007390887302471787,0.007131719223714756,0.008147538719624219,0.007699581476135764,0.008665950892039188,0.008140261868711108,0.008147379921813233,0.0081475023106651,0.008147498642010835,0.008104632222837489,0.00799936811556466
IL18RAP,0.006475472994849786,0.008030662544127406,0.008153235130034298,0.008172243280791448,0.008154262190056782,0.008152619650159029,0.008217709136482444,0.00814749894801848,0.0071509124336096175,0.008147446682663328,0.008148428766201482,0.007609415849682708,0.008144726076062862,0.008147499008353726,0.008146571366828066,0.008147478707670984,0.008146807965086605,0.00787103206147715
MATK,0.005563737355557012,0.008307904480939153,0.008139267769109317,0.00817161024649398,0.008146692241087905,0.006082083093634704,0.008237536655433506,0.0062811554700275395,0.0062695314195939916,0.008147529341221435,0.008144129560592604,0.009571712314079084,0.008143666404330122,0.008147635065798884,0.006467233104973958,0.008147621893831341,0.008151775608925731,0.008059222540892724
EPDR1,0.00661004201914253,0.006157718761348816,0.010698878297592,0.010593075844628099,0.0036946466354402744,0.007825176289471065,0.007543552614621494,0.0067959458211618645,0.005722577894895398,0.008014497109327015,0.006083824689610751,0.0029197262732828934,0.007419090046191656,0.008120326371782748,0.007339517944149936,0.008666732329380955,0.009021542901491911,0.005555613700843796
KCTD1,0.0022531836039005573,0.022182864143045683,0.06174138466411538,0.005541047801344736,0.0036898439169481536,0.002938102878299057,0.007375827901580347,0.003126995315405327,0.015037882394310937,0.005259933352753323,9.233037442413294E-4,0.0419796956031748,0.010401067201554703,0.0019232328384514285,0.015226054613402304,0.0013282865355278251,0.003621080307845733,0.0013942816886617082
ZNF580_TF,0.008706789070314757,0.005425068216336858,0.0035877492479150534,0.006610619043653374,0.0012148709639945696,0.006256128130448721,0.01147590334240192,0.007032764332304377,0.002615328129260398,0.0040170397237925875,0.0773014766781342,0.0020107446168917435,0.012807534096213272,0.007948186034991608,4.745843484169486E-4,0.011525059694740533,9.503969073569723E-4,0.004463654784047062
MPEG1,0.0071920314063945966,0.008145894879254913,0.008147501672941334,0.0081475063192442,0.008051918448040787,0.008147501237865772,0.00814750178412576,0.007428475968994576,0.007284824647730086,0.008147565583209823,0.008147236546664764,0.005464853091653946,0.00814682485140939,0.008147658893615376,0.00812989208469113,0.008003808326951018,0.008194439514019937,0.008163997703117473
ZNF304_TF,0.008147853466755672,0.008130608707797976,0.008147838224048005,0.008154199857215903,0.008146932088946637,0.007508612018036165,0.007407239129615037,0.006923792308203625,0.008144563544975654,0.008143494561896326,0.008150212267561697,0.007592117320202973,0.008147646114586493,0.00820858553396458,0.005294990501192445,0.008147482158693285,0.007652678761926511,0.008073357884481245
DPM2,0.008334261551038936,0.005030597264795635,0.006773102026234809,0.008209438221005245,0.007029937269322567,0.008201043305026473,0.005639884512228192,0.010530508284118036,0.008147645992969648,0.008147258371372935,0.00815035405427537,0.006817203859253291,0.00839951525718023,0.008209768066283717,0.0027011705766742202,0.00853678492855687,0.007020353486071254,0.006982988177641023
DPM3,0.010853501878424938,0.0023570017753801755,0.011833315339945557,0.011882371487882994,0.001192029465105114,0.004456658448194984,0.016158126460718528,0.001354655660368042,0.004004465065018931,0.007403282802545308,0.003031000148599015,0.007886273311626817,0.006951953129783826,0.0093630967132849,4.11519050829815E-4,0.0048813571973448005,0.010631662903456771,0.0067330922542877016
COL4A2,0.008389291124264116,0.008151985095308659,0.008133272113659834,0.008235564546963827,0.00814730516030755,0.008147500926330363,0.008147502220742944,0.007576476361364475,0.007807918482230257,0.008181884613665685,0.007886643834761264,0.010771712768057808,0.007827469190633792,0.008148207986082871,0.008141639218677943,0.00812110522495883,0.008171707557085503,0.008181268939330142
COL4A1,0.008471719692134368,0.008146831290880799,0.00816261782301155,0.008336318770589232,0.0080847371084427,0.008147501042607235,0.008147573792653972,0.007789072100740058,0.00814408702823668,0.00815028862366015,0.005985271204150756,0.01103373290319585,0.007721304671263249,0.008145787457363916,0.008147475875980508,0.008010847724266128,0.008138455822508987,0.00815052822177317
APLNR,0.008067254580305707,0.00814499620384655,0.008148693498894556,0.008175540856569014,0.008148546304750603,0.00814750887312095,0.0081475016765422,0.007688600472672753,0.008169362694630714,0.008146298659742665,0.0055496748969787275,0.007829957942424389,0.008150224840039886,0.008146850396567358,0.008147506804543679,0.008414979758456087,0.008127428090134838,0.008151081982976958
CMPK2,0.009104238533485066,0.004045925618813037,0.007342113074210724,0.008317376540410624,0.01958642955367554,0.008060900021002048,0.006823835448026103,0.0036744491588920057,0.013316871999215744,0.007823718330046575,0.010277267715736548,0.00477179363520969,0.007884397513457623,0.007694740298780856,0.007990138903829097,0.008271878499196174,0.0033523402301367873,0.0054021068087312845
TAF4_TF,0.00798364858290036,0.008168394849207061,0.008054577023802753,0.009168209227854848,0.008140442829623121,0.005366606750235309,0.0026974657815082097,0.00812425913767047,0.007555555718861301,0.0076926400443641805,0.008150290495675252,0.010539992493062578,0.00863673061985409,0.007293785139591999,0.002732359537926237,0.00813367140493807,0.006449144877319321,0.007877047612839829
USP54,0.012391626309644951,0.00600829150756308,0.013416413014770113,0.010433253032193592,0.01788314530732135,0.002930713641672944,0.003949910770963176,0.007170545263483149,0.010850553445239546,0.014770972323512179,0.059546594417269,0.007762141094710727,0.010151049752135712,0.009499876249001414,0.0060443334148795,0.008248905687218656,0.00328947839017151,0.01212238201010355
C5AR1,0.01054663232743685,0.027064842238630878,9.764196093747173E-4,0.022723416834209937,0.002577524476973975,0.0017176733818246265,0.08126831201650091,7.505620520783741E-4,0.009928197177587448,0.011132818221493243,0.004308400970259931,0.0020381043843835486,0.0016245823909151417,0.03533258464907505,0.024940490429984048,0.004241524783244388,0.003495315153568331,0.015648543842131116
CSF2RB,0.008141165507575866,0.00810322511891927,0.00814750162226317,0.008131178407872322,0.008162148192322242,0.007946881324501155,0.008147501700480364,0.007449906912221566,0.007857352561905959,0.008147468880197224,0.008019047728955299,0.008143950563061678,0.008145969860588164,0.008151181753194063,0.007906598212032405,0.008082293270083567,0.008059392112020369,0.008147564529746519
ARHGAP15,0.007873644125414758,0.008122506795737245,0.008135738494400564,0.008146773262549097,0.008146992686953866,0.008167641596070608,0.00801863003134595,0.008449377337857705,0.008167145556945265,0.008147510579843838,0.00814128354633509,0.007526535870118963,0.008141701241021279,0.00814721706788485,0.007106728769477614,0.008147145696523387,0.00814822416009901,0.008171904787098052
AGER,0.014204097861223747,0.006126520189362876,0.002609298941376976,0.012963468927501583,0.0034250125094107344,0.0031427787990611594,0.00896878262725569,0.004943215016533004,0.003471108538217863,0.006093887072260136,0.012266493213160128,0.007872831839585303,0.0080046039437705,0.013953777460528003,0.011653395606283042,0.0038504575581292185,0.008563138696186435,0.0047042911620823104
COX7A1,0.007932486071362049,0.00814750961265369,0.008154976187235286,0.00816286304799527,0.008147502788226856,0.008147759351156084,0.008147492033297636,0.008051477780909921,0.00815074413021506,0.008151874706105476,0.007864978947886646,0.006681677169027003,0.008128179628086773,0.008148761761786676,0.008147626622089912,0.00814747719320798,0.008363864178887603,0.007931975848643538
CSF2RA,0.006159135106151916,0.00853950943163323,0.008149263401281063,0.008142078286371661,0.008124214967480947,0.007559495267319751,0.008135043700912814,0.0033032211004753995,0.005021643587414248,0.008147399023928083,0.008156402191757364,0.01739262949845716,0.008143109743650194,0.008147114554984333,0.0081115702621655,0.00814785394682169,0.008156925573528971,0.007797018948982852
EDF1_TF,0.004982585374725883,0.002043747574640422,0.01793613969750387,0.004158446756994726,0.003367132859062295,0.004530478697792288,0.00785780319835462,0.019231664397583458,0.005686763366295331,0.004960504750622173,0.00544633019828583,0.010223379387142198,0.008859559851469852,0.005223044099313583,3.306398723133269E-4,0.004907576549010776,0.0034521507037995865,0.0026152174586863666
DPP4,0.008408119777182121,0.008144491631901268,0.0069117578881552535,0.008310545611064915,0.008739546281028273,0.00814751568214573,0.009344072589736631,0.0033675432768416097,0.013461413008005269,0.00816822888042943,0.007900917379666871,0.004110263661337484,0.009243070701282266,0.009615380137072442,0.008150009642770534,0.007440862214178362,0.009025628357836029,0.0031510504172945273
ARHGAP22,0.0036569231543362494,0.0091088525266551,0.0067646278347302975,0.008126056420842543,0.008218416496172744,0.00824590800877667,0.002601127349322923,0.004589631664356459,0.004241944958154201,0.0034902880127307186,0.006441656299762398,0.007672917685442451,0.005820086254283695,0.004094813694946241,0.008311957492592286,0.014695825819944879,0.008039944503926784,0.007697562723319419
PDZD4,0.006305540683248455,0.007390042190481198,0.007720311064949273,0.004479583208986766,0.0035330210507789933,0.007014072821884167,0.008037787678682032,0.007047980837180456,0.0038007568484302303,0.008663702086914587,0.008239343866378741,0.00299709954065953,0.008153167970735018,0.008224067387511901,0.0067056769918026685,0.009201901876007803,0.006177814310852557,0.008084750583938026
ARHGAP20,0.008009406356484899,0.008149530368088949,0.008147500859596306,0.008108910746607977,0.008147508275460546,0.008147514938259418,0.008146085296644416,0.00816458020659105,0.008953760013077409,0.008154092667870098,0.0070280013888555665,0.007039920676749237,0.00814843282977314,0.008152874171484555,0.008111312862260796,0.008146476189484804,0.008372612908797853,0.007707303080733034
DPP8,0.004594958052237578,0.0031102698868697245,0.002269186416461248,0.008895968319774062,0.0018730071289426806,0.003835186967333156,0.0013027045200174761,0.003895383821738892,0.016374799009343657,0.002399183526027214,0.014554808582727778,0.007425474876368684,0.01266781682001992,0.0026122835553381778,3.180951341166166E-4,0.009898009399176077,0.003860351260840676,0.004896289985892171
MAN2A1,0.00315726877887356,7.54737937771379E-4,0.0062503299212109875,0.005833633084296902,0.0013392193155124996,0.002890529270666264,0.0024905662104318218,0.002301256682144158,0.2196273967437874,0.01685654188804765,0.011480418259027951,0.036224719070387226,0.008184197987488581,0.1426777325176994,0.006320175030076366,0.0033077803978503093,0.007277748018240226,0.011023854285427258
ZNF235_TF,0.00821187044269783,0.008306215639380799,0.006568164146605901,0.0053330309292876675,0.008556091059407696,0.0038015765358440324,0.006459071214070902,0.003052983796763505,0.008330565063316425,0.007996407160624068,0.007216876618860622,0.003599036746171655,0.008196669634236611,0.007919296073736589,0.0059342263166628035,0.008151293525944408,0.0069502461980823944,0.0050626075404422155
MYH14,0.0075642346645619,0.015371160384692646,0.009054525322242159,0.005152924417678575,0.005628256557468091,0.010242823912745265,0.005072051389276484,0.012045494976694417,0.008609074240170041,0.009364497267098185,0.0058032580982623795,0.006040686759901263,0.0059459868894298495,0.006278922849206648,0.0034819374834713984,0.007413320291094234,0.012839022453104329,0.009498151283060896
MYH11,0.008288038978734945,0.00787631194808133,0.008096740784610494,0.00816353533718186,0.008144731844051255,0.008149126462448603,0.008147015036767284,0.008108009099609358,0.009252865927804653,0.00814438173998409,0.008283073377715692,0.005426218677235591,0.008158972707117117,0.008147369054838193,0.00814723866662274,0.008147862184242731,0.007966340073306708,0.00814731842683991
PDZD8,0.008101158912344576,0.007866143943612472,0.008014467576605106,0.008146720958899128,0.008805753677146602,0.008110396233452881,0.007195878563707828,0.007316934739209663,0.008147507373662894,0.008148503895583607,0.008147505604847198,0.008041413113120071,0.00813626740536408,0.008114966833655961,0.005477269042490666,0.00820184183034929,0.007778328695534263,0.008295657253526654
STIL,0.00814724218396893,0.008079830624955849,0.008137350267209367,0.00814482083338013,0.008147499399674418,0.007389306692087769,0.008067621853823502,0.00720778729504544,0.008079142320647216,0.00814751728273518,0.008142594756975709,0.008146681457214672,0.008012275079639865,0.00814036893023546,0.0053538648090282245,0.008223277052766004,0.007904990137656933,0.008150926666097564
WSCD1,0.00821251228978426,0.006453083538240317,0.012214310650898222,0.012877584965127895,0.00951671836677925,0.015340009687805791,0.008585426296247582,0.00803022514078256,0.009260172157668294,0.007621482614163084,0.012628239021855055,0.0036727235700571626,0.005558067324790022,0.01044023998142835,0.008582251022299906,0.006305769056000148,0.0035167620150605367,0.007367247622340731
ASPSCR1,0.012799905714480015,0.022459324125898968,0.00492419360754872,0.007163692840033502,0.006701618688708727,0.005293852073866799,0.008339756077268048,0.006603616300540917,0.009993524175445566,0.0017145524269044372,0.004511228855206151,0.01124623060924046,4.129275781018171E-4,0.006086488422072996,4.3527537447443496E-4,0.00557387561414915,0.007146845705211807,0.0035010797236588636
TDRD7,0.012342788821438331,0.0038233605742152366,0.011682524999945284,0.008372417463591393,0.027033346349819368,0.008551592684734629,0.009795164020546494,0.003193982307473667,0.007163981643268742,0.008401823196484758,0.011804224648647797,0.00273524432313061,0.009403441747475271,0.0029773665932142255,0.009377158366092542,0.005020530612137392,0.009299819023868856,0.005232258212863203
SSC5D,0.008197491048260359,0.008147466514335462,0.008147498388520634,0.00810917872323726,0.008147496017342378,0.008147525954464729,0.008140020494521694,0.00773832444216727,0.008008126151681078,0.008140764048660666,0.007706250175862376,0.006695194742551504,0.00814505953700386,0.008150456287892812,0.008152867196667763,0.008147520669599721,0.008149362828049397,0.007236487022066286
ARHGAP27,0.004206008498331871,0.005363751323204639,0.011194121090484729,0.00703267094548655,0.013340889211290617,0.021431359914046984,0.0028535455108566286,0.012904867560762026,0.006022277919022987,0.012300221084531165,0.003368925784052732,0.003363482428577761,0.007322833458857418,0.012613467199030432,0.00727226009173433,0.0030250699842784908,0.012991146162369002,0.012077967482267665
ARHGAP25,0.007869497733167204,0.008103919181448503,0.008143888955374299,0.0081623509962893,0.008147217785146673,0.007921661570225943,0.008036182263967233,0.007227945730902387,0.009046391083080961,0.0081475080545419,0.00813758538480386,0.007625105656541968,0.008147315471002977,0.008147340008348656,0.0062126837811073395,0.008146380413106453,0.008146519461858973,0.008186171628859876
ARHGAP24,0.00790217836158764,0.008147440609148807,0.008147513006761059,0.008135754512042837,0.008147502259595473,0.008147566766328631,0.008150202695720012,0.008599214991437796,0.008206951409592928,0.008107651729161202,0.008205278153447251,0.009222527283938298,0.00814743489544398,0.008144254743481082,0.00813350130134365,0.00814693766977769,0.00810922460859579,0.007446156004713296
GNB2L1,0.0060319458343331255,0.003174806239049435,0.003164837525239519,0.009481797491851483,0.003752069204050794,0.0091462906642121,0.007465123985018555,0.008464324062941347,0.007966892963584344,0.004970903884234504,0.0027286628402362198,0.004917237499102071,0.0039920155248605515,0.005309313232165745,0.004251691045327959,0.0074102633705237135,0.003306906726028146,0.003819793370598365
NMRAL1,0.00821125661175955,0.006565544099719343,0.008801121033721852,0.00636716683298801,0.004205898547659498,0.01781364832121477,0.010218665464175101,0.024774419745888194,0.010072459367878027,0.005753642184746186,0.006488125428572769,0.00816038257716976,0.008207529676138732,0.013093009902681458,0.003297147369308515,0.008810704947522627,0.00327342486567539,0.008129765580000196
ARHGAP23,0.007126907724613917,0.00984093431487698,0.0030740335082338685,0.008755505232354606,0.004258767813816295,0.012564926701370837,0.008945494947734658,0.014127118885126888,0.013990804695299928,0.004236402571217947,0.012339311972824916,0.006063304006698054,0.008888929950293587,0.006857935658514545,0.006632703984657311,0.005000902395346136,0.0022942652486168877,0.005895628808763542
ARHGAP32,0.005030588210137422,0.008627951099528935,0.005863556389145614,0.0071490446157924424,0.00892639195997141,0.0069906950733183105,6.629302250841693E-4,0.0030991102648762984,0.0038937152489631204,0.004393341124919047,0.0034279687731879546,0.027769264804792988,0.009434591622928208,0.00715475267698259,0.006402468291685622,0.001962289534693051,0.0037575705124956033,0.007010606651918047
ARHGAP31,0.008203233671239657,0.008146992604229233,0.008172639442745976,0.008103679600709108,0.007050528908633562,0.008147504759856062,0.008147553987464931,0.006444907883015275,0.0070830930831807404,0.008147478546969665,0.008147439622449824,0.007896415803900525,0.008051930315858484,0.008147583289937302,0.008147337901487419,0.008141425682668372,0.008146936163119923,0.007731976696626555
KIF18A,0.0081474001434463,0.008001031145815189,0.008131745789112858,0.008146498189403464,0.008147472542995764,0.008651973976904627,0.007463533081757234,0.007603266965635367,0.007975201697283519,0.008147510146070904,0.008142450572128335,0.00814755703575879,0.00826965054276492,0.008145278559551307,0.005580767525363909,0.00809659328664706,0.007958227646236035,0.008158743979877744
ARHGAP30,0.009377031480753556,0.008291589121680326,0.008149170911870387,0.007794661517008294,0.008080535869157714,0.006315895457029166,0.007729103811600519,0.006798165028533581,0.006298221669130541,0.0081473460551054,0.008144430964375013,0.006349585159132704,0.008147976118383402,0.008148496183915905,0.0071213146734273045,0.008153275311307424,0.008164502498789061,0.007867334433879705
KIF18B,0.008147409263586324,0.008139976729838806,0.007824631201934303,0.008140198989960207,0.00705299196853281,0.007117444518932732,0.007634511588771974,0.008395853391831198,0.007824606191706227,0.008148200689248913,0.008609176340749987,0.008147471082999496,0.007865281810644753,0.008145861570570985,0.005610502866679315,0.00805324714935858,0.007807845540608087,0.008154708236455581
TRIM25_TF,0.004048630993133006,0.007045533038858392,0.009236692416295312,0.009006491600790947,0.01226549789047196,0.0025845150582831183,0.009110996278171623,0.008206228283421293,0.004456449658225745,0.009165047869582011,0.0037898864749857496,0.008263427537178201,0.010226108213742029,0.0057806352045787655,0.005485535302362409,0.009303647861346366,0.006760363363805666,0.004215927858190731
C10orf118,0.008074428359642338,0.006824619679101206,0.00820798109300337,0.008192199098335589,0.007647906123415269,0.0070337190601315845,0.005776131762785539,0.007783762777397285,0.008147539870800123,0.008147505245858302,0.008147505166136378,0.00806027991320385,0.008153171878289097,0.00812402721293841,0.00752078916659833,0.008165960698776523,0.0068043981528480065,0.00814907030082921
ABCD2,0.005985035872269991,0.00804287433316571,0.008146722834567778,0.008148044002680531,0.00814742944408842,0.007404067088053472,0.0081238885286875,0.008097780862087966,0.008506651685981326,0.008147455900938308,0.008146841409319521,0.007951512269636358,0.00814706752041952,0.008149219726044796,0.007893060729654221,0.008146594593114955,0.008154420062774814,0.008206758428576691
USP32,0.007967772031496649,0.011296362669199199,0.008179865192850591,0.008147358095038186,0.0028685493547826115,0.008123479135741681,0.00532348180986149,0.006099537943607594,0.008148169932696113,0.008148794709896592,0.008092513095760265,0.00814678982862632,0.006515906221502229,0.00796781562168451,0.00400870839507936,0.008150659063410004,0.0045566454793774525,0.007508830785178717
SLC2A3,0.008094860685751593,0.008147460338141791,0.00814750388004186,0.008152499718252725,0.007598278278417531,0.008147503223764879,0.008147044184078134,0.0057591923280990035,0.008307692635401456,0.008147288370561799,0.008147507041693354,0.010612988365442073,0.00812991535936773,0.008143129721035983,0.008147506021046828,0.008246187304255302,0.008146297834674087,0.008302883160847046
SLC2A4,0.00627162396736874,0.0074549174935870915,0.008435971880350807,0.007685665474614514,0.010301476682372409,0.00729552594549241,0.008502898734861767,0.0049969623136513,0.0038708396352159185,0.008165802211337,0.0052671583763961435,0.024211866186979854,0.008509865184815826,0.00814715767102718,0.008897798208508804,0.008258437817378244,0.004709970415090631,0.008147325602849451
SLC2A5,0.005237941191776485,0.013953795804633322,0.010279524997593499,0.005059088307503704,0.011408657497029734,0.008619320041270886,0.012257066067398851,0.004906433688914003,0.00880688509508609,0.02195528341169332,0.004344761934531352,0.0023487960925898635,0.005458698918290369,0.020803315386898436,0.0041530401608953675,0.007966429908219844,0.007828631593603816,0.01948651779764285
CKS1B,0.00978635733059523,0.008023512291430026,0.00696738133142847,0.008137090122641482,0.0072757608838396005,0.007878458902558099,0.008147708040478869,0.008802934695395417,0.005350134832150666,0.008192052799081802,0.005206647341377358,0.004153990264582164,0.004629064733469056,0.007868754240658814,0.01131466541971515,0.008768330154288979,0.008248757096960865,0.008642026245809774
DTWD2,0.005534211232666606,0.004639930325154651,0.004612037367950665,0.008239752158741977,0.002979113458062556,0.008463513508828301,0.0032954464049997725,0.0036437056515178203,0.007175227394833642,0.007418372998488317,0.012970843864513667,0.005898250478586044,0.008000500875309685,0.007619717569070054,0.0036436389207092704,0.008230588345836854,0.008078715986334766,0.009645607958816034
HEBP2,0.004130133193559093,0.0043342026110888944,0.005963470483167571,0.00917877277919609,0.014985782049246487,0.008338047979913247,0.0028097945912989595,0.00647827477055857,0.002865712677715814,0.007934471778814059,0.005851792876256796,0.012101540714248593,0.005696487513876638,0.003526471452361225,0.002645155569748508,0.0038909125911021584,0.011623850102147086,0.007914694723771643
