;BasalSquamous;Luminal;LuminalInfiltrated;LuminalPapillary;Neuronal
EDF1;0;0;0.0945945945945946;0.0298507462686567;0.166666666666667
GTF3C4;0.0610687022900763;0.0454545454545455;0.0540540540540541;0.0298507462686567;0.166666666666667
ZNF426;0.0763358778625954;0.0227272727272727;0.0135135135135135;0.00746268656716418;0.166666666666667
ZNF140;0;0;0.27027027027027;0;0.166666666666667
ZNF23;0.312977099236641;0;0.256756756756757;0;0.166666666666667
ZMYND11;0;0;0.216216216216216;0;0.166666666666667
ZKSCAN3;0.083969465648855;0.204545454545455;0.202702702702703;0;0.166666666666667
AHR;0.137404580152672;0.272727272727273;0.162162162162162;0;0.166666666666667
NFXL1;0.083969465648855;0.181818181818182;0.162162162162162;0;0.166666666666667
TEAD3;0;0;0.121621621621622;0;0.166666666666667
ZNF32;0.206106870229008;0;0.0810810810810811;0;0.166666666666667
CREM;0;0;0.0675675675675676;0;0.166666666666667
ZNF250;0;0;0.027027027027027;0;0.166666666666667
NFATC2;0.198473282442748;0.0454545454545455;0;0;0.166666666666667
TAF4;0;0;0;0;0.166666666666667
ZNF221;0.0916030534351145;0;0;0;0.166666666666667
ZNF493;0.465648854961832;0;0;0;0.166666666666667
THAP7;0.49618320610687;0.181818181818182;0.0675675675675676;0.522388059701492;0.111111111111111
IRF1;0.465648854961832;0.0909090909090909;0.243243243243243;0.462686567164179;0.111111111111111
KNTC1;0.0229007633587786;0.386363636363636;0.135135135135135;0.447761194029851;0.111111111111111
ZNF169;0.50381679389313;0.0681818181818182;0.162162162162162;0.440298507462687;0.111111111111111
ZNF469;0.099236641221374;0.0681818181818182;0.108108108108108;0.440298507462687;0.111111111111111
KLF2;0.0152671755725191;0.295454545454545;0.351351351351351;0.395522388059701;0.111111111111111
ZNF10;0.427480916030534;0.159090909090909;0.0810810810810811;0.388059701492537;0.111111111111111
TFPT;0.183206106870229;0.181818181818182;0.243243243243243;0.380597014925373;0.111111111111111
ZNF567;0.129770992366412;0.0454545454545455;0.0405405405405405;0.380597014925373;0.111111111111111
ZNF444;0.0687022900763359;0.136363636363636;0.162162162162162;0.373134328358209;0.111111111111111
ZNF433;0;0;0.0135135135135135;0.350746268656716;0.111111111111111
ZNF436;0.404580152671756;0.25;0.202702702702703;0.343283582089552;0.111111111111111
EGR3;0.244274809160305;0.159090909090909;0.189189189189189;0.335820895522388;0.111111111111111
ETV2;0;0.136363636363636;0.135135135135135;0.313432835820896;0.111111111111111
ZNF273;0.526717557251908;0.136363636363636;0.162162162162162;0.283582089552239;0.111111111111111
ZNF580;0.312977099236641;0.0454545454545455;0.0540540540540541;0.276119402985075;0.111111111111111
GRHL1;0.541984732824427;0.113636363636364;0.0135135135135135;0.26865671641791;0.111111111111111
GLIS1;0.0687022900763359;0.113636363636364;0.378378378378378;0.261194029850746;0.111111111111111
E2F1;0.114503816793893;0.272727272727273;0.202702702702703;0.246268656716418;0.111111111111111
ZNF77;0;0;0.175675675675676;0.246268656716418;0.111111111111111
VGLL1;0;0.681818181818182;0.108108108108108;0.23134328358209;0.111111111111111
RLF;0.0305343511450382;0.181818181818182;0.391891891891892;0.216417910447761;0.111111111111111
ZFPM2;0.122137404580153;0.204545454545455;0.283783783783784;0.216417910447761;0.111111111111111
WHSC1;0.412213740458015;0.0909090909090909;0.108108108108108;0.216417910447761;0.111111111111111
HMGB2;0.320610687022901;0.0681818181818182;0.162162162162162;0.208955223880597;0.111111111111111
TFAP2A;0;0.0227272727272727;0.108108108108108;0.208955223880597;0.111111111111111
ZNF257;0;0.181818181818182;0.121621621621622;0.201492537313433;0.111111111111111
ZNF540;0;0.136363636363636;0.472972972972973;0.17910447761194;0.111111111111111
GFI1;0.396946564885496;0.0681818181818182;0.135135135135135;0.17910447761194;0.111111111111111
EAF1;0;0.0909090909090909;0.0945945945945946;0.17910447761194;0.111111111111111
TCF19;0;0.0681818181818182;0.0945945945945946;0.17910447761194;0.111111111111111
TRIM24;0;0.0909090909090909;0.135135135135135;0.164179104477612;0.111111111111111
ZNF90;0;0.0227272727272727;0.243243243243243;0.149253731343284;0.111111111111111
TAL1;0.0152671755725191;0.159090909090909;0.148648648648649;0.149253731343284;0.111111111111111
RREB1;0.0610687022900763;0;0.0810810810810811;0.149253731343284;0.111111111111111
ZNF689;0.190839694656489;0.0227272727272727;0.027027027027027;0.149253731343284;0.111111111111111
ZNF524;0.083969465648855;0.227272727272727;0.243243243243243;0.141791044776119;0.111111111111111
TCF12;0.0610687022900763;0;0.121621621621622;0.141791044776119;0.111111111111111
EBF3;0.0534351145038168;0.0454545454545455;0.121621621621622;0.134328358208955;0.111111111111111
TMF1;0.099236641221374;0.0227272727272727;0.0945945945945946;0.134328358208955;0.111111111111111
ZNF397;0.152671755725191;0.113636363636364;0.0135135135135135;0.126865671641791;0.111111111111111
POLR2L;0;0;0;0.111940298507463;0.111111111111111
TBX6;0.198473282442748;0.386363636363636;0.148648648648649;0.104477611940299;0.111111111111111
ASH1L;0.0610687022900763;0;0.216216216216216;0.0895522388059701;0.111111111111111
ZBTB39;0.0458015267175573;0;0.0135135135135135;0.0895522388059701;0.111111111111111
ZNF121;0.0687022900763359;0.0454545454545455;0.0405405405405405;0.0746268656716418;0.111111111111111
MNDA;0.389312977099237;0.159090909090909;0.351351351351351;0.0597014925373134;0.111111111111111
ZNF81;0.00763358778625954;0.0227272727272727;0.0540540540540541;0.0597014925373134;0.111111111111111
ADNP;0;0;0.0405405405405405;0.0597014925373134;0.111111111111111
REST;0;0.0454545454545455;0;0.0597014925373134;0.111111111111111
POU5F1;0.67175572519084;0.0681818181818182;0.216216216216216;0.0522388059701493;0.111111111111111
DENND4A;0.083969465648855;0.0681818181818182;0.121621621621622;0.0373134328358209;0.111111111111111
JMJD1C;0.0305343511450382;0.113636363636364;0.0945945945945946;0.0373134328358209;0.111111111111111
ZNF93;0.50381679389313;0.113636363636364;0.0540540540540541;0.0373134328358209;0.111111111111111
RBL1;0.190839694656489;0.0681818181818182;0.0135135135135135;0.0298507462686567;0.111111111111111
ATF2;0.0763358778625954;0.0681818181818182;0.027027027027027;0.0149253731343284;0.111111111111111
ZNF100;0.206106870229008;0.113636363636364;0;0.00746268656716418;0.111111111111111
ZNF337;0.587786259541985;0.25;0.540540540540541;0;0.111111111111111
HDAC9;0.427480916030534;0;0.459459459459459;0;0.111111111111111
HOXA6;0.175572519083969;0.340909090909091;0.351351351351351;0;0.111111111111111
ERCC6;0.16030534351145;0.204545454545455;0.243243243243243;0;0.111111111111111
ZNF33A;0;0;0.22972972972973;0;0.111111111111111
SHOX2;0.320610687022901;0.113636363636364;0.175675675675676;0;0.111111111111111
CTNNB1;0.106870229007634;0.0454545454545455;0.135135135135135;0;0.111111111111111
ZNF585B;0.0687022900763359;0.0227272727272727;0.135135135135135;0;0.111111111111111
ZNF223;0.358778625954198;0.0909090909090909;0.0945945945945946;0;0.111111111111111
TAF10;0;0;0.0810810810810811;0;0.111111111111111
ZNF624;0.0687022900763359;0.25;0.027027027027027;0;0.111111111111111
ZNF558;0.427480916030534;0.0909090909090909;0.0135135135135135;0;0.111111111111111
JUN;0.511450381679389;0.227272727272727;0;0;0.111111111111111
PPARG;0.083969465648855;0.272727272727273;0.581081081081081;0.761194029850746;0.0555555555555556
HOXA2;0.351145038167939;0.0681818181818182;0.22972972972973;0.708955223880597;0.0555555555555556
MAML3;0;0.318181818181818;0.351351351351351;0.649253731343284;0.0555555555555556
ZNF302;0.450381679389313;0.454545454545455;0.175675675675676;0.649253731343284;0.0555555555555556
TRIM31;0.595419847328244;0.295454545454545;0.148648648648649;0.649253731343284;0.0555555555555556
SNAI2;0.786259541984733;0.204545454545455;0.445945945945946;0.611940298507463;0.0555555555555556
ZNF431;0.129770992366412;0.0227272727272727;0.148648648648649;0.604477611940298;0.0555555555555556
TLE2;0;0.409090909090909;0.432432432432432;0.582089552238806;0.0555555555555556
HEYL;0.145038167938931;0.136363636363636;0.162162162162162;0.529850746268657;0.0555555555555556
TOB1;0.49618320610687;0.204545454545455;0.324324324324324;0.477611940298507;0.0555555555555556
MSX1;0;0;0;0.462686567164179;0.0555555555555556
ZNF160;0.0687022900763359;0;0.121621621621622;0.455223880597015;0.0555555555555556
IRF8;0.465648854961832;0.272727272727273;0.0810810810810811;0.447761194029851;0.0555555555555556
ZNF519;0.618320610687023;0.409090909090909;0.202702702702703;0.440298507462687;0.0555555555555556
ELF5;0;0.272727272727273;0.22972972972973;0.402985074626866;0.0555555555555556
ZSCAN2;0.419847328244275;0.159090909090909;0.5;0.365671641791045;0.0555555555555556
ZNF84;0.396946564885496;0.227272727272727;0.445945945945946;0.343283582089552;0.0555555555555556
CEBPA;0;0.25;0.189189189189189;0.313432835820896;0.0555555555555556
ZNF224;0.0687022900763359;0.0909090909090909;0.162162162162162;0.283582089552239;0.0555555555555556
EGR2;0.236641221374046;0.136363636363636;0.108108108108108;0.283582089552239;0.0555555555555556
ZNF486;0;0.0681818181818182;0.148648648648649;0.261194029850746;0.0555555555555556
KLF5;0;0.0454545454545455;0.0135135135135135;0.261194029850746;0.0555555555555556
ZNF92;0.450381679389313;0.0227272727272727;0.148648648648649;0.238805970149254;0.0555555555555556
RARG;0.0534351145038168;0.204545454545455;0.108108108108108;0.223880597014925;0.0555555555555556
STAT4;0.312977099236641;0.0227272727272727;0.162162162162162;0.216417910447761;0.0555555555555556
VENTX;0.114503816793893;0.0909090909090909;0.0405405405405405;0.216417910447761;0.0555555555555556
ZNF550;0.099236641221374;0.0454545454545455;0.0405405405405405;0.216417910447761;0.0555555555555556
TBX21;0.083969465648855;0.227272727272727;0;0.216417910447761;0.0555555555555556
NDN;0.0381679389312977;0.113636363636364;0.554054054054054;0.208955223880597;0.0555555555555556
HOXB2;0.152671755725191;0.318181818181818;0.364864864864865;0.208955223880597;0.0555555555555556
FOXQ1;0.16793893129771;0.136363636363636;0.0540540540540541;0.194029850746269;0.0555555555555556
SP140;0.122137404580153;0.136363636363636;0.0135135135135135;0.194029850746269;0.0555555555555556
ZFP62;0;0.204545454545455;0.148648648648649;0.186567164179104;0.0555555555555556
KCNIP3;0;0.0681818181818182;0.148648648648649;0.186567164179104;0.0555555555555556
TGFB1I1;0.0229007633587786;0.159090909090909;0.108108108108108;0.186567164179104;0.0555555555555556
ZNF507;0.16030534351145;0.0227272727272727;0;0.186567164179104;0.0555555555555556
FLI1;0.0687022900763359;0.0454545454545455;0;0.17910447761194;0.0555555555555556
PGBD1;0;0.227272727272727;0.135135135135135;0.164179104477612;0.0555555555555556
LZTS1;0.122137404580153;0.204545454545455;0.216216216216216;0.156716417910448;0.0555555555555556
MCM8;0.175572519083969;0.181818181818182;0.0135135135135135;0.156716417910448;0.0555555555555556
E2F2;0.00763358778625954;0.0454545454545455;0.0810810810810811;0.141791044776119;0.0555555555555556
ZNF225;0.114503816793893;0.0909090909090909;0.121621621621622;0.134328358208955;0.0555555555555556
MCM4;0.450381679389313;0.159090909090909;0.148648648648649;0.126865671641791;0.0555555555555556
MEIS3;0.0610687022900763;0.0454545454545455;0.162162162162162;0.119402985074627;0.0555555555555556
ESPL1;0.251908396946565;0.0227272727272727;0.135135135135135;0.111940298507463;0.0555555555555556
REL;0.0381679389312977;0.136363636363636;0.0405405405405405;0.104477611940299;0.0555555555555556
ATF7IP;0.137404580152672;0.0909090909090909;0.0675675675675676;0.0970149253731343;0.0555555555555556
IRF6;0;0.136363636363636;0.0810810810810811;0.0895522388059701;0.0555555555555556
TIMELESS;0.183206106870229;0.159090909090909;0.175675675675676;0.082089552238806;0.0555555555555556
LYL1;0.137404580152672;0;0.0675675675675676;0.0746268656716418;0.0555555555555556
GTF2I;0.0381679389312977;0.113636363636364;0.0540540540540541;0.0746268656716418;0.0555555555555556
EPC1;0.0534351145038168;0.0454545454545455;0.027027027027027;0.0746268656716418;0.0555555555555556
ELF1;0.0687022900763359;0.0909090909090909;0.175675675675676;0.0671641791044776;0.0555555555555556
EZH2;0.206106870229008;0.409090909090909;0.202702702702703;0.0597014925373134;0.0555555555555556
FOXF1;0.320610687022901;0.0454545454545455;0.432432432432432;0.0447761194029851;0.0555555555555556
ZNF439;0.595419847328244;0.136363636363636;0.216216216216216;0.0447761194029851;0.0555555555555556
RUNX3;0.465648854961832;0.431818181818182;0.0810810810810811;0.0447761194029851;0.0555555555555556
TCEB2;0.236641221374046;0.0909090909090909;0.0675675675675676;0.0447761194029851;0.0555555555555556
ANKRD32;0.183206106870229;0.272727272727273;0.135135135135135;0.0373134328358209;0.0555555555555556
NR4A3;0.381679389312977;0.272727272727273;0.135135135135135;0.0373134328358209;0.0555555555555556
BRIP1;0.0152671755725191;0.25;0.027027027027027;0.0373134328358209;0.0555555555555556
LEF1;0.00763358778625954;0.0454545454545455;0.027027027027027;0.0373134328358209;0.0555555555555556
NCOR1;0.0152671755725191;0.0454545454545455;0.0135135135135135;0.0298507462686567;0.0555555555555556
NCOA2;0.0458015267175573;0.0909090909090909;0.0810810810810811;0.0223880597014925;0.0555555555555556
EYA3;0.0687022900763359;0.0681818181818182;0.0540540540540541;0.0223880597014925;0.0555555555555556
SHPRH;0.00763358778625954;0.0909090909090909;0.0405405405405405;0.0223880597014925;0.0555555555555556
ETV3;0.0305343511450382;0;0.027027027027027;0.0223880597014925;0.0555555555555556
ZNF429;0;0.159090909090909;0.0405405405405405;0.0149253731343284;0.0555555555555556
ZNF236;0.0229007633587786;0.0227272727272727;0.0405405405405405;0.0149253731343284;0.0555555555555556
HIC1;0.0534351145038168;0.0681818181818182;0.0135135135135135;0.0149253731343284;0.0555555555555556
TAF1L;0.0305343511450382;0;0.0135135135135135;0.0149253731343284;0.0555555555555556
NAP1L3;0.0305343511450382;0.136363636363636;0.162162162162162;0.00746268656716418;0.0555555555555556
ZNF641;0.0381679389312977;0.0227272727272727;0.0540540540540541;0.00746268656716418;0.0555555555555556
ZBTB26;0.0458015267175573;0.0227272727272727;0.0405405405405405;0.00746268656716418;0.0555555555555556
BARD1;0.0534351145038168;0.0454545454545455;0;0.00746268656716418;0.0555555555555556
ZFP30;0.244274809160305;0.431818181818182;0.351351351351351;0;0.0555555555555556
ZNF205;0;0.159090909090909;0.216216216216216;0;0.0555555555555556
ID1;0;0.159090909090909;0.216216216216216;0;0.0555555555555556
FOXH1;0;0.181818181818182;0.189189189189189;0;0.0555555555555556
ZBTB38;0.145038167938931;0.318181818181818;0.175675675675676;0;0.0555555555555556
ZNF708;0.259541984732824;0.204545454545455;0.0810810810810811;0;0.0555555555555556
ZNF623;0;0.0454545454545455;0.027027027027027;0;0.0555555555555556
ZNF551;0.0687022900763359;0.0454545454545455;0.027027027027027;0;0.0555555555555556
AFF4;0.0229007633587786;0;0.027027027027027;0;0.0555555555555556
ZNF557;0;0.318181818181818;0;0;0.0555555555555556
ZNF184;0.0381679389312977;0.0227272727272727;0;0;0.0555555555555556
RFX5;0;0;0;0.835820895522388;0
CBFA2T3;0;0;0;0.828358208955224;0
NCOR2;0;0.636363636363636;0.5;0.753731343283582;0
NR2F2;0;0;0;0.716417910447761;0
ATM;0.83206106870229;0;0;0.708955223880597;0
DEAF1;0.480916030534351;0;0;0.701492537313433;0
NR1I3;0;0.636363636363636;0;0.664179104477612;0
YEATS2;0.519083969465649;0;0;0.664179104477612;0
ANKRD53;0.381679389312977;0.318181818181818;0.0405405405405405;0.656716417910448;0
RUVBL1;0.648854961832061;0.545454545454545;0.337837837837838;0.649253731343284;0
NPAS2;0.0916030534351145;0.272727272727273;0.22972972972973;0.649253731343284;0
ZNF496;0.312977099236641;0;0;0.649253731343284;0
CHD7;0;0;0.216216216216216;0.641791044776119;0
TSC22D2;0;0;0;0.641791044776119;0
NFE2L2;0.610687022900763;0;0;0.641791044776119;0
HOXC4;0;0;0;0.626865671641791;0
TEF;0;0;0;0.619402985074627;0
MAFG;0.755725190839695;0.340909090909091;0.797297297297297;0.611940298507463;0
PITX2;0;0;0.310810810810811;0.611940298507463;0
ZNF208;0;0;0;0.611940298507463;0
HOXA13;0.610687022900763;0.431818181818182;0.378378378378378;0.604477611940298;0
ZNF180;0.351145038167939;0.0681818181818182;0.0675675675675676;0.604477611940298;0
SOX2;0.412213740458015;0;0;0.604477611940298;0
TCEA3;0;0.295454545454545;0;0.597014925373134;0
E2F8;0.580152671755725;0;0;0.597014925373134;0
DLX6;0;0;0.581081081081081;0.58955223880597;0
CEBPD;0;0;0;0.58955223880597;0
ARID3A;0;0;0;0.58955223880597;0
ZSCAN12;0.748091603053435;0;0;0.58955223880597;0
XBP1;0.587786259541985;0;0;0.567164179104478;0
ZNF442;0;0.613636363636364;0.675675675675676;0.559701492537313;0
FOXL2;0;0;0;0.559701492537313;0
PER3;0.709923664122137;0;0.621621621621622;0.552238805970149;0
MEOX1;0.267175572519084;0.613636363636364;0.418918918918919;0.537313432835821;0
ZNF446;0.16793893129771;0.113636363636364;0;0.537313432835821;0
L3MBTL4;0;0;0;0.537313432835821;0
ZNF34;0;0;0;0.529850746268657;0
RORA;0.595419847328244;0;0;0.522388059701492;0
ZNF514;0.106870229007634;0.0909090909090909;0.0135135135135135;0.477611940298507;0
ZNF467;0;0;0;0.477611940298507;0
ZNF25;0.488549618320611;0;0;0.477611940298507;0
ZNF714;0;0;0.391891891891892;0.455223880597015;0
ZNF138;0.137404580152672;0.181818181818182;0.310810810810811;0.455223880597015;0
ZNF195;0.221374045801527;0.113636363636364;0.297297297297297;0.455223880597015;0
DAB2;0.717557251908397;0.431818181818182;0.0810810810810811;0.447761194029851;0
NAB1;0;0.568181818181818;0;0.447761194029851;0
NR1H3;0;0;0.5;0.440298507462687;0
CREBL2;0;0;0;0.41044776119403;0
GATA3;0;0.272727272727273;0.0675675675675676;0.402985074626866;0
IRF7;0;0.454545454545455;0;0.395522388059701;0
ARNT2;0.725190839694656;0;0.648648648648649;0.388059701492537;0
MAF;0.656488549618321;0;0.337837837837838;0.388059701492537;0
SALL2;0;0.136363636363636;0.0540540540540541;0.388059701492537;0
ZNF606;0;0.181818181818182;0;0.388059701492537;0
RAD54B;0;0;0;0.388059701492537;0
BACH1;0.389312977099237;0.409090909090909;0.310810810810811;0.373134328358209;0
ZNF583;0;0.204545454545455;0.027027027027027;0.373134328358209;0
TFAP4;0.343511450381679;0.568181818181818;0;0.373134328358209;0
SKIL;0.534351145038168;0;0;0.365671641791045;0
ZNF354C;0.137404580152672;0.727272727272727;0;0.350746268656716;0
DACH1;0;0;0;0.350746268656716;0
ZNF713;0.290076335877863;0;0;0.350746268656716;0
KLF6;0.0687022900763359;0.113636363636364;0.256756756756757;0.335820895522388;0
ZNF613;0.480916030534351;0.181818181818182;0.243243243243243;0.335820895522388;0
ZBTB12;0;0.25;0.189189189189189;0.335820895522388;0
ZNF248;0;0.0227272727272727;0.175675675675676;0.335820895522388;0
MXD1;0;0.113636363636364;0.0405405405405405;0.335820895522388;0
ZSCAN23;0.152671755725191;0.590909090909091;0;0.335820895522388;0
SOX13;0;0.0681818181818182;0.202702702702703;0.328358208955224;0
MEIS1;0;0;0;0.328358208955224;0
NOTCH3;0;0;0;0.328358208955224;0
POGK;0.625954198473282;0.204545454545455;0.364864864864865;0.32089552238806;0
NR4A2;0;0;0;0.32089552238806;0
CALCOCO1;0;0;0;0.32089552238806;0
NME2;0.404580152671756;0;0;0.32089552238806;0
CEBPB;0.709923664122137;0.113636363636364;0.0945945945945946;0.313432835820896;0
GATA6;0.00763358778625954;0;0.027027027027027;0.305970149253731;0
SCML2;0.366412213740458;0.681818181818182;0.337837837837838;0.298507462686567;0
TFEC;0.0534351145038168;0.0681818181818182;0.202702702702703;0.298507462686567;0
CRABP2;0;0;0;0.298507462686567;0
ZNF124;0.152671755725191;0.0681818181818182;0.0675675675675676;0.276119402985075;0
HABP4;0.83206106870229;0;0;0.261194029850746;0
SIRT1;0;0;0.675675675675676;0.253731343283582;0
TCF4;0.0916030534351145;0.0454545454545455;0.216216216216216;0.253731343283582;0
BAZ2B;0.236641221374046;0.0227272727272727;0.0945945945945946;0.253731343283582;0
ZNF367;0;0.0454545454545455;0.0675675675675676;0.253731343283582;0
LHX6;0;0;0;0.253731343283582;0
ZNFX1;0.297709923664122;0.227272727272727;0.216216216216216;0.238805970149254;0
ZNF230;0;0.0909090909090909;0;0.23134328358209;0
FANK1;0;0;0;0.223880597014925;0
HTATIP2;0;0.454545454545455;0.810810810810811;0.216417910447761;0
PRRX2;0.351145038167939;0.0909090909090909;0.27027027027027;0.216417910447761;0
ETV5;0;0;0.22972972972973;0.216417910447761;0
ZNF333;0.0763358778625954;0.0909090909090909;0;0.216417910447761;0
ZHX3;0.236641221374046;0;0;0.216417910447761;0
ELL2;0;0.181818181818182;0.22972972972973;0.208955223880597;0
DNMT3A;0;0;0;0.208955223880597;0
TSHZ1;0;0.75;0.878378378378378;0.201492537313433;0
ZNF345;0.381679389312977;0.0909090909090909;0.027027027027027;0.194029850746269;0
TFEB;0;0;0;0.186567164179104;0
ZBTB7B;0.358778625954198;0;0.108108108108108;0.17910447761194;0
SMAD1;0.694656488549618;0;0;0.17910447761194;0
ZNF41;0.0534351145038168;0.0681818181818182;0.135135135135135;0.171641791044776;0
ZNF91;0.259541984732824;0.0681818181818182;0.027027027027027;0.164179104477612;0
LRRFIP1;0;0.5;0.594594594594595;0.156716417910448;0
FUBP1;0;0.113636363636364;0;0.156716417910448;0
PSIP1;0;0;0;0.156716417910448;0
ASB1;0.358778625954198;0;0.216216216216216;0.149253731343284;0
GRHL3;0;0.0681818181818182;0;0.149253731343284;0
OTX1;0;0;0;0.149253731343284;0
ZKSCAN1;0.0305343511450382;0.181818181818182;0.0945945945945946;0.141791044776119;0
ZDHHC21;0.0152671755725191;0.272727272727273;0.0405405405405405;0.141791044776119;0
EBF1;0;0.0681818181818182;0.0405405405405405;0.141791044776119;0
TAF1A;0;0.0681818181818182;0;0.141791044776119;0
THRB;0;0;0.0675675675675676;0.126865671641791;0
ZBTB16;0.358778625954198;0.295454545454545;0;0.126865671641791;0
DRAP1;0.16030534351145;0.227272727272727;0;0.126865671641791;0
VHL;0.0152671755725191;0.0454545454545455;0;0.126865671641791;0
RCOR1;0.526717557251908;0.204545454545455;0.27027027027027;0.119402985074627;0
KLF9;0.0305343511450382;0.204545454545455;0.243243243243243;0.119402985074627;0
GLI2;0.083969465648855;0;0.0540540540540541;0.119402985074627;0
JUNB;0;0;0;0.119402985074627;0
GTF3A;0.709923664122137;0;0;0.119402985074627;0
ZNF563;0;0.636363636363636;0.743243243243243;0.111940298507463;0
ZNF131;0.236641221374046;0;0.256756756756757;0.111940298507463;0
MCM6;0.083969465648855;0.0454545454545455;0.0540540540540541;0.111940298507463;0
MYCN;0.526717557251908;0.477272727272727;0.702702702702703;0.0970149253731343;0
BRPF3;0.0305343511450382;0.0681818181818182;0.108108108108108;0.0970149253731343;0
ELF3;0.213740458015267;0.0909090909090909;0.0405405405405405;0.0970149253731343;0
ZNF292;0.0152671755725191;0;0.0405405405405405;0.0970149253731343;0
ASCC3;0.16030534351145;0.113636363636364;0.0135135135135135;0.0970149253731343;0
TBX5;0;0.0454545454545455;0.540540540540541;0.0895522388059701;0
ZNF770;0;0.0454545454545455;0.121621621621622;0.0895522388059701;0
RAD51;0.114503816793893;0.159090909090909;0.108108108108108;0.0895522388059701;0
HES1;0.251908396946565;0.113636363636364;0.108108108108108;0.0895522388059701;0
ZFX;0.0458015267175573;0.522727272727273;0.108108108108108;0.082089552238806;0
ZNF136;0.0305343511450382;0.0681818181818182;0.0675675675675676;0.082089552238806;0
PBXIP1;0.389312977099237;0.477272727272727;0;0.082089552238806;0
MEF2A;0.381679389312977;0;0;0.082089552238806;0
FOXP3;0.458015267175573;0;0.108108108108108;0.0746268656716418;0
MTF1;0.083969465648855;0;0.0945945945945946;0.0746268656716418;0
RBL2;0.099236641221374;0.136363636363636;0.027027027027027;0.0671641791044776;0
ZDHHC15;0.694656488549618;0.613636363636364;0;0.0671641791044776;0
MKL2;0.0534351145038168;0.0227272727272727;0.0945945945945946;0.0597014925373134;0
CREB3L1;0;0.25;0;0.0597014925373134;0
JUND;0;0.159090909090909;0;0.0597014925373134;0
BBX;0.175572519083969;0.159090909090909;0;0.0597014925373134;0
ZNF587;0.0763358778625954;0.113636363636364;0;0.0597014925373134;0
ZSCAN18;0;0;0;0.0597014925373134;0
ZBTB43;0.0305343511450382;0;0.689189189189189;0.0522388059701493;0
SUV39H2;0.0763358778625954;0.113636363636364;0.337837837837838;0.0522388059701493;0
PHF17;0.129770992366412;0.0454545454545455;0.243243243243243;0.0522388059701493;0
CHAF1A;0.0763358778625954;0.0227272727272727;0.175675675675676;0.0522388059701493;0
ZNF165;0;0.0909090909090909;0.108108108108108;0.0522388059701493;0
PHF8;0.320610687022901;0.0227272727272727;0.108108108108108;0.0522388059701493;0
POLR2I;0.122137404580153;0.181818181818182;0.0810810810810811;0.0522388059701493;0
TRIM29;0.694656488549618;0.0909090909090909;0.148648648648649;0.0447761194029851;0
MSC;0.145038167938931;0;0.0810810810810811;0.0447761194029851;0
PKNOX2;0;0;0;0.0447761194029851;0
GTF2H3;0.0229007633587786;0.181818181818182;0.189189189189189;0.0373134328358209;0
FOXM1;0.114503816793893;0.136363636363636;0.027027027027027;0.0373134328358209;0
ZNF454;0;0;0;0.0373134328358209;0
BDP1;0.00763358778625954;0;0;0.0373134328358209;0
ZNF14;0.083969465648855;0.0681818181818182;0.0810810810810811;0.0298507462686567;0
TFAP2C;0;0;0.0540540540540541;0.0298507462686567;0
TAF13;0.122137404580153;0.0227272727272727;0.0405405405405405;0.0298507462686567;0
OVOL2;0;0.0454545454545455;0.027027027027027;0.0298507462686567;0
ZNF281;0.0763358778625954;0.113636363636364;0.0135135135135135;0.0298507462686567;0
ZNF709;0;0.0909090909090909;0.0135135135135135;0.0298507462686567;0
NFATC4;0;0;0;0.0298507462686567;0
TSHZ3;0.0152671755725191;0.136363636363636;0.175675675675676;0.0223880597014925;0
HMBOX1;0.557251908396947;0;0;0.0223880597014925;0
MCM7;0.206106870229008;0.181818181818182;0.22972972972973;0.0149253731343284;0
TAF1;0.0229007633587786;0;0.121621621621622;0.0149253731343284;0
BRCA2;0.320610687022901;0;0.121621621621622;0.0149253731343284;0
ZNF610;0.473282442748092;0.0227272727272727;0.108108108108108;0.0149253731343284;0
ZNF430;0.0610687022900763;0.0227272727272727;0.027027027027027;0.0149253731343284;0
ZNF154;0;0;0;0.0149253731343284;0
PRDM16;0;0;0;0.0149253731343284;0
ZNF43;0;0.0681818181818182;0.202702702702703;0.00746268656716418;0
BTAF1;0.0458015267175573;0.0681818181818182;0.0945945945945946;0.00746268656716418;0
MEOX2;0.0534351145038168;0.0227272727272727;0.0945945945945946;0.00746268656716418;0
SMAD9;0;0;0;0.00746268656716418;0
MCM3;0.557251908396947;0.454545454545455;0.716216216216216;0;0
BATF;0.145038167938931;0;0.662162162162162;0;0
BOLA1;0;0;0.635135135135135;0;0
PHF16;0.0763358778625954;0.613636363636364;0.594594594594595;0;0
TEAD1;0.534351145038168;0;0.540540540540541;0;0
DOT1L;0;0;0.527027027027027;0;0
ZNF669;0;0;0.5;0;0
HDAC4;0.259541984732824;0;0.486486486486487;0;0
FOXJ1;0;0;0.445945945945946;0;0
SUFU;0;0.113636363636364;0.418918918918919;0;0
TAF1C;0;0;0.418918918918919;0;0
HOXD8;0.213740458015267;0;0.378378378378378;0;0
IKBKB;0.129770992366412;0.545454545454545;0.364864864864865;0;0
DPF3;0;0.25;0.324324324324324;0;0
SETBP1;0.67175572519084;0.5;0.297297297297297;0;0
NKD2;0;0.681818181818182;0.27027027027027;0;0
ZNF480;0;0;0.256756756756757;0;0
ZNF599;0.312977099236641;0;0.189189189189189;0;0
