gene ; activator ; inhibitor
SLMAP ;  ; MXD3
PXK ; ATF2 GTF2A1 ZNF641 EPC1 ; ZNF593
ACOX2 ; ZFPM2 TBX5 ; 
FAM107A ; SOX17 MEF2C KLF2 TCF21 AFF3 DACH1 EBF1 LDB2 ZBTB16 FHL5 ; 
ATXN7 ; RREB1 BTAF1 ZBTB43 JMJD1C NCOA2 REST ZNF641 ; 
PRICKLE2 ; MITF TSHZ3 ZFPM2 RUNX1T1 ; 
ADAMTS9 ; SOX17 NR5A2 HEYL NOTCH4 BCL6B NR4A1 MEF2C KLF2 ERG FOXF1 AFF3 DACH1 EBF1 NR4A3 LDB2 FHL5 LZTS1 TCF4 ZNF366 EBF3 RUNX1T1 ; 
FRMD4B ; NAB1 IFI16 ELK3 SOX7 ; 
GXYLT2 ; ZNF469 PRRX1 ; 
PPP4R2 ; GTF2H3 TAF13 RBL1 GTF3C4 ZNF281 BARD1 TMF1 BRCA2 BDP1 NR2C2 EAF1 RREB1 ZNF623 ZNF426 CLOCK ATF2 ZNF121 NCOR1 BTAF1 JMJD1C ZNF236 TAF1L SHPRH GTF2A1 ETV3 ADNP NCOA2 REST ZNF641 ASH1L APC ; 
PDZRN3 ; AEBP1 TWIST2 CSDC2 ZNF469 THRA ETV1 MITF MEOX2 APBB1 PRDM6 PRRX1 HLF TCF21 FOXF1 AFF3 TSHZ3 EBF1 GLI2 ZFPM2 TBX4 TBX5 NAP1L3 PKNOX2 PEG3 LMO3 HAND2 MYOCD EBF3 ZDHHC15 NR3C2 ZNF423 RUNX1T1 ; 
ZNF717 ; ZNF91 ; 
GBE1 ; BBX ; 
ZNF654 ; ELF1 ; 
EPHA3 ; MEF2C TCF21 FOXF1 AFF3 EBF1 LDB2 ZFPM2 FHL5 NAP1L3 ZNF366 RUNX1T1 ; 
CRYBG3 ; NCOA2 REST APC ; 
DCBLD2 ; HMGA2 ; 
COL8A1 ; AEBP1 HIC1 CREB3L1 ETV1 TCF21 TSHZ3 LDB2 ZNF423 RUNX1T1 ; 
FILIP1L ; CSDC2 KLF9 TCF21 FOXF1 TSHZ3 EBF1 LDB2 ZFPM2 FHL5 HAND2 MYOCD ; 
ABI3BP ; MEF2C MEOX2 KLF2 TCF21 FOXF1 AFF3 EBF1 PKNOX2 LMO3 MYOCD EBF3 NR3C2 RUNX1T1 ; 
SENP7 ; MKL2 ZNF136 ; 
RPL24 ; NME2 ; 
CEP97 ; GTF2H3 BRIP1 RBL1 GTF3C4 BARD1 BRCA2 POLR1A BDP1 POLR1B BBX CLOCK ATF2 BTAF1 TAF1L GTF2A1 REST ZNF641 APC ; 
CD47 ; IFI16 ; 
KIAA1524 ; FOXM1 TRIP13 ANKRD32 WDHD1 MCM2 BRCA1 DNMT1 E2F7 MCM8 BRIP1 RBL1 WHSC1 BRCA2 ; 
DZIP3 ; MDM4 ; 
CD96 ; SLA2 ZBTB32 TBX21 CIITA SP140 IRF4 ; 
CD200 ; SOX8 SOX17 NOTCH4 BCL6B MEF2C KLF2 TCF21 EBF1 LDB2 PEG3 LZTS1 TCF4 EBF3 ; 
BTLA ; FAIM3 SLA2 ZBTB32 TBX21 RUNX3 STAT4 SPI1 CIITA SP140 IRF8 TFEC FLI1 IRF4 HCLS1 ; 
CCDC80 ; HIC1 PTRF TWIST2 TGFB1I1 GLIS3 MITF MEF2C MEOX2 KLF2 PRDM6 PRRX1 ; 
CD200R1 ; STAT4 ; 
BOC ; TWIST2 CSDC2 GATA6 MEF2C MEOX2 KLF2 APBB1 PRDM6 HLF TCF21 FOXF1 EBF1 TBX4 TBX5 NAP1L3 PKNOX2 LMO3 HAND2 MYOCD ZDHHC15 NR3C2 RUNX1T1 ; 
WDR52 ; ZNF195 ZNF493 ZNF224 ZNF518A ZNF443 ZNF333 ; 
KIAA2018 ; NR2C2 ZDHHC21 ATF2 DENND4A BTAF1 ZNF41 RBL2 TAF1L REL SHPRH GTF2A1 ETV3 ADNP NCOA2 REST ZNF641 ASH1L ZKSCAN1 MKL2 APC ; 
KIAA1407 ; ZNF19 ; 
TIGIT ; MNDA STAT5A SLA2 IRF1 ZBTB32 TBX21 GFI1 RUNX3 STAT4 STAT1 FOXP3 SPI1 EOMES TRIM22 CIITA SP140 IRF8 TFEC IRF4 ; 
LSAMP ; MEIS3 NFATC4 PRRX1 GLI1 TCF21 FOXF1 LDB2 GLI2 PKNOX2 HAND2 NDN ZNF423 RUNX1T1 ZNF135 ; 
ARHGAP31 ; TFEC FLI1 BCL6B MEF2C EBF1 LDB2 ZNF366 EBF3 ; 
CD80 ; MNDA SLA2 RUNX3 STAT4 FOXP3 SPI1 CIITA SP140 IRF8 TFEC IRF4 ; 
POPDC2 ; CSDC2 MEF2C PRDM6 HLF CBX7 EBF1 TBX4 LMO3 HAND2 MYOCD NR3C2 RUNX1T1 ; 
LRRC58 ; RBL1 GTF3C4 BARD1 BRCA2 BDP1 POLR1B RREB1 CLOCK ZNF236 GTF2A1 APC ; 
FSTL1 ; VENTX GLIS3 PRRX1 ; 
POLQ ; RAD51 TRIP13 ESPL1 BRCA1 KNTC1 ZNF695 BRIP1 TTF2 BRCA2 ; 
ILDR1 ; FOXA1 ; 
CD86 ; MNDA SLA2 IRF1 TBX21 RUNX3 STAT4 STAT1 SPI1 TRIM22 CIITA SP140 IRF8 TFEC FLI1 IRF4 ; 
PARP9 ; TRIM21 SP100 SP110 ETV7 IRF9 EIF2AK2 ZNFX1 STAT1 IFI16 TRIM22 STAT2 ; 
DTX3L ; TRIM21 PML SP100 SP110 ETV7 IRF9 IRF1 EIF2AK2 ZNFX1 STAT1 IFI16 TRIM22 STAT2 ; 
PARP15 ; SLA2 ZBTB32 TBX21 EOMES SP140 IRF8 TFEC IRF4 ; 
PARP14 ; TRIM21 PML SP100 SP110 ETV7 IRF9 IRF1 ZNFX1 STAT1 TRIM22 STAT2 ; 
ADCY5 ; HLF CBX7 TBX4 LMO3 HAND2 MYOCD NR3C2 RUNX1T1 ; 
PTPLB ; GTF2H3 RBL1 ASCC3 ZNF281 BARD1 BDP1 RREB1 CLOCK ATF2 SHPRH GTF2A1 ETV3 NCOA2 REST ZNF641 ASH1L APC ; EDF1 ZNF688 TCEA2
MYLK ; CSDC2 PRDM6 HLF FOXF1 TSHZ3 ZFPM2 TBX4 LMO3 HAND2 MYOCD RUNX1T1 ; 
PLXND1 ; BCL6B LZTS1 ; 
TMEM108 ; HIF3A HLF TBX5 LMO3 HAND2 MYOCD RUNX1T1 ; 
TOPBP1 ; MCM4 KNTC1 DNMT1 MCM8 BRIP1 RBL1 TTF2 WHSC1 BARD1 BRCA2 ; 
STAG1 ; GTF2H3 RBL1 ASCC3 BARD1 POLR1A TFDP1 BDP1 RREB1 CLOCK SHPRH GTF2A1 REST APC ; ZNF688 ZNF444
NCK1 ; SMAD1 NFKB1 IFI16 MTF1 STAT3 BBX SOX7 ; ZNF439 TBX2 TBX3
IL20RB ; SOX7 ; 
MRAS ; MITF ; 
RASA2 ; BARD1 EYA3 RREB1 CLOCK ATF2 BACH1 TAF1L GTF2A1 ETV3 NCOA2 REST APC ; 
XRN1 ; BBX BACH1 ; 
PLSCR4 ; ZFPM2 ; 
PLSCR1 ; PML SP110 IRF1 EIF2AK2 STAT1 TRIM22 ; 
AGTR1 ; CSDC2 MEOX2 PRDM6 ZFPM2 TBX5 NAP1L3 PKNOX2 LMO3 HAND2 MYOCD NR3C2 RUNX1T1 ; 
CPA3 ; FOXF1 TSHZ3 ; 
TM4SF18 ; NR5A2 NOTCH4 BCL6B LDB2 ZNF366 ; 
GPR171 ; MNDA SLA2 IRF1 ZBTB32 TBX21 GFI1 RUNX3 STAT4 STAT1 SPI1 EOMES TRIM22 CIITA SP140 IRF8 TFEC FLI1 IRF4 HCLS1 ; 
P2RY14 ; IRF8 KLF9 FLI1 MEF2C NR4A3 FHL5 ; 
GPR87 ; ETS2 ; 
P2RY13 ; MNDA SLA2 SPI1 CIITA SP140 IRF8 TFEC FLI1 IRF4 HCLS1 ; 
RAP2B ; IFI16 ; 
GMPS ; DEK DNMT1 TFDP1 ; 
RSRC1 ; GTF2A1 APC ; 
SMC4 ; FOXM1 WDHD1 DNMT1 RBL1 WHSC1 ; 
BCHE ; ZFPM2 ; 
GOLIM4 ; ZNF281 TCF12 MEF2A ATF2 GTF2A1 REST ZNF641 EPC1 APC ; 
TNFSF10 ; ETV7 STAT1 IFI16 ; 
ECT2 ; FOXM1 TRIP13 DEK WDHD1 MCM2 DNMT1 E2F7 WHSC1 BRCA2 ; 
PIK3CA ; MEF2A ELK3 CLOCK ATF2 JMJD1C GTF2A1 NCOA2 REST ZNF641 EPC1 ASH1L APC ; 
USP13 ; SCML2 ; 
CCDC39 ; ZNF224 ; 
ATP11B ; RREB1 ETV3 NCOA2 REST APC ; 
LAMP3 ; TRIM22 STAT2 ; 
KLHL24 ; ZNF587 JMY ZNF443 ZKSCAN1 ; 
KLHL6 ; MNDA SLA2 TBX21 SPI1 CIITA SP140 IRF8 TFEC FLI1 IRF4 HCLS1 ; 
CHRD ; TWIST2 CSDC2 PRRX2 NFATC4 TCF21 GLI2 TBX5 NAP1L3 PKNOX2 ZNF423 RUNX1T1 ; 
C3orf70 ; TBX4 LMO3 ZNF454 MYOCD KLF15 ZNF423 RUNX1T1 ; 
LIPH ; TOB1 ; 
IGF2BP2 ; HMGA2 ; 
RFC4 ; PTTG1 MYBL2 E2F1 MCM7 EZH2 MCM6 HMGB2 RUVBL1 MCM2 DNMT1 ; 
ST6GAL1 ; IRF8 FLI1 ; 
MASP1 ; TCF21 FOXF1 MYOCD ; 
RTP4 ; ETV7 IRF9 IRF1 TRIM22 ; 
TP63 ; HR ; 
IL1RAP ; IFI16 ASCC3 BBX ELK3 BACH1 SOX7 ; 
LRRC15 ; AEBP1 ZNF469 PRRX1 ; 
UBXN7 ; GTF2H3 RBL1 GTF3C4 KLF7 POLR1A ATF7IP BBX ZNF623 CLOCK BACH1 GTF2A1 REST ZNF641 APC ; 
RNF168 ; RBL1 BARD1 TFDP1 ZNF131 RREB1 CLOCK ATF2 BTAF1 SHPRH GTF2A1 ETV3 ADNP NCOA2 REST ZNF641 APC ; TCEA2
LRCH3 ; GTF2A1 ; 
ATP5I ; TCEB2 ; ZNF641
PCGF3 ; SS18L1 ZNF443 ZNF333 ; 
SPON2 ; AEBP1 ZNF469 PRRX1 ; 
TACC3 ; FOXM1 PTTG1 TRIP13 MYBL2 MCM5 E2F1 XRCC3 MCM7 EZH2 MCM6 TIMELESS HMGB2 RUVBL1 MCM2 MXD3 WHSC1 ; 
LYAR ; RUVBL1 ; 
CYTL1 ; BCL6B MEOX1 LDB2 ; 
STK32B ; VENTX HIC1 TGFB1I1 KLF9 NOTCH4 FLI1 BCL6B MEF2C KLF2 PRRX1 TSHZ3 EBF1 LDB2 PKNOX2 TCF4 EBF3 ; 
EVC ; TCF4 TBX18 ; 
JAKMIP1 ; SLA2 IRF1 TBX21 RUNX3 STAT4 STAT1 SPI1 EOMES CIITA SP140 TFEC IRF4 ; 
S100P ; OVOL1 TOB1 ; PGBD1
HTRA3 ; AEBP1 PTRF ZNF469 PRRX2 PRRX1 ; 
CPZ ; TBX2 ; 
C1QTNF7 ; TCF21 CBX7 FOXF1 AFF3 LDB2 TBX5 NAP1L3 LMO3 HAND2 MYOCD NR3C2 ZNF423 RUNX1T1 ; 
CC2D2A ; APBB1 ; 
CD38 ; SLA2 IRF1 ZBTB32 TBX21 RUNX3 STAT4 STAT1 SPI1 EOMES CIITA SP140 IRF8 TFEC FLI1 IRF4 ; 
FGFBP1 ; SOX7 ; 
LAP3 ; SP110 SLA2 IRF1 TBX21 RUNX3 STAT4 STAT1 EOMES TRIM22 CIITA SP140 TFEC ; 
NCAPG ; FOXM1 PTTG1 TRIP13 MYBL2 ESPL1 MCM7 EZH2 ANKRD32 MCM6 TIMELESS DEK HMGB2 RUVBL1 WDHD1 MCM2 BRCA1 DNMT1 E2F7 WHSC1 ; 
SLIT2 ; AFF3 TSHZ3 LDB2 ZFPM2 NAP1L3 LMO3 SOX5 MYOCD RUNX1T1 ; 
SOD3 ; CSDC2 KLF2 PRDM6 TCF21 FOXF1 HAND2 ; 
LGI2 ; HIC1 TWIST2 BCL6B NFATC4 MEF2C MEOX2 KLF2 TCF21 EBF1 LDB2 NAP1L3 LZTS1 HAND2 EBF3 RUNX1T1 ; 
ARAP2 ; ELF1 ; 
PGM2 ; KLF5 ; 
TBC1D1 ; TBX2 ; 
TLR10 ; SPIB SP140 IRF8 IRF4 ; 
TLR1 ; MNDA SLA2 RUNX3 STAT4 STAT1 SPI1 EOMES CIITA IRF8 TFEC FLI1 HCLS1 ; 
TMEM156 ; SLA2 ZBTB32 RUNX3 STAT4 POU2AF1 SP140 IRF8 FLI1 IRF4 HCLS1 ; 
N4BP2 ; RBL1 BARD1 BDP1 NR2C2 CLOCK ATF2 NCOR1 BTAF1 ZNF236 TAF1L SHPRH GTF2A1 ETV3 ADNP NCOA2 REST ZNF641 ASH1L MKL2 APC ; NME2
RHOH ; MNDA SLA2 IRF1 ZBTB32 TBX21 GFI1 RUNX3 STAT4 STAT1 FOXP3 SPI1 EOMES POU2AF1 CIITA SP140 IRF8 TFEC FLI1 IRF4 HCLS1 ; 
ATP10D ; IFI16 BBX ; 
CORIN ; ETV1 ; 
NIPAL1 ; ANKS1A TOB1 ZNF440 SMARCA2 ETV3 NCOA2 ; 
USP46 ; SMARCA2 ZKSCAN1 ; 
LNX1 ; ZNF436 ; 
PDGFRA ; HIC1 CREB3L1 BCL6B ETV1 KLF2 NR2F1 TCF21 FOXF1 EBF1 LDB2 GLI2 ZNF366 ZNF423 RUNX1T1 ; 
KDR ; SOX17 NR5A2 HEYL NOTCH4 BCL6B HEY2 MEF2C KLF2 ERG EBF1 NR4A3 LDB2 FHL5 LZTS1 TCF4 ZNF366 EBF3 ZNF423 ; 
CEP135 ; BTAF1 GTF2A1 REST ZNF641 ; 
PPAT ; TAF1A TFAP4 POLR1B ; 
PAICS ; RUVBL1 TFAP4 ; 
IGFBP7 ; HIC1 TGFB1I1 BCL6B MITF MEF2C TSHZ3 EBF1 LDB2 ; 
IGJ ; POU2AF1 IRF8 TFEC IRF4 ; 
DCK ; DNMT1 ; 
CXCL3 ; TNFAIP3 ; 
CXCL2 ; TNFAIP3 NFKBIZ ; 
AREG ; FOSL1 ; 
PARM1 ; PEG3 ; 
CXCL9 ; SLA2 IRF1 TBX21 STAT4 STAT1 EOMES CIITA SP140 IRF4 ; 
CXCL10 ; PML SP110 ETV7 SLA2 IRF1 TBX21 GFI1 RUNX3 STAT4 STAT1 TRIM22 CIITA SP140 TFEC ; 
CXCL11 ; PML SP110 SLA2 IRF1 TBX21 RUNX3 STAT4 STAT1 CIITA SP140 ; 
CCNI ; ATF2 SHPRH GTF2A1 SIRT1 ETV3 NCOA2 REST ZNF641 EPC1 ASH1L ; 
CCNG2 ; ZNF518A ; 
CXCL13 ; SLA2 IRF1 ZBTB32 TBX21 GFI1 RUNX3 STAT4 STAT1 CIITA SP140 IRF8 TFEC IRF4 ; 
ANTXR2 ; GATA6 MITF TSHZ3 PRDM8 ; 
RASGEF1B ; IRF8 TOX L3MBTL4 RORA ; 
TMEM150C ; EBF1 LDB2 LZTS1 SOX5 TCF4 EBF3 RORA RUNX1T1 ; 
HPSE ;  ; TBX2
CDS1 ; NR2F6 FANK1 TOB1 ; 
ARHGAP24 ; KLF9 MEF2C ZFPM2 TCF4 ; 
PTPN13 ; REL ; 
SLC10A6 ; SOX7 ; 
KLHL8 ; BTAF1 SHPRH ADNP ZNF397 ZNF518A ZKSCAN1 APC ; 
SPARCL1 ; SOX17 CSDC2 KLF9 BCL6B PGR MEF2C MEOX2 ZNF154 KLF2 MEOX1 ERG PRDM6 NR2F1 HLF TCF21 FOXF1 AFF3 TSHZ3 EBF1 NR4A3 LDB2 ZBTB16 FHL5 TBX5 NAP1L3 PKNOX2 PEG3 LMO3 HAND2 SOX5 TCF4 MYOCD ZNF366 EBF3 NR3C2 RUNX1T1 ; 
PKD2 ; TCF4 RUNX1T1 ; 
HERC6 ; SP100 SP110 IRF9 EIF2AK2 ZNFX1 STAT1 IFI16 TRIM22 STAT2 ; 
HERC5 ; SP110 EIF2AK2 ; 
GPRIN3 ; MNDA SLA2 STAT4 STAT1 SPI1 EOMES CIITA SP140 IRF8 TFEC FLI1 IRF4 ; 
MMRN1 ; SOX17 MEF2C KLF2 MEOX1 TCF21 AFF3 EBF1 LDB2 FHL5 LMO3 MYOCD EBF3 ; 
HPGDS ; SPI1 ; 
UNC5C ; TSHZ3 ZFPM2 TCF4 RUNX1T1 ; 
DNAJB14 ; ASCC3 BBX CLOCK ATF2 GTF2A1 REST APC ; 
H2AFZ ; RAD51 PTTG1 MYBL2 MCM7 EZH2 MCM6 TIMELESS HMGB2 RUVBL1 MCM2 ; 
DDIT4L ; PRDM6 ; 
EMCN ; TAL1 SOX8 SOX17 NR5A2 NOTCH4 BCL6B MEF2C KLF2 MEOX1 ERG TCF21 FOXF1 AFF3 DACH1 EBF1 NR4A3 LDB2 FHL5 NAP1L3 PEG3 LZTS1 EBF3 NR3C2 ZNF423 TBX2 ; 
BANK1 ; NR3C2 ; FOXL2
CENPE ; FOXM1 PTTG1 ESPL1 TIMELESS HMGB2 WDHD1 MCM2 MCM4 BRCA1 DNMT1 E2F7 BRIP1 WHSC1 BRCA2 ; 
TET2 ; ZNF292 ZKSCAN1 ; 
GSTCD ; POLR1B ; 
ENPEP ; HEYL LZTS1 ; 
C4orf21 ; ZNF519 ; 
ANK2 ; MKX KLF9 MEF2C APBB1 PRDM6 HLF EBF1 ZFPM2 LMO3 EBF3 ZDHHC15 NR3C2 RUNX1T1 ; 
ARSJ ; SOX7 ; 
SYNPO2 ; CSDC2 HIF3A PRDM6 HLF TCF21 CBX7 FOXF1 AFF3 TBX4 TBX5 PKNOX2 PEG3 LMO3 HAND2 MYOCD NR3C2 RUNX1T1 ; 
PDE5A ; CSDC2 TGFB1I1 KLF9 MITF MEF2C APBB1 TCF21 FOXF1 LDB2 ZFPM2 FHL5 TBX5 NAP1L3 PEG3 LMO3 HAND2 NDN MYOCD EBF3 RUNX1T1 ; 
MAD2L1 ; FOXM1 PTTG1 TRIP13 ESPL1 CHAF1A MCM7 EZH2 ANKRD32 SUV39H2 TIMELESS HMGB2 RUVBL1 WDHD1 MCM2 MCM4 BRCA1 DNMT1 E2F7 ZNF695 WHSC1 TFAP4 BRCA2 ; 
ANXA5 ; PTRF ; ZNF440
CCNA2 ; FOXM1 PTTG1 TRIP13 MYBL2 ESPL1 MCM7 EZH2 MCM6 TIMELESS DEK HMGB2 RUVBL1 WDHD1 MCM2 MCM4 BRCA1 DNMT1 E2F7 WHSC1 TFDP1 ; TCF21
TRPC3 ; MEF2C HAND2 RUNX1T1 ; 
KIAA1109 ; BDP1 NR2C2 ZNF81 ATF2 NCOR1 TAF1 BTAF1 JMJD1C ZNF354B ZNF292 ZNF430 RBL2 ZNF236 TAF1L SHPRH GTF2A1 ETV3 ZNF587 ADNP ZNF397 NCOA2 REST ZNF641 EPC1 ASH1L ZSCAN23 BAZ2B ZKSCAN1 MKL2 APC ZNF136 ; 
FGF2 ; GATA6 FLI1 MEF2C KLF2 FOXF1 TSHZ3 NAP1L3 MYOCD EBF3 ; 
SPRY1 ; SOX17 KLF9 MEF2C KLF2 NR2F1 TCF21 FOXF1 DACH1 EBF1 NR4A3 LDB2 ZBTB16 FHL5 FOS NR3C2 ZNF423 ; 
FAT4 ; CSDC2 MEF2C KLF2 NR2F1 TCF21 FOXF1 AFF3 TSHZ3 EBF1 LDB2 FHL5 TBX5 NAP1L3 PKNOX2 LMO3 HAND2 SOX5 TCF4 MYOCD ZNF366 RUNX1T1 ; 
PLK4 ; RAD51 FOXM1 TRIP13 ESPL1 EZH2 ANKRD32 HMGB2 WDHD1 BRCA1 DNMT1 E2F7 BRIP1 WHSC1 BRCA2 ; 
C4orf29 ; CLOCK BTAF1 ZNF292 SHPRH APC ; 
PCDH18 ; CSDC2 HEYL ETV1 NR2F1 TCF21 FOXF1 AFF3 TSHZ3 EBF1 LDB2 FHL5 TBX5 NAP1L3 HAND2 TCF4 MYOCD EBF3 ZNF423 RUNX1T1 ; 
SLC7A11 ; MAFG ; 
TBC1D9 ; TBX2 ; 
RNF150 ; PRDM6 HAND2 MYOCD NR3C2 RUNX1T1 ; 
IL15 ; PML IRF1 GFI1 STAT4 STAT1 TRIM22 ; 
OTUD4 ; ASCC3 ZNF281 BDP1 RREB1 CLOCK BACH1 GTF2A1 ASH1L APC ; ZNF444
ZNF827 ; NR2C2 ATF2 NCOR1 TAF1 ZNF41 JMJD1C ZNF292 ZNF430 ELF1 TAF1L REL SHPRH GTF2A1 ETV3 ADNP ZNF397 NCOA2 REST ZNF641 EPC1 ASH1L BAZ2B ZKSCAN1 MKL2 APC ; NME2
EDNRA ; PRRX1 TSHZ3 LDB2 TCF4 ; 
DCLK2 ; MEF2C TCF21 FOXF1 TBX5 NAP1L3 HAND2 NR3C2 TBX2 RUNX1T1 ; 
LRBA ; ZKSCAN1 ; 
FAM160A1 ; IRF6 TFAP2A HR BARX2 SOX15 RREB1 ; LYL1 NR1H3 SPI1 MEF2C
MND1 ; PTTG1 MCM7 EZH2 HMGB2 RUVBL1 MCM2 DNMT1 E2F7 WHSC1 ; 
TLR2 ; IFI16 ; 
SFRP2 ; AEBP1 MEIS3 ZNF469 PRRX2 PRRX1 ZFPM2 ; 
GUCY1B3 ; HEYL NOTCH4 BCL6B MEF2C EBF1 LDB2 FHL5 LZTS1 TCF4 ; 
CTSO ; HCLS1 ; TFAP4
FAM198B ; AEBP1 HIC1 DAB2 SOX17 MEIS3 HEYL NOTCH4 BCL6B ETV1 MEF2C MEOX2 KLF2 PRRX1 TCF21 TSHZ3 EBF1 LDB2 NAP1L3 LZTS1 ZNF366 EBF3 ZNF423 RUNX1T1 ; 
C4orf46 ; ZNF695 ; 
FNIP2 ; ZNF281 ETV3 NCOA2 REST ZNF641 EPC1 APC ; 
MARCH1 ; MNDA SLA2 TBX21 STAT4 SPI1 SP140 IRF8 TFEC FLI1 IRF4 ; 
DDX60 ; SP100 SP110 IRF9 EIF2AK2 STAT1 IFI16 TRIM22 BACH1 ; 
DDX60L ; SP100 SP110 EIF2AK2 ; 
PALLD ; TGFB1I1 GATA6 MITF PRRX1 TSHZ3 GLI2 ZFPM2 RUNX1T1 ; 
CLCN3 ; REL ZKSCAN1 ; 
MFAP3L ; TBX3 ; 
AADAT ; ZNF84 TBX3 ; 
NEIL3 ; PTTG1 MCM2 DNMT1 E2F7 ; 
WWC2 ; ELK3 ; 
MLF1IP ; PTTG1 CHAF1A EZH2 MCM6 HMGB2 MCM2 KNTC1 WHSC1 ; 
ACSL1 ; TOB1 ; 
KIAA1430 ; BBX ATF2 SHPRH GTF2A1 NCOA2 REST ASH1L APC ; 
PDLIM3 ; AEBP1 CSDC2 TGFB1I1 ETV1 PRDM6 PRRX1 TCF21 FOXF1 TSHZ3 GLI2 ZFPM2 TBX4 TBX5 PKNOX2 LMO3 HAND2 MYOCD ; 
SORBS2 ; TCF21 HAND2 MYOCD NR3C2 ; 
TLR3 ; TRIM22 ; 
FAM149A ; ZFP2 ; 
NDUFS6 ; NME2 ; ZNF292 TAF1L SHPRH ETV3 NCOA2 REST ZKSCAN1
ADAMTS16 ; PRRX1 ; 
KIAA0947 ; GTF2H3 GTF3C4 ZNF281 POLR1A ZNF131 ZNF623 ATF2 GTF2A1 REST ZNF641 EPC1 ASH1L APC ; 
UBE2QL1 ; PRRX2 ; 
ADCY2 ; PRDM6 HAND2 MYOCD RUNX1T1 ; 
SEMA5A ; TBX3 ; 
CCT5 ; TRIP13 RUVBL1 ; 
MARCH6 ; BDP1 REST ZKSCAN1 APC ; 
DAP ; TBX2 ; 
TRIO ; ZNF281 GTF2A1 REST APC ; 
FBXL7 ; AEBP1 HIC1 SOX17 TWIST2 MEIS3 LEF1 CSDC2 TGFB1I1 CREB3L1 KLF9 PRRX2 BCL6B NFATC4 ETV1 MEF2C MEOX2 KLF2 PRDM6 PRRX1 GLI1 NR2F1 TCF21 FOXF1 AFF3 TSHZ3 EBF1 LDB2 GLI2 ZFPM2 FHL5 TBX5 NAP1L3 SMARCD3 PKNOX2 PEG3 LZTS1 LMO3 HAND2 SOX5 NDN TCF4 MYOCD EBF3 ZDHHC15 NR3C2 ZNF423 RUNX1T1 ; 
CDH6 ; HEYL NOTCH4 DACH1 LDB2 FHL5 LZTS1 ZNF423 ; 
C5orf22 ; EAF1 ; 
ADAMTS12 ; ZNF469 PRRX1 RUNX1T1 ; 
BRIX1 ; RUVBL1 ; 
IL7R ; SLA2 CIITA SP140 IRF8 TFEC IRF4 ; 
SKP2 ; E2F8 BRCA2 RBBP4 ; 
NUP155 ; WDHD1 MCM4 GTF2H3 DNMT1 BRIP1 RBL1 TFDP1 ; 
LIFR ; BIN1 ; 
OSMR ; STAT3 SOX7 ; 
RICTOR ; ZFX ZBTB43 BACH1 ; 
FYB ; SLA2 GFI1 RUNX3 STAT4 CIITA TFEC ; 
TTC33 ; SP4 ; 
PRKAA1 ; REL ASH1L ; 
CARD6 ; IFI16 ZHX1 STAT3 ; PBX4
C7 ; NR3C2 ; 
GHR ; LDB2 NAP1L3 PKNOX2 ; 
ITGA1 ; LDB2 ; 
ARL15 ; MKL2 ; 
GZMK ; SLA2 ZBTB32 TBX21 RUNX3 SPI1 EOMES CIITA SP140 IRF8 TFEC IRF4 ; 
GZMA ; SLA2 IRF1 TBX21 GFI1 RUNX3 STAT4 STAT1 EOMES CIITA SP140 IRF8 TFEC IRF4 ; 
GPX8 ; PTRF PRRX1 ; 
PPAP2A ; TBX2 ; 
IL6ST ; ZNF281 CLOCK ATF2 NCOR1 JMJD1C TAF1L GTF2A1 ETV3 NCOA2 REST ZNF641 EPC1 ASH1L MKL2 APC ; POLR2I
GAPT ; FAIM3 POU2F2 IRF8 TFEC FLI1 MEF2C MEOX2 HCLS1 KLF2 TCF21 AFF3 EBF1 NR4A3 LDB2 FHL5 EBF3 ; 
DEPDC1B ; RAD51 FOXM1 PTTG1 TRIP13 ESPL1 CHAF1A EZH2 TIMELESS HMGB2 WDHD1 MCM2 BRCA1 DNMT1 E2F7 ZNF695 WHSC1 ; 
NDUFAF2 ; NME2 ; 
KIF2A ; GTF2H3 DNMT1 BRIP1 GTF3C4 BARD1 POLR1A TFDP1 CLOCK GTF2A1 ; 
LRRC70 ; SOX17 MEF2C KLF2 ERG EBF1 NR4A3 LDB2 FHL5 EBF3 ; 
RNF180 ; TBX5 LMO3 MYOCD ZDHHC15 NR3C2 RUNX1T1 ; 
CENPK ; WDHD1 KNTC1 DNMT1 E2F7 BRIP1 WHSC1 ; 
MAST4 ; REL ZKSCAN1 ; 
CD180 ; MNDA LYL1 SPI1 POU2AF1 POU2F2 IRF8 TFEC FLI1 IRF4 ; 
CCNB1 ; FOXM1 PTTG1 TIMELESS HMGB2 RUVBL1 DNMT1 WHSC1 ; 
CENPH ; HMGB2 MCM2 WHSC1 ; 
MAP1B ; MSX1 TSHZ3 GLI2 SOX5 TCF4 ; 
POLK ; MEF2A ATF2 GTF2A1 ASH1L APC ; ZNF593
IQGAP2 ; IRF8 TFEC FLI1 CREBL2 IRF4 MEF2C HCLS1 EBF1 NR4A3 ZNF366 RORA ; 
PDE8B ; ZNF135 ; 
LHFPL2 ; SPI1 ; 
DMGDH ; KLF2 PRDM6 HLF TCF21 CBX7 FOXF1 ZFPM2 TBX5 HAND2 SOX5 EBF3 NR3C2 RUNX1T1 ; 
