 TCGA-2F-A9KT-01, TCGA-2F-A9KW-01, TCGA-4Z-AA7M-01, TCGA-4Z-AA87-01, TCGA-BL-A0C8-01, TCGA-BT-A20W-01, TCGA-BT-A3PH-01, TCGA-C4-A0F6-01, TCGA-CF-A7I0-01, TCGA-CF-A9FL-01, TCGA-CU-A0YR-01, TCGA-DK-A1A6-01, TCGA-DK-A1A7-01, TCGA-DK-A1AD-01, TCGA-DK-A3IK-01, TCGA-DK-A3IL-01, TCGA-E7-A85H-01, TCGA-E7-A97Q-01, TCGA-FD-A3SJ-01, TCGA-FD-A43N-01, TCGA-FD-A62O-01, TCGA-FD-A6TI-01, TCGA-FJ-A3Z7-01, TCGA-GD-A2C5-01, TCGA-GU-A767-01, TCGA-GV-A3JV-01, TCGA-K4-A6MB-01, TCGA-KQ-A41P-01, TCGA-UY-A78M-01, TCGA-UY-A78N-01, TCGA-UY-A78O-01, TCGA-UY-A9PD-01, TCGA-UY-A9PE-01, TCGA-UY-A9PF-01, TCGA-XF-A8HF-01, TCGA-XF-A8HH-01, TCGA-XF-A9SV-01, TCGA-XF-A9T0-01, TCGA-XF-AAMX-01, TCGA-XF-AAMY-01, TCGA-XF-AAMZ-01, TCGA-ZF-A9R0-01, TCGA-ZF-A9R1-01, TCGA-ZF-A9RC-01
GPR97,0.0021983523295548216,0.002463436286148972,0.004014234098655735,0.006803491931876058,0.0035019147531800635,0.004963329642126389,0.0021173913372537823,0.005225189584454093,0.025913635476618263,0.005340371506858986,0.010896654400151268,0.00675767693742721,0.005719010763182765,0.004778635461795471,0.006104908035872914,0.002556786308539155,0.007706397601014348,0.01138612199119641,0.0065363011722483514,0.002318851498864697,0.019744490964959182,0.006593510014441275,0.002760598631924054,0.0072668485314865625,0.00681779228927745,0.006097173484174415,0.008794632067573792,0.005350750879050187,0.018658069177439042,0.009913279149694781,0.0017677587308774936,0.006873965983709749,0.005365770685287927,0.006024538040089579,0.00852132938778509,0.004798862802386993,0.0018523261912672688,0.006034221947443131,0.0019152895587785214,0.003860090001654177,0.01171867141320106,0.002955994185111202,0.002399329219460714,0.009917437512646256
HOXB7_TF,0.005586101243929886,0.006389869984991633,0.006333155754244074,0.006484410155590021,0.005550251453175632,0.00599493906209632,0.002560060542732923,0.0063733887501599,0.0063588044656490515,0.006395307776100661,0.006282622787005901,0.0015984522312696445,0.006196723535591053,0.006390335515111386,0.005869425806799397,0.006225907638638488,0.005885854323996519,0.006258237130853164,0.006344402802964733,0.006348198711429998,0.0063447747514010855,0.005439996153249682,0.0053478706375092,0.006464407532960375,0.006360488213741167,0.006278268593561515,0.006957792071794128,0.0064131978576540604,0.005394365814144226,0.004912470223331997,0.006505012467990627,0.0051849706063333886,0.006344392763186788,0.005838189095508279,0.006398790245044794,0.006383742906619957,0.007921312055949098,0.002972125674547087,0.006405692449404852,0.006385314158962361,0.006579155222666852,0.0016590487811011935,0.005457235208181842,0.005373936701960857
PTPRD,0.006240713021579507,0.006348247136968926,0.006451451102220439,0.005297875349689617,0.005910545674368782,0.006344641657965946,0.004345609804398044,0.00609707419182798,0.006350338169948743,0.0063425229167798905,0.006348102650664087,0.00403396735009852,0.006312745855926211,0.0063562184571688074,0.006387452337923641,0.0063481026646385495,0.006202002147754824,0.006140656917086699,0.006348241692951381,0.006423643587561169,0.005914540938912617,0.006328729008129039,0.0055967575511691086,0.006348102747145494,0.006459744097820447,0.006348102774450996,0.0055665952365077575,0.006348172836552665,0.0063481026508649015,0.006288099947719193,0.005348071934261233,0.0061212221256134345,0.006470274320958629,0.0063463569155127655,0.006145349121988501,0.0053569804665998975,0.006348085249902766,0.006348102389287555,0.006454578923702611,0.006200400096786499,0.005751840264785804,0.006349748840288555,0.006347889963383646,0.005520757986739582
PTPRC,0.006348096779470673,0.005660772556905398,0.004939215488931515,0.006348107037117498,0.006348100514184952,0.005951586672057825,0.004330979612207338,0.006348538054104504,0.006349677725311358,0.00634809979986669,0.004524094145469499,0.006348102597880625,0.006348107561821814,0.0063481074365571875,0.006348077815105249,0.006547232542930465,0.006346495358882108,0.006168918255854835,0.006348085025127512,0.006067844743636945,0.0063279522817497975,0.0063481028535295895,0.006367004700189262,0.00634810117509391,0.00634516424318155,0.0062879915429027355,0.006350183460266855,0.006348109253012857,0.006198196210597038,0.00460988275283805,0.005552145093925823,0.006337613264047591,0.006346570758053326,0.006187776931673283,0.00634107330920265,0.006341412987496991,0.0057985673667671845,0.006348119351239689,0.006078206205405431,0.0063481515960930445,0.006348103096140884,0.006348110632084274,0.0063481204941128015,0.0063457030081381675
SUFU_TF,0.0067206783454821445,0.0018397125189411878,0.005557910140513938,0.012366892098026605,0.010129740888261572,0.00683829378097744,0.0035173142702432736,0.006956897248653246,0.003742867422647246,0.0070009781289016165,0.002880340466415713,0.006643011315724732,0.011110979642844451,0.011470644613477705,0.010930034207173624,0.004510070954353375,0.006278257307427967,0.005404092591111525,0.003805269120750211,0.00631155315545058,0.0021975698327331163,0.005915330516772199,0.009043241772968287,0.006860114220374087,0.007196839479633704,0.011349569397751443,0.008088339933736668,0.004697245481195907,0.006207636043676927,0.0064463912251353705,0.009639702172442647,0.006436065097971368,0.002136467355567387,0.02304892568362424,0.002055235943305739,0.01201105557085281,0.008147128096622453,0.005430214405551557,0.006279148850705198,0.003688565896038808,0.0017114389442472548,0.006788635238947195,0.004707029376302278,0.003636572389246628
ZDHHC21_TF,0.0013604871605767523,0.010362439056453085,8.62127655231626E-4,0.03404918188709897,0.0031977856440180345,0.007934343598464956,0.005293181595309191,0.004106294805493667,0.005869890513808874,0.005489561972446064,0.05550775682083992,0.002333817307207694,0.005298693206523909,0.010381714001950128,0.01386164228676866,0.0456591143082099,0.0034686725114157517,0.00673871749496924,0.010950942343362219,0.008559469202448348,0.002506988018990434,0.007636859160671987,0.012103107253401692,0.012368700228851595,4.540328985440261E-4,0.010856342300948866,0.0035726811593518293,0.004828370319497862,1.6171578697833636E-4,0.013269784949689823,0.090493954935834,0.0020363531419771794,4.859877557069085E-5,0.0015419736278806057,0.005821573832717852,0.008253134797451546,0.0021076984059761905,0.004245355389318668,6.88806119262626E-4,0.012126844390627957,0.006919061392197518,0.003862818680573782,4.983617107708205E-4,4.8710014438774023E-4
ZFX_TF,0.006557571898330166,4.378774282200726E-4,0.005077934227453134,0.0019400036821528108,0.002383007552089928,0.002219763322921059,0.003480297294600129,0.014203939506360305,0.010506582289646805,0.0024907543840813873,0.0043666618090355165,0.003998182583475111,0.004309876967198844,0.005088411138380428,0.008633418946450592,0.01713816004346677,0.0048242949129998335,4.6773819340918E-4,0.00811240062844631,0.015748006869347776,0.00922772048136795,0.010943399676295578,0.002302606052039391,0.007843609601648174,7.34098864831702E-4,0.0038532936518286642,0.003329988559041382,0.012604047460080451,3.2462247327037476E-4,0.003839951924745018,0.009012556230628918,0.002553502000329587,0.0022323600406023826,0.006214870228862762,6.932113713890331E-4,0.0017159024037092492,0.016306085229783784,0.004138053661495294,0.003772649044920228,0.005974795320304292,0.03593526014099644,0.0018865658314943692,0.0014879738931534308,4.972514627604253E-4
FLT1,0.0033129968653649753,0.001915810541345918,0.003934153038024976,0.0031511503743993892,0.0019330972954794729,0.002553700098702918,0.008072923487662403,0.0043849400530430035,0.0018854066118282697,0.009093726546759188,0.008754213844222477,0.0030405452836179602,0.0074819936520401885,0.002033603318351036,0.004934633033162119,0.0023226963685523895,0.0052791046389782026,0.007290706435430936,0.007151626241914067,0.005625679015174913,0.007238609193237362,0.004035959304288784,0.0018282137161607492,0.00783085162508389,0.003574649513907134,0.007080194037159101,0.006743748148039504,0.00853852193122959,0.0037676932138253154,0.002007285635550981,0.008058373990915284,0.006439458970015761,0.002905141717974508,0.0038507359369906393,0.005200446578327135,0.010668066689490417,0.006830546199761607,0.00891784685770321,0.007802447215241118,0.0067028915882516036,0.004818110561880998,0.0025571359359064716,0.002001486936700372,0.003884866959673822
ZNF493_TF,0.006287347560464401,0.006346491735853532,0.005990947472130522,0.0063481026066222095,0.005710763767614702,0.006489561629317433,0.0063481026506634255,0.006348102650745962,0.006348004682814822,0.006348102915718485,0.006362542526580902,0.006348098535285959,0.006347876593533625,0.006304419097596037,0.0061787215694444385,0.006348590334406008,0.006346949383822611,0.006348102902631384,0.006347967856322545,0.0063684371120829595,0.0063481091181684865,0.005248114354788029,0.006348102650664653,0.006347789851564597,0.006348102650674872,0.006324391765583797,0.006348108960355726,0.004870182873087089,0.004956805889747375,0.006348103649626405,0.0063476451850596645,0.006348102650663627,0.006348102650661678,0.006332755220511622,0.006348115628379437,0.006348102832744256,0.006348102049338841,0.0063387464019155106,0.006133682244331322,0.006348078559588834,0.006359860183200155,0.006348102683376556,0.0063481026519927545,0.005963650488883388
FLT3,0.003719335906052264,0.0028345875943477108,0.004500129860483334,0.00790413516799105,0.0028752250074937334,0.002094791543635289,0.002846189602075775,0.006454681228804438,0.006433702955517386,0.006306005228588655,0.0072176019758205725,0.008707221877592576,0.0020913623408000837,0.0052292565961917364,0.009493864317519697,0.008619499446823152,0.005879574262093977,0.004637161884229583,0.010548430373831193,0.006028104625662194,0.0016798474467788049,0.0034992686867267413,0.005467752705233616,0.003961888963317617,0.013573881602531935,0.005686437724852712,0.0026778615919421118,0.0067096917289844295,0.0021573321119953506,0.002778853491453176,0.0025937137182283085,0.006754281747551338,0.0077828454748967305,0.0025684088397664217,0.003801705593022012,0.004997617371247327,0.0022507477142249275,0.003628602853662599,0.006136845371907261,0.005378366889133019,0.006097346341405948,0.004927536735057614,0.010368398421968576,0.003389339383820125
RASGRF2,0.006346162064386877,0.0062720323809470025,0.006178230495718182,0.004557338658659898,0.00664473994900386,0.006452624357520307,0.006272529422058264,0.006142240706630928,0.0063611184533637136,0.006349751503734433,0.006348102649007754,0.004668727240876148,0.006059051950352914,0.006291650358834688,0.0063226722392311545,0.006348102527755883,0.006182618972600903,0.006280711953884504,0.006527199104858942,0.0061670816102491624,0.006018773757267968,0.0062465768838629865,0.005356924732846438,0.006348005385939238,0.006362572478092104,0.0063481044126640135,0.0057687065552583005,0.006349016024187616,0.0063481026770337914,0.005790880005102551,0.005766291000769353,0.006389372670553884,0.006447384432573424,0.006358951185855181,0.006349550862636227,0.005492741807805709,0.006348046028900813,0.006348102456687199,0.006292590412554257,0.006359854485629367,0.004785315183756387,0.006348963220186955,0.006348065280157669,0.005808286618074273
FLT4,0.005918434039158253,0.0027209588456225424,0.004395781862605793,0.0053684780532479775,0.003127196157012366,0.0034333846303143526,0.006414105742469397,0.005900956880898126,0.004029403345224215,0.006356259829720481,0.006348828220324914,0.0018834949230887605,0.006566338545421552,0.0036055255080924883,0.0063486021556382844,0.0061153603605238,0.005212586976305452,0.006342218179425707,0.006349142155956265,0.006427680760140235,0.005862690989638125,0.005586449853355509,0.0023836470390988154,0.006342847826087212,0.004177640101222483,0.0063500173518399785,0.006348107023776366,0.006204105952613026,0.005638372733159301,0.0019997953138846778,0.006345893300162578,0.006351012605149022,0.006006032600268861,0.006358631162996758,0.006348626014491987,0.006389438277662957,0.0063496918637075015,0.005919348933733907,0.00703391066036843,0.006360554255771735,0.006143933318694518,0.005186755509565324,0.005039595895235219,0.006343955370925858
LRRK2,0.006348102655006619,0.006391211262363353,0.006407984161525672,0.006340516738663413,0.0063437251485091,0.0063481026506543616,0.004643818968225723,0.006138049789648893,0.006348102717218975,0.006337305351387412,0.006346899890273724,0.0063458455855809216,0.006348101053679375,0.006349347215107857,0.006345601680621051,0.006365680430421785,0.006347167047382683,0.006264870769514053,0.006115500470852213,0.006408663070001975,0.005907570305952582,0.00638737748897914,0.00665285801805625,0.006344569392703217,0.006348102657721114,0.0063481027261971445,0.00634810651776969,0.006348507898858462,0.006347949175274268,0.005931460090083785,0.005696709912444779,0.006348401001274259,0.006348026183056902,0.006348102673820768,0.006349121580276713,0.005558089505453835,0.00633625743521837,0.006348062706889556,0.006360048660229798,0.006343224033017598,0.0063480874922623096,0.006348084076133653,0.006348661968806104,0.006348102650519505
FASLG,0.006348805287033226,0.006354994380744294,0.006304061444603541,0.006348103148605789,0.006348102400285029,0.005878027655019298,0.00555816970407989,0.006448317569007888,0.006348426918245347,0.006347911902678046,0.005152517982463183,0.0061739308865785955,0.00634810262784161,0.006347209802821756,0.006348101517655136,0.006323065995554599,0.005697442179856123,0.00607260010062298,0.006355357986182326,0.006365332864542631,0.004418649778198535,0.006348109740669928,0.006350208480070742,0.006341570111481866,0.006322000326594629,0.005303520852471137,0.006002233128447278,0.006339951814773855,0.005562897094450478,0.006196543187348308,0.005893248420866073,0.006352671558820212,0.0063481050933469,0.006315616144094841,0.006312862727844132,0.006430567581465366,0.006201342808686523,0.006348104013831074,0.004796633167929688,0.006266401810739931,0.006348102644303312,0.006349663124021737,0.006348105197417961,0.006265074296564109
ARRB2,0.01037080748585434,0.006970267232271877,0.0038628255224334444,0.02713590307836367,0.0031669213290405817,0.00738273431728028,0.0049853242447464,0.01447570514093737,0.004818836041901035,0.007671958559090394,0.009591770176181843,0.007986756089437282,0.05788926133941018,0.0032069830079819715,0.006353116246825269,0.027704967253650514,0.003512841207974762,0.002938621697017213,0.00488999393553478,0.008112322693567264,0.0034966328244129393,0.008290039826219203,0.010462829881164797,0.011135087872220915,0.005067964900179626,0.00733615929716942,0.004533644505230789,0.004057046224423349,0.002444086042783236,0.061185338307696534,0.020050997815146607,0.005434045649631803,0.004647214028516715,0.006357038250410787,0.00205488394271212,0.0051176377503742605,0.0031107549855205305,0.010813802714974905,0.003706845407615757,0.002164624916244659,0.004456917015238661,0.013547623849708958,0.0032303986292893045,0.011494694682952881
FCGR3A,0.003998036404199681,0.0011434367342305811,0.004554326412204003,0.008275244238355782,0.006796240081397864,0.0038150882116090995,0.004710967726382869,0.00365429777549471,9.134067086968124E-4,0.005641294010391825,2.3114199177464958E-4,5.418875463685548E-4,1.6688629142351356E-4,0.00762341881715204,0.002415697868132433,0.002307765818124203,0.001342544017460264,0.008048172389488014,0.004135415500951861,0.0028948667087977413,7.158200879575914E-4,0.03029838012039547,0.0034835797152987513,0.0034550969966277395,0.008436176805040866,0.0024960344973246973,0.0035712265720204196,0.003260663219409795,0.008592163670419314,6.078604263275851E-4,0.0037052656847144823,0.005441009709612029,0.004432993711315238,0.01423165518469045,0.0013234046876386843,7.037004898745363E-4,0.004012016635204917,0.0011650422271019501,0.00797067090452054,0.004993813686102881,0.0012201718199587777,0.007882307031005257,3.710324741648426E-4,0.004324485154492704
PMEPA1,0.006345798896574699,0.006277345669807744,0.0032299370073027756,0.0021360805128833767,0.004847062976486154,0.006226694480294074,0.0029848838381363514,0.006347865763500227,0.006346546596819474,0.006397817343031939,0.006344603795493411,0.0034476435222910193,0.006157905169563596,0.0027540553661497234,0.006348072334865006,0.00654617202538615,0.005677831124516054,0.0063480206626067405,0.0063484281021120555,0.00527922497546802,0.006473768154318238,0.006348102650662597,0.007892755124732415,0.0063648557384944305,0.006351507525390511,0.006348102612001686,0.006348095888351,0.006264789998977636,0.004998323344311283,0.0029252246176158167,0.005832169100773643,0.006351968639741341,0.006771497360833394,0.004836776068041126,0.006539654875003771,0.0065294682828015115,0.006348102650733015,0.0063481026199859025,0.003344329361596435,0.006348084809385629,0.0027737069066961777,0.006346113921340249,0.006699625243469317,0.001830948455227522
PRRX2_TF,0.006348011295681441,0.006465368652878369,0.005587548234196052,0.0030523664168755865,0.004882956282283551,0.006327076970825532,0.004424244385236494,0.006350471561358916,0.00632440769134624,0.006364946492977485,0.006348102638799151,0.0030261532325099507,0.008065631319118466,0.006187799594853063,0.005702478387532262,0.0063481017554208605,0.005991059276737601,0.006060087819388381,0.006516760833075642,0.0066843261575887545,0.004914154363879467,0.004520025160945518,0.006297369053224086,0.006348081680201318,0.006346982212131732,0.006348069873867565,0.005767119473972268,0.006347146065206837,0.006348093884271701,0.006309950048084576,0.0073633585740133295,0.005333952227152108,0.006351190121311756,0.005515596335248194,0.005366354718199341,0.0069583696197444275,0.006347249407205676,0.006348103083170929,0.0062398803324971875,0.0064348602896311165,0.0071137285842616015,0.006359856195731989,0.006348054967618897,0.0024342174205943838
KSR2,0.0017050362314884084,0.003051527189882521,0.010910365895757917,0.007010449977754683,0.0032121056877376076,0.0038422494010746824,0.0055302566887351886,0.006348116204303108,0.0051943155872113435,0.006278604436627843,0.010103328485153775,0.010785154989239572,0.0036301163421607386,0.010799428300588729,0.006466701238611738,0.005824017520679152,0.0032593061096461576,0.006452256491205792,0.006348951233266464,0.010127494756919406,0.00745107990844403,0.004889236362599107,0.006348102653020749,0.006347619635723109,0.006351013720288051,0.006354430498467425,0.006408766424414079,0.005083833732419495,0.0016053371918139901,0.008040913091379545,0.005411385316101161,0.00634810250089073,0.006348102758778512,0.011234620055680643,0.011644648610601702,0.007105428351456975,0.006355420904130287,0.006331661579461945,0.006209069979741757,0.006348389670131049,0.006200093199002566,0.006348110061581778,0.010955265474570075,0.016246817200158484
QTRT1,0.008172640281838341,0.007367902311251605,0.013774541937073295,0.0066568476774173735,0.001981077130958986,0.0056479658664985765,0.0028132935866700074,0.0021359575743814807,0.015176746360713362,0.0050317335693553355,0.01074323734385626,0.002657650204510093,0.0038830532493733115,0.004403290306234639,0.0037371306633628963,0.006405837783882261,0.007722879101178328,0.002786919704203772,0.005503075622981046,0.003445225730553832,0.00932465423291347,0.002777626890564362,0.001737886232949184,0.0037632168985947062,0.003976336358255819,0.004048845795024772,0.0022501741715853585,0.0029730498178091903,0.008094148643885331,0.006369881870714709,0.005238450495199586,0.004875976451284128,0.009500437942545015,0.004286961750062743,0.008409806843198793,0.010307111244422436,0.004106357141253024,0.004357535693012064,0.0070071062354030425,0.0021560270652674646,0.0028598674961597095,0.004389087954986613,0.007005411098328512,0.004189320254599117
ZNRD1_TF,0.01113627220590245,0.003540684730949699,0.0036314248091650725,0.0408880830271569,0.002358542361701473,0.008746779724292681,0.00566915717557595,0.003856175009151301,0.010134525507766138,0.0070476617686586075,0.0033220844321166496,0.00461549306093742,0.002775913487870881,0.02180189595045264,0.0031077436181163004,0.007629724177082813,0.019982185736910706,0.006406951810397752,0.006347359293848622,0.002265841849099282,0.00950311957694216,0.0032186362237990726,0.003970680226826083,0.008602818232216893,0.0033004963512207617,0.0038328367085501682,0.002989553510623206,0.004573296594333982,0.008933566003619069,0.0037443942973053234,0.003611244335837938,0.009363853618598974,0.023403861452713035,0.0031367300195160428,0.009079069740504448,0.0023559083513641885,0.009079173097928448,0.0041495353641087555,0.0061969774924058125,0.010474912585345058,0.002218278176916666,0.0077354847808379585,0.011643288731606024,0.009194699475716312
BIRC5,0.00634778097130632,0.005977630441210908,0.006354561003828186,0.006173836228483682,0.006329407715208301,0.006312196261705048,0.006350742327965864,0.006311514731786829,0.004716339852376347,0.00617604942486614,0.006348084236557638,0.006397895206207912,0.006347455224888705,0.006347732086192162,0.004475542289686576,0.006337427831070645,0.0060666400621474,0.005541875500919037,0.006199915814165672,0.006344323712781608,0.005865485636335543,0.004502860640953394,0.004503389802592534,0.006343655649416422,0.006276023551263143,0.006261550619083122,0.006347816848687167,0.006378937427851955,0.006363377337046166,0.005470938054894997,0.006085488883155018,0.006053586495930537,0.006044293285303049,0.004640339574633473,0.006348357187813146,0.005703802311201996,0.006325080450723285,0.006348571940721571,0.006348410466697185,0.006097520975956268,0.006062545843316931,0.00626127681474143,0.006339507986590998,0.0063596160910437995
BIRC2,0.004764330259273326,0.01423073770941546,0.006269270557367124,0.0023305907043121446,0.0054030587407205965,0.007237900356945433,0.00503481342357418,0.008592047189980193,0.006314151686636851,0.005734222050323074,0.005824815772565077,0.008277083748988539,0.0038430721467503973,0.007244878303675568,0.0071819054936129315,0.0018441117102467005,0.005496385609865747,0.007288410484337157,0.004603867421918464,0.00675959533137129,0.005613801452578594,0.0027527736619162315,0.010375101370349311,0.009667418040055224,0.0032249333643352782,0.004751490645573581,0.0025030946469528016,0.004207011442664304,0.0063104107397612,0.007122964106471539,0.0042131632270215385,0.00601292203717917,0.0020273371877348946,0.002755588992346438,0.004522661348824258,0.004898149150263691,0.007571692646118153,0.026362101568661075,0.00762884540275773,0.0022484111797107546,0.0049609791943211025,0.0020245054704655344,0.002706316367786344,0.0017365085637039066
BIRC3,0.006347965672090218,0.0025471550058455586,0.0038481312471912088,0.006345926511174803,0.006348088306787875,0.006503657248826381,0.004807422551548832,0.00634711928763233,0.005970016681457645,0.0063451320303803405,0.0021996038902721937,0.0037278399402226416,0.006421818110899521,0.006348122458710167,0.006394972838424046,0.00448235887752725,0.006348085554904706,0.006450434225024053,0.006348121201637921,0.006154185030766785,0.006594088931368776,0.00598731084195262,0.005086336959097856,0.006313536442496772,0.006347817579456676,0.005097194890320262,0.00467153972041282,0.006289917636889039,0.006347645604540643,0.0024378061684233155,0.006412187659243815,0.005497287901006755,0.006328934524510378,0.004484299233378881,0.009050514784076714,0.006347967738414538,0.0020357796487057525,0.006345065710053527,0.0032277315898277936,0.0063482561004082096,0.006641584272064191,0.006348011250736239,0.0063510334508086845,0.0062316508215757216
ITIH5,0.002433328294442386,0.007479065134872474,0.0028855114207382354,0.004331584503695425,0.006376015352402112,0.003733567230916164,0.005678030349594087,0.007732057215973802,0.0025089555210143313,0.006074867638307954,0.006728398685097044,0.0016852794581175405,0.006367256948201401,0.006458576919626969,0.008789211297158556,0.006271570559893637,0.004762214557325867,0.007877694624203568,0.003234878027238067,0.006391104410353702,0.007345178420684165,0.006261377111171517,0.0034655450906821315,0.006457003304754544,0.00272330442799415,0.005626340940168448,0.002342248702157887,0.006256930461452899,0.0016372290837235578,0.006512517622348639,0.004912256944218588,0.005496900094685654,0.006397281501310741,0.0044921701746597435,0.00664564541284642,0.005008981843455795,0.002479378344732017,0.0030584818587952606,0.0024336610579873763,0.00623821213198056,0.00899519594850031,0.004632314979952388,0.006227910572435287,0.008642033252055611
NDUFB9,0.0034236118520362202,0.008128091763538403,0.0010860449894248853,0.005924160573897346,0.006643870632547587,0.0062867486747595425,0.004771538686081016,0.004626953854243515,0.005601155040507226,0.0068116316117750155,0.008510009126781935,0.006091100997588821,0.0023830525960625982,0.006556635727569756,0.005549422989525774,0.009610617593849171,0.0058126798385055856,0.005907956190237589,0.005116956776282121,0.003509152366266159,7.925538726058781E-4,0.013553578030481178,0.00872506698042477,0.005923662228010149,0.0025322035519287985,0.005877847363831055,0.001606925830589338,0.002019449179320832,0.002788326752245909,0.006306410393531646,0.0037253402800411757,0.003197489059147281,0.0029114402947449393,0.016900592798694335,0.004439690001802696,0.004023638160490307,0.006661980864181211,0.00641831573862058,0.0018652652604482286,7.837149780887403E-4,0.0063371324814343105,0.010646238505764492,0.006785951138936685,0.004713406429224155
SEC23A,0.0024605183326693756,0.00707017120186298,0.006594829857749191,0.002083015127140949,0.005131914378192931,0.009643342154460895,0.012822015786600208,0.016554906080427034,0.009018359995045942,0.014585597311104734,0.0037459997016659604,0.015057848503002296,0.002376886534618663,0.00762047218792129,0.0039153331718110125,0.005890677879918673,0.003596603437378799,0.008486553695170292,0.010051584491788675,0.0022809636184169895,0.010876316529512941,0.006706247566735605,0.006488594019076039,0.004464528449683913,0.002811385158847358,0.0033606263652442092,0.004674537815630151,0.007399966814822395,0.003057306085921721,0.005605749951660513,0.0017867163803957189,0.009257424627734113,0.004756886279370198,0.006377643034025813,0.014322441998589789,0.004326980986546018,0.008054963056665641,0.004790664865341302,0.004790646310560373,0.007843852267190733,0.00853392779014946,0.0053413009937965895,0.007905274959372797,0.007407912737439618
ZBTB46,0.005964503678910903,0.002839902282414079,0.007037859044202973,0.024173422620182256,0.03914432135015053,0.00476451956883841,0.002517472501153358,0.010519148060555955,0.0055133315489130415,0.004576672413462349,0.006401424579857539,0.004506294734521783,0.010371243667264619,0.0019087054967686426,0.007028830034097529,0.004085708322176557,0.004830515011544787,0.0026118945756071674,0.005101192328511133,0.006820540287506415,0.007684022139421919,0.0029138487769588646,0.0019120470393366319,0.007586431847596494,0.007577926481701466,0.006963552820026655,0.002910929686510843,0.006368539353729778,0.003906588607771864,0.02624287357658764,0.003993379526761175,0.004751197117942959,0.004052862470601087,0.00976959645427386,0.01061510045823495,0.004846858252461908,0.003966108956350691,0.010073972101082747,0.005634192287882103,0.005445057138850124,0.01408750371628824,0.004712340115769865,0.002264917622973703,0.011323953540440797
NDUFB1,0.003756785481660074,0.011427808723017852,0.004433750429244684,0.006360212466191267,0.0025918753688372684,0.0057175018655060555,0.006276387077735349,0.00606692838637603,0.0063481318044730905,0.006231067918188853,0.00407555359270707,0.006348689556701721,0.0018408242211332697,0.006156449949071663,0.0043194764686113425,0.004511632155011584,0.005310228021543456,0.003915915007292744,0.006346430131601907,0.0030977011575076515,0.0015958636794898417,0.012353260853954388,0.00976716397028249,0.009172599349504575,0.0023802084071143275,0.006390103877697288,0.0038447399355607216,0.0022120492548770767,0.0043888218763582995,0.01331369036930106,0.004748579144409272,0.002509055128877038,0.007560375198730378,0.0036388970685210485,0.0022456524977179267,0.007198604777525455,0.006248925851071135,0.006394228722595271,0.004572464356613647,0.00197587409693885,0.006478242174344716,0.010060728486870257,0.002422367255763567,0.011629220428901133
PPM1K,0.02003644107171481,0.0022649070152513124,0.019907176575680335,0.006529499964546529,0.012914479796435117,0.0029525964059561793,0.005558608770593766,0.002473831843666595,0.004544805384431426,0.007947131348883656,0.007946049439392637,0.0062742488266606415,0.0029242035650733477,0.006458464360495271,0.006770850553929849,0.006813967007749716,0.007342103080055597,0.011576713999989545,0.004936611449349206,0.004753042162649435,0.005263742063191684,0.006553001589891648,0.003980961470815201,0.006373858730866044,0.006573321017700602,0.011628561191189882,0.004506367891122545,0.00931974352815555,0.0026114770654180578,0.02346803529171635,0.0023375211467063207,0.0026821828825460687,0.0067572521067759085,0.009339869860227286,0.003779398490347329,0.006079867511613269,0.002612969652185668,0.007252082050455478,0.011454243458712196,0.005090398238245986,0.0076280112858073,0.0066373075066712165,0.007558377892168378,0.011824367078597747
PTPLB,0.005810374301738558,4.7591670066781836E-4,0.004319478915494524,0.0042028423801640504,0.022406616099158224,0.002667874726576827,0.0043995251976684645,0.003690627107704903,0.005564031156525834,0.0036639283403898967,2.821411527153738E-4,0.0036144663493890648,0.0018192597865601006,0.003618873275738312,0.005505465323552194,7.184644472405279E-4,0.004125893164178118,0.003656466415873626,0.004167007394912436,0.001449298172846601,0.0016131626507902047,0.009610966996674884,8.256714479051843E-4,0.001560903886210361,3.049930959481743E-4,0.00411429934335472,0.0016508709240101193,0.0026166140298652498,0.008019528076524767,0.0034590147423795856,0.001626996941848469,0.00398083151950736,0.0024790774065565208,0.0022587345305644484,0.0018981899293413838,0.005267367239564015,0.007957944681187707,0.003449876028974211,0.0046944683177433605,0.02384056492414923,0.005750432431392129,0.004239694270897889,5.801359504004209E-4,5.321601512645621E-4
NTN1,0.008762199001662483,0.0022920352456055324,0.0016686333943208955,0.0038698626484434022,0.0020722041633570586,0.002914641238906845,0.0018128016835771829,0.0043425616203069456,0.0066255246823405,0.008249112956183042,0.002058828415273872,0.0024286092490059022,0.0032184891389951866,0.017687500040226924,0.007481824796786871,0.010489846494025408,0.003912651015321283,0.003228971742411965,0.004426238822507421,0.005048838379836461,0.006670757429813597,0.0051044348956068835,0.011024260222888898,0.006659327444926337,0.005837102087947679,0.0045153972552954705,0.0020922834018085538,0.005406757924392697,0.004612270482401464,0.005351543748175257,0.0024295722534448554,0.007787103149434333,0.009374565903501842,0.005971284356106875,0.008099100837283501,0.0021818755818022425,0.003950407246700657,0.007135207818878353,0.0038678449393249846,0.008834760726795603,0.005169270877442655,0.003959071791056229,0.04941102048985928,0.0029875488961838828
