gene ; activator ; inhibitor
HSPBP1 ;  ; NCOA2
BRSK1 ; APBB1 ; 
IL11 ; PTRF TWIST1 ; 
UBE2S ; PTTG1 ; 
SSC5D ; PTRF HIC1 TWIST2 GLIS1 GLI2 ZNF469 AEBP1 ZFPM2 PRRX1 PRRX2 TWIST1 NAP1L3 CSDC2 ; 
ZNF579 ; ZNF444 ; 
ZNF542 ; ZNF582 ZFP28 ZNF471 ; 
ZNF667 ; ZFP28 ZNF471 ZNF135 ; 
ZNF470 ; ZNF71 ZNF610 ZFP28 ZNF471 ; 
ZNF460 ; GTF3C4 GTF2H3 ZNF623 GTF2A1 ; 
ZNF543 ; ZNF551 ZNF304 ZBTB39 ZNF623 ZDHHC21 ZNF417 ZNF225 ARID1A ZKSCAN1 ; 
ZNF548 ; ZNF416 ZNF304 ZNF417 ZNF225 ZNF567 ZNF585B ; 
ZNF749 ; ZNF551 ZBTB39 ARID1A ; 
VN1R1 ; ZNF440 ; 
ZNF772 ; ZNF134 ; 
ZNF773 ; ZNF134 ZNF416 ; 
ZNF776 ; ZNF304 BTAF1 ZNF264 ZNF586 ZNF223 ZNF430 ZNF587 ZNF550 ZNF292 ZDHHC21 BAZ2B ZNF397 ZNF91 ZNF417 AFF1 ZNF225 MKL2 BRWD1 ZNF611 ZNF136 ZNF211 ZNF585B ARID1A ZNF627 ZNF224 ZNF440 ZKSCAN1 ZNF518A ZNF441 ZNF33A ASH1L ZNF443 ; KLF16 TEAD4
ZNF552 ; ZNF440 ZNF443 ; 
ZNF814 ; ZNF547 TBX2 ; 
C19orf18 ; TBX2 ; 
CHMP2A ; TAF10 ; MCM4
MZF1 ; AES ; 
C20orf96 ; ZSCAN2 ZNF84 ZNF443 ; 
SRXN1 ; HTATIP2 MAFG ; 
SIRPB2 ; IRF8 FLI1 SPI1 ZNF469 STAT4 TFEC MNDA IRF4 PRRX1 FOXP3 HCLS1 ; 
SIRPB1 ; IRF8 RUNX3 TFEC MNDA STAT1 ; 
SIRPG ; TBX21 SP140 IRF1 IRF8 GFI1 EOMES SLA2 SPI1 STAT4 CIITA RUNX3 TFEC MNDA IRF4 STAT1 FOXP3 TRIM22 HCLS1 ; 
SIRPA ; PTRF TEAD4 IRF8 SPI1 STAT4 RUNX3 TFEC MNDA FOXP3 ; 
CPXM1 ; SNAI1 TGFB1I1 PTRF MSC HIC1 VENTX TWIST2 GLIS1 GLI2 SPI1 ETV1 HAND2 ZNF469 GLIS2 AEBP1 MEIS3 TSHZ3 ZFPM2 PRRX1 TCF4 PRRX2 EGR2 TWIST1 NAP1L3 CSDC2 ; 
ADAM33 ; GLI2 MYOCD HAND2 AEBP1 ZFPM2 PRRX1 TWIST1 NAP1L3 TCF21 CSDC2 ; 
SIGLEC1 ; PTRF TBX21 SP140 MSC VENTX IRF1 IRF8 GFI1 EOMES SLA2 BIN1 SPI1 AEBP1 STAT4 CIITA RUNX3 TFEC MNDA IRF4 STAT1 FOXP3 TWIST1 ; 
HSPA12B ; SNAI1 MEOX2 TGFB1I1 HEYL PTRF MSC HIC1 TWIST2 EBF1 KLF2 HAND2 BCL6B ZNF469 MEF2C AEBP1 LDB2 MEIS3 SOX17 ERG LZTS1 ZFPM2 PRRX1 TCF4 PRRX2 TWIST1 NAP1L3 CSDC2 ; 
CDC25B ; PTTG1 TEAD4 DNMT1 ; MAML3 ZNF440
PRNP ; HES2 ; ZNF443
SLC23A2 ; LIMD1 ZNF211 ZNF224 ZNF33A ZNF443 ; 
PCNA ; E2F1 TCF19 MCM5 MCM6 MCM2 ZNF367 MCM4 DEK WDHD1 EZH2 DNMT1 ; 
JAG1 ; SOX7 HES2 ; 
ISM1 ; AEBP1 PRRX1 PRRX2 TWIST1 ; 
ESF1 ; GTF3C4 GTF2H3 EAF1 EYA3 GTF2A1 APC ; ZNF524
SEC23B ; TAF13 ATF6 ARNTL2 GTF3C4 GTF2H3 ; ANKS3 ZNF444
RALGAPA2 ; REST ZNF217 ADNP ZNF587 ZNF397 NCOA2 AFF1 MKL2 ETV3 ARID1A ZKSCAN1 ASH1L ; 
THBD ; SOX7 ; 
CD93 ; HEYL EBF1 FLI1 KLF9 BCL6B ZNF469 MEF2C LDB2 SOX17 ERG MNDA LZTS1 EBF3 TCF4 ZNF366 ; 
CST7 ; PTRF TBX21 SP140 VENTX IRF1 IRF8 EOMES SLA2 FLI1 BIN1 SPI1 AEBP1 STAT4 CIITA RUNX3 TFEC MNDA IRF4 STAT1 FOXP3 TWIST1 ; ZNF443
ABHD12 ; PCBD1 TBX2 ; 
GINS1 ; E2F1 MYBL2 PTTG1 TRIP13 FOXM1 TCF19 MCM5 MCM7 BRCA1 ESPL1 MCM6 MCM2 ZNF367 HMGB2 CHAF1A TIMELESS MCM4 MCM8 WDHD1 EZH2 KNTC1 WHSC1 BRIP1 TAF5 ANKRD32 BRCA2 DNMT1 ; 
REM1 ; EBF1 AEBP1 PRRX1 ; 
COX4I2 ; SOX17 HEY2 ; 
TPX2 ; RAD51 MYBL2 PTTG1 TRIP13 FOXM1 RUVBL1 MCM5 ARNTL2 MCM7 BRCA1 MCM6 MCM2 HMGB2 TIMELESS MCM4 DEK MCM8 WDHD1 EZH2 DNMT1 ; 
FOXS1 ; HEYL BCL6B SOX17 ; 
HCK ; PTRF TBX21 VENTX IRF8 SLA2 FLI1 BIN1 SPI1 STAT4 CIITA RUNX3 TFEC MNDA IRF4 STAT1 PRRX1 MAFB FOXP3 ; 
MYH7B ; ZNF441 ; 
FAM83C ; SOX15 ; 
ROMO1 ; EDF1 SCAND1 TAF10 POLR2I GLI4 ; BACH1 CLOCK GTF2A1 APC
MYL9 ; TGFB1I1 PTRF MSC HIC1 TWIST2 EBF1 SPI1 HAND2 ZNF469 GLIS2 AEBP1 MEIS3 ZFPM2 PRRX1 PRRX2 TWIST1 NAP1L3 CSDC2 ; 
DSN1 ; E2F1 FOXM1 TCF19 MCM5 BRCA1 MCM6 MCM2 ZNF367 HMGB2 CHAF1A TIMELESS WDHD1 EZH2 KNTC1 WHSC1 ANKRD32 DNMT1 ; 
SAMHD1 ; TBX21 IRF1 SLA2 EIF2AK2 CIITA TFEC MNDA STAT1 MAFB FOXP3 TRIM22 ; 
SRC ; ZNF440 ; 
TGM2 ; PTRF VENTX IRF8 SPI1 GLIS2 AEBP1 TFEC MNDA TWIST1 ; 
KIAA1755 ; TGFB1I1 PTRF MSC HIC1 VENTX TWIST2 GLIS1 GLI2 IRF8 SPI1 HAND2 ZNF469 AEBP1 TFEC TSHZ3 ZFPM2 PRRX1 EGR2 TWIST1 CSDC2 ; 
SNHG11 ; ANKS3 ; 
PPP1R16B ; TBX21 SP140 IRF8 EOMES SLA2 FLI1 SPI1 CIITA RUNX3 TFEC MNDA IRF4 FOXP3 HCLS1 ; 
FAM83D ; MYBL2 FOXM1 ARNTL2 BRCA1 HMGB2 MCM4 DEK WDHD1 BRCA2 DNMT1 ; TBX2
LPIN3 ; HDAC10 ; 
CHD6 ; BTAF1 RBL2 ZNF431 ADNP ZBTB39 ZNF587 NR2C2 ZNF292 EP300 ZDHHC21 BAZ2B ZNF397 PHF8 NCOA2 TAF1 JMY ZNF81 AFF1 ZNF41 MKL2 BRWD1 ZNF611 ZNF136 CRAMP1L ARID1A ZNF627 ZKSCAN1 ZNF273 ZNF518A ZNF441 ZNF33A ASH1L ; 
TOX2 ; MSC HIC1 IRF8 FLI1 TSHZ3 CREB5 PRRX1 ; 
JPH2 ; AEBP1 CSDC2 ; 
PKIG ; TGFB1I1 HAND2 AEBP1 TWIST1 NAP1L3 CSDC2 APBB1 ; 
ADA ; HES2 ; 
PI3 ; HES2 ; 
SLPI ; BARX2 HES2 ; 
UBE2C ; RAD51 MYBL2 PTTG1 TRIP13 FOXM1 MCM5 MCM7 MCM6 MCM2 HMGB2 EZH2 DNMT1 ; 
MMP9 ; VENTX IRF8 SPI1 ZNF469 AEBP1 RUNX3 TFEC MNDA PRRX1 FOXP3 TWIST1 ; 
ZMYND8 ; ZNF440 ZNF518A ZNF33A ZNF443 ; 
SULF2 ; PTRF ZNF469 AEBP1 PRRX1 TWIST1 HES2 ; 
ARFGEF2 ; VHL TMF1 SHPRH AFF4 REST ZNF217 ADNP ZNF292 EP300 ZDHHC21 NCOA2 REL AFF1 MKL2 ETV3 GTF2A1 ARID1A ZKSCAN1 ASH1L ; 
PTGIS ; HAND2 AEBP1 CSDC2 ; 
ATP9A ; MKL2 ASH1L ; 
BCAS1 ; ZNF440 ; TEAD4
DOK5 ; TWIST2 ZNF469 AEBP1 MEIS3 ZFPM2 PRRX1 TWIST1 CSDC2 ; 
AURKA ; MYBL2 PTTG1 TRIP13 FOXM1 MCM5 BRCA1 MCM6 MCM2 ENO1 WDHD1 DNMT1 ; 
CASS4 ; SPI1 TFEC MNDA IRF4 FOXP3 ; 
ZBP1 ; TBX21 SP110 IRF1 IRF8 EOMES SLA2 SPI1 STAT4 CIITA RUNX3 TFEC MNDA IRF4 STAT1 FOXP3 TRIM22 ; 
PMEPA1 ; PTRF ZNF469 GLIS2 AEBP1 PRRX1 TWIST1 ; 
APCDD1L ; PTRF PRRX1 ; 
NPEPL1 ; HDAC10 ; 
CTSZ ; LYL1 VENTX BIN1 SPI1 MNDA ; KLF3
ZNF831 ; TBX21 SP140 IRF1 IRF8 EOMES SLA2 SPI1 STAT4 CIITA RUNX3 TFEC MNDA IRF4 STAT1 FOXP3 ; 
PPDPF ; ZNF524 AES NR2F6 ; DNMT1
PTK6 ; TBX6 SOX15 ZNF440 ; 
PCMTD2 ; MDM4 PHF8 BRWD1 ZNF248 ZNF627 ZNF33A ZNF443 ; 
SAMD10 ; AES NR2F6 PCBD1 ; HMGA2
SOX18 ; BCL6B SOX17 ; 
STMN3 ; TRPS1 ; 
TNFRSF6B ; BIN1 PDLIM4 CREB5 ; MSX2
SAMSN1 ; PTRF TBX21 SP140 VENTX IRF1 IRF8 GFI1 EOMES SLA2 FLI1 BIN1 SPI1 STAT4 CIITA RUNX3 TFEC MNDA IRF4 STAT1 FOXP3 TWIST1 ; ZNF443
CXADR ; KLF3 ZDHHC21 ELK4 REL MKL2 GTF2A1 ARID1A ZNF440 ASH1L ; 
MIR155HG ; TBX21 IRF1 IRF8 GFI1 EOMES SLA2 FLI1 BIN1 SPI1 STAT4 CIITA RUNX3 TFEC MNDA IRF4 STAT1 FOXP3 ; 
JAM2 ; MSC MEOX1 HIC1 EBF1 KLF2 HAND2 BCL6B MEF2C LDB2 AFF3 SOX17 EBF3 NAP1L3 TCF21 CSDC2 ; 
CYYR1 ; HEYL EBF1 NOTCH4 FLI1 TAL1 NR5A2 FHL5 BCL6B MEF2C LDB2 SOX17 ERG HEY2 EBF3 TCF4 ; 
ADAMTS5 ; HEYL EBF1 BCL6B MEF2C LDB2 ERG ; 
TIAM1 ; ZNF436 ; 
SYNJ1 ; NR2C2 ASH1L ; 
DONSON ; TCF19 MCM6 MCM2 TIMELESS WDHD1 EZH2 WHSC1 DNMT1 ; 
ITSN1 ; TEAD1 ; 
MORC3 ; REL ASH1L ; 
CHAF1B ; E2F1 MYBL2 PTTG1 FOXM1 TCF19 MCM5 HMGN2 MCM7 BRCA1 MCM6 MCM2 ZNF367 HMGB2 CHAF1A TIMELESS MCM4 DEK WDHD1 EZH2 BRIP1 ANKRD32 DNMT1 ; 
TTC3 ; ZNF84 ; 
KCNJ15 ;  ; SCML2
PSMG1 ; TEAD4 ; 
FAM3B ; PCBD1 BTG2 ; 
MX2 ; IRF9 STAT2 ; 
MX1 ; IRF9 SP110 EIF2AK2 STAT1 TRIM22 ; 
TMPRSS2 ; PCBD1 ZNF440 ; 
RIPK4 ; SMAD3 SPDEF ; 
UBASH3A ; TBX21 SP140 IRF1 IRF8 GFI1 EOMES SLA2 SPI1 STAT4 CIITA RUNX3 TFEC MNDA IRF4 STAT1 FOXP3 TRIM22 ; 
SLC37A1 ; MSX2 ZNF440 ; 
SIK1 ; ETS2 ; 
ITGB2 ; LYL1 PTRF TBX21 SP140 VENTX IRF1 IRF8 SLA2 FLI1 BIN1 SPI1 ZNF469 AEBP1 STAT4 CIITA RUNX3 TFEC MNDA IRF4 STAT1 PRRX1 EGR2 MAFB FOXP3 TRPS1 ; ZNF443
ADARB1 ; AEBP1 ; 
COL18A1 ; TGFB1I1 HEYL PTRF HIC1 TWIST2 GLI2 ZNF469 MEF2C AEBP1 ERG LZTS1 ZFPM2 CREB5 PRRX1 TCF4 PRRX2 TWIST1 CSDC2 ; 
PCBP3 ; AEBP1 MEIS3 PRRX1 PRRX2 ; 
COL6A1 ; SNAI1 TGFB1I1 PTRF MSC HIC1 VENTX TWIST2 GLIS1 GLI2 ZNF469 GLIS2 AEBP1 TSHZ3 ZFPM2 CREB5 NFATC1 PRRX1 PRRX2 TWIST1 CSDC2 ; 
COL6A2 ; SNAI1 TGFB1I1 PTRF MSC HIC1 VENTX TWIST2 GLIS1 GLI2 BIN1 SPI1 HAND2 ZNF469 GLIS2 AEBP1 MEIS3 TSHZ3 ZFPM2 CREB5 PRRX1 PRRX2 TWIST1 CSDC2 ; 
DIP2A ; BTAF1 ZNF223 MDM4 ZNF292 TAF1 BRWD1 SS18L1 ZNF211 ZNF585B ZNF224 ZKSCAN1 ZNF518A ZNF441 ZNF33A ZNF443 ; 
S100B ; SPI1 STAT4 RUNX3 MNDA IRF4 FOXP3 ; 
PEX26 ; GTF2A1 ; 
AIFM3 ; PCBD1 ; 
ARVCF ; CREB3L4 ZNF84 ZNF443 ; 
CDC45 ; RAD51 E2F1 MYBL2 PTTG1 TRIP13 FOXM1 TCF19 MCM5 MCM7 BRCA1 ESPL1 MCM6 MCM2 ZNF367 HMGB2 CHAF1A TIMELESS WDHD1 EZH2 WHSC1 DNMT1 ; 
CLDN5 ; BCL6B LDB2 SOX17 ; 
CRKL ; GTF2H3 ; 
PI4KAP1 ; HIC2 ; 
PI4KAP2 ; HIC2 ; 
RANBP1 ; RUVBL1 MCM5 MCM2 ; 
SCARF2 ; TGFB1I1 PTRF MSC HIC1 CREB3L1 TWIST2 GLIS1 GLI2 ZNF469 GLIS2 AEBP1 MEIS3 TSHZ3 ZFPM2 PRRX1 PRRX2 TWIST1 NAP1L3 CSDC2 ; 
USP18 ; EIF2AK2 ; 
YDJC ;  ; ZBTB38
YPEL1 ; ZSCAN16 ; 
GNAZ ; APBB1 ; 
RGL4 ; TBX21 SP140 IRF1 IRF8 EOMES SLA2 SPI1 STAT4 CIITA RUNX3 TFEC MNDA IRF4 STAT1 FOXP3 ; 
MMP11 ; PTRF GLIS1 ZNF469 GLIS2 AEBP1 PRRX1 TWIST1 CSDC2 ; 
DERL3 ; IRF4 FOXP3 ; 
GGT5 ; LYL1 TGFB1I1 PTRF MSC HIC1 VENTX TWIST2 SPI1 ZNF469 MEF2C AEBP1 MEIS3 ZFPM2 PRRX1 PRRX2 TWIST1 CSDC2 ; 
ADORA2A ; IRF8 EOMES SLA2 SPI1 STAT4 TFEC IRF4 FOXP3 ; 
CRYBB1 ; SPI1 TFEC ; 
MIAT ; TBX21 VENTX IRF8 GFI1 EOMES SLA2 STAT4 CIITA RUNX3 TFEC MNDA IRF4 STAT1 FOXP3 ; 
MN1 ; PTRF AEBP1 SOX7 PRRX1 TWIST1 ; 
RASL10A ; TBX2 ; 
UQCR10 ; AES NR2F6 ; ELK3 NOTCH2 MLXIP BACH1
MTMR3 ; RAI1 ZNF217 LIMD1 EP300 PHF8 BRWD1 CRAMP1L ZNF224 ZNF440 ZKSCAN1 ZNF518A ZNF441 ZNF443 ; 
OSM ; PTRF SPI1 AEBP1 STAT4 TNFAIP3 TFEC MNDA ; ZNF443
TCN2 ; VENTX IRF8 BIN1 TFEC MNDA MAFB ; 
PATZ1 ; ZSCAN16 ZBTB12 ZNF709 CREB3L4 ZNF253 ZNF84 ZNF443 ; SOX7
SFI1 ; AES ; 
YWHAH ; TEAD4 ; 
LARGE ; EMX2 ; 
HMOX1 ;  ; SOX15
APOL6 ; SP110 IRF1 ZNFX1 CIITA STAT1 TRIM22 ; 
APOL3 ; ETV7 TBX21 SP110 IRF1 SLA2 SPI1 CIITA MNDA STAT1 FOXP3 TRIM22 ; 
IFT27 ; AES ; ARNTL2 ELK3
NCF4 ; IRF8 FLI1 SPI1 CIITA TFEC MNDA IRF4 HCLS1 ; 
CSF2RB ; IRF8 FLI1 SPI1 ZNF469 RUNX3 TNFAIP3 TFEC MNDA IRF4 TSHZ3 PRRX1 FOXP3 HCLS1 ; 
MPST ;  ; GTF2H3 STAT1
KCTD17 ; SMARCD3 ; 
IL2RB ; TBX21 SP140 IRF1 IRF8 GFI1 EOMES SLA2 SPI1 STAT4 CIITA RUNX3 TFEC MNDA IRF4 STAT1 FOXP3 TRIM22 ; 
RAC2 ; SLA2 FLI1 SPI1 PDLIM4 STAT4 RUNX3 TFEC MNDA ; 
CYTH4 ; LYL1 PTRF TBX21 SP140 MSC VENTX IRF1 IRF8 GFI1 EOMES SLA2 FLI1 BIN1 SPI1 PDLIM4 ZNF469 AEBP1 STAT4 CIITA RUNX3 TFEC MNDA IRF4 STAT1 PRRX1 EGR2 MAFB FOXP3 TWIST1 ; ZNF443
MFNG ; LYL1 PTRF TBX21 MSC HIC1 VENTX IRF8 SLA2 FLI1 KLF9 SPI1 MEF2C AEBP1 STAT4 CIITA RUNX3 TFEC MNDA IRF4 CREB5 FOXP3 TWIST1 CSDC2 HCLS1 ; 
LGALS2 ; SLA2 FLI1 SPI1 TFEC MNDA IRF4 ; 
PDXP ; EZH2 ; 
LGALS1 ; TGFB1I1 PTRF ZNF469 AEBP1 PRRX1 PRRX2 TWIST1 ; ARID1A ZNF440
TRIOBP ; AES ; 
MICALL1 ; HES2 ; 
PICK1 ; AES ; 
PLA2G6 ; KLF15 ; STAT1
GRAP2 ; TBX21 SP140 IRF1 IRF8 GFI1 EOMES SLA2 SPI1 STAT4 CIITA RUNX3 TFEC MNDA IRF4 STAT1 FOXP3 TRIM22 ; 
CHADL ; NR2F6 ; 
MEI1 ; TBX21 VENTX IRF8 SLA2 SPI1 STAT4 CIITA TFEC MNDA IRF4 FOXP3 ; 
CENPM ; PTTG1 MCM5 MCM7 MCM2 HMGB2 ; 
NFAM1 ; PTRF TBX21 MSC VENTX IRF8 GFI1 EOMES SLA2 FLI1 BIN1 SPI1 ZNF469 AEBP1 STAT4 CIITA RUNX3 TFEC MNDA IRF4 STAT1 CREB5 PRRX1 FOXP3 TWIST1 ; ZNF443
PACSIN2 ; TAF13 ASCC3 ELK3 EYA3 CLOCK GTF2A1 ; ZNF444
TSPO ; ZNF524 ; 
PARVB ; PTRF BIN1 CREB5 TRPS1 ; ZNF440
PARVG ; LYL1 TBX21 SP140 MSC VENTX IRF1 IRF8 EOMES SLA2 FLI1 BIN1 SPI1 AEBP1 STAT4 CIITA RUNX3 TFEC MNDA IRF4 STAT1 FOXP3 ; 
KIAA1644 ; MSC HIC1 TWIST2 GLIS1 GLI2 HAND2 ZNF469 AEBP1 TSHZ3 ZFPM2 PRRX1 BACH2 TWIST1 CSDC2 ; 
UPK3A ; EMX2 ; 
RIBC2 ; WHSC1 ; 
WNT7B ; SOX15 ZNF440 ; 
GTSE1 ; MYBL2 PTTG1 FOXM1 MCM5 MCM7 BRCA1 ESPL1 MCM6 MCM2 HMGB2 CHAF1A TIMELESS WDHD1 EZH2 KNTC1 WHSC1 BRIP1 TAF5 ANKRD32 DNMT1 DOT1L ; 
TRMU ; ANKS3 ; 
CELSR1 ; SOX7 ; 
CERK ; TRPS1 ; 
FAM19A5 ; HAND2 AEBP1 MEIS3 ZFPM2 PRRX2 NAP1L3 TCF21 CSDC2 NDN ; 
KLHDC7B ; STAT1 ; 
ODF3B ; SP110 IRF1 SLA2 SPI1 STAT4 CIITA MNDA STAT1 TRIM22 ; 
SCO2 ; SP110 STAT4 ; ZNF33A
SHANK3 ; EBF1 LDB2 ERG ; 
TYMP ; TBX21 SP110 IRF1 SLA2 SPI1 STAT4 CIITA RUNX3 TFEC MNDA IRF4 STAT1 ; ZNF84
CSF2RA ; IRF8 BIN1 SPI1 RUNX3 TFEC MNDA IRF4 ; 
IL3RA ; EBF1 FLI1 SPI1 BCL6B MEF2C LDB2 SOX17 ERG MNDA ; 
P2RY8 ; FAIM3 IRF8 EBF1 FLI1 SPI1 MEF2C TFEC IRF4 EBF3 FOXP3 ; 
MXRA5 ; AEBP1 PRRX1 ; 
KAL1 ; AEBP1 PRRX1 ; 
TLR7 ; IRF8 SPI1 TFEC MNDA DAB2 ; 
TLR8 ; PTRF TBX21 POU2F2 VENTX IRF8 GFI1 EOMES SLA2 FLI1 SPI1 ZNF469 STAT4 RUNX3 TFEC MNDA IRF4 STAT1 MAFB FOXP3 ; 
FANCB ; BRCA1 WDHD1 BRIP1 ANKRD32 BRCA2 DNMT1 ; 
MOSPD2 ; ATF2 NCOA2 ZNF641 GTF2A1 ; 
AP1S2 ; LYL1 PTRF TBX21 MAF VENTX IRF8 EOMES FLI1 BIN1 SPI1 TOX MEF2C STAT4 RUNX3 TFEC MNDA IRF4 CREB5 NFATC1 PRRX1 TCF4 KLF12 MAFB TRPS1 ; NR2F6
TXLNG ; GTF3C4 POLR1B TAF1L GTF2H3 ZFX BARD1 ZNF551 SHPRH REST ZNF623 CLOCK NCOA2 TAF1 GTF2A1 APC ; 
RAI2 ; TCF21 ; 
CDKL5 ; NCOA2 ETV3 GTF2A1 ZKSCAN1 ; 
PPEF1 ; PRRX1 ; 
CXorf23 ; ZNF41 ; 
ACOT9 ; PTRF TEAD4 HMGA2 ; CEBPA ZNF436 ZNF627 ZNF33A ZNF443
POLA1 ; DEK DNMT1 ; 
CXorf21 ; TBX21 MSC VENTX IRF8 GFI1 EOMES SLA2 FLI1 SPI1 STAT4 RUNX3 TFEC MNDA IRF4 STAT1 PRRX1 FOXP3 ; 
TAB3 ; ZNF81 ; 
CYBB ; TBX21 SP140 VENTX IRF1 IRF8 EOMES SLA2 FLI1 BIN1 SPI1 STAT4 CIITA RUNX3 TFEC MNDA IRF4 STAT1 PRRX1 EGR2 FOXP3 ; 
SRPX ; PTRF MSC GATA6 ZNF469 AEBP1 PRRX1 TWIST1 CSDC2 ; 
SYTL5 ; ZNF443 ; 
TSPAN7 ; RARB ; 
GPR34 ; LYL1 PTRF TBX21 POU2F2 MSC VENTX IRF8 SLA2 FLI1 SPI1 PDLIM4 ZNF469 AEBP1 STAT4 CIITA RUNX3 TFEC MNDA IRF4 TSHZ3 PRRX1 FOXP3 TWIST1 ; ZNF443
GPR82 ; SPI1 RUNX3 MNDA FOXP3 ; 
MAOA ; KLF3 ZNF436 ZNF440 ; 
CXorf36 ; HEYL EBF1 NOTCH4 KLF2 FLI1 TAL1 NR5A2 FHL5 BCL6B MEF2C LDB2 SOX17 ERG HEY2 EBF3 TCF4 ; 
CHST7 ; TWIST1 ; 
INE1 ; ZNF224 ; 
TIMP1 ; LYL1 TGFB1I1 PTRF SPI1 AEBP1 MEIS3 PRRX1 TWIST1 ; NFXL1
CFP ; MSC HIC1 IRF8 FLI1 SPI1 RUNX3 TFEC MNDA IRF4 PRRX1 ; 
ZNF182 ; ZNF224 ; 
ZNF630 ; ZNF84 ; 
WAS ; LYL1 TBX21 SP140 VENTX IRF1 IRF8 EOMES SLA2 FLI1 BIN1 SPI1 STAT4 CIITA RUNX3 TFEC MNDA IRF4 STAT1 FOXP3 HCLS1 ; 
PIM2 ; TBX21 IRF1 SLA2 STAT4 TFEC MNDA IRF4 STAT1 FOXP3 ; 
CCDC120 ; ZNF440 ; 
FAM156A ; TAF1C ; 
SMC1A ; MCM4 DEK MCM8 WDHD1 RBL1 BRIP1 GTF2H3 ANKRD32 E2F7 TFDP1 DNMT1 ; 
FAM104B ; PCBD1 ; 
SPIN3 ; ZFP62 ZNF84 ZNF443 ; 
ZXDB ; TAF1 ; 
ZXDA ; MKL2 GTF2A1 ; 
MSN ; PTRF FLI1 PRDM1 RUNX3 MNDA CREB5 SOX7 TRPS1 ; 
VSIG4 ; PTRF TBX21 MSC VENTX IRF1 IRF8 SLA2 BIN1 SPI1 ZNF469 AEBP1 STAT4 CIITA RUNX3 TFEC MNDA IRF4 STAT1 PRRX1 FOXP3 TWIST1 ; ZNF443
HEPH ; TGFB1I1 PTRF MSC HIC1 TWIST2 GLIS1 GLI2 EBF1 ETV1 HAND2 ZNF469 GLIS2 AEBP1 MEIS3 TSHZ3 ZFPM2 PRRX1 TCF4 PRRX2 TWIST1 NAP1L3 CSDC2 ; 
STARD8 ; HEYL IRF8 EBF1 FLI1 BCL6B MEF2C LDB2 SOX17 ERG TFEC MNDA LZTS1 EBF3 PRRX1 TCF4 ; 
KIF4A ; MYBL2 PTTG1 TRIP13 FOXM1 TCF19 MCM5 MCM7 BRCA1 PHF19 ESPL1 MCM6 MCM2 HMGB2 ENO1 TIMELESS MCM4 DEK WDHD1 EZH2 KNTC1 WHSC1 RBL1 BRIP1 ANKRD32 E2F7 DNMT1 ; 
SNX12 ; GTF3C4 ELK3 GTF2H3 GTF2A1 ; 
IL2RG ; TBX21 SP140 VENTX IRF1 IRF8 SLA2 FLI1 SPI1 STAT4 CIITA RUNX3 TFEC MNDA IRF4 STAT1 FOXP3 TRIM22 ; 
OGT ; MDM4 ZNF224 ZNF518A ZNF443 ; 
CXCR3 ; TBX21 SP140 SP110 IRF1 IRF8 GFI1 EOMES SLA2 SPI1 STAT4 CIITA RUNX3 TFEC MNDA IRF4 STAT1 FOXP3 TRIM22 ; 
ERCC6L ; RAD51 BRCA1 CHAF1A WDHD1 TAF5 BRCA2 ; 
SLC16A2 ; PTRF ; 
PGK1 ; ENO1 ; TBX2
CYSLTR1 ; FLI1 MNDA HCLS1 ; 
P2RY10 ; TBX21 SP140 IRF1 IRF8 GFI1 EOMES SLA2 SPI1 STAT4 CIITA RUNX3 TFEC MNDA IRF4 STAT1 FOXP3 TRIM22 ; 
ITM2A ; IRF8 EBF1 FLI1 SPI1 MEF2C LDB2 SOX17 TFEC MNDA IRF4 EBF3 HCLS1 ; 
BRWD3 ; SHPRH AFF4 ELK4 TAF1 REL ETV3 GTF2A1 APC ASH1L ; 
APOOL ; GTF2H3 CLOCK GTF2A1 APC ASH1L ; 
POF1B ; ELF3 GRHL3 FOXQ1 NPAS2 TOB1 POGK ZFP62 ZNF436 ZNF440 ZNF443 ; PTRF TEAD4 BIN1 PDLIM4
ZNF711 ; SALL2 ZFP62 ZNF253 SS18L1 ZNF248 ZNF627 ZNF84 ZNF33A ZNF443 ; 
CHM ; ZFX GTF2A1 ; 
PCDH19 ; ARNT2 ; 
CENPI ; FOXM1 TCF19 BRCA1 ESPL1 MCM6 MCM2 ZNF367 HMGB2 TIMELESS MCM4 DEK MCM8 WDHD1 EZH2 KNTC1 WHSC1 RBL1 BRIP1 TAF5 ANKRD32 E2F7 BRCA2 BARD1 DNMT1 ; 
BTK ; LYL1 PTRF TBX21 SP140 MSC VENTX IRF1 IRF8 GFI1 SLA2 FLI1 BIN1 SPI1 AEBP1 STAT4 CIITA RUNX3 TFEC MNDA IRF4 STAT1 PRRX1 EGR2 MAFB FOXP3 TWIST1 HCLS1 ; 
TCEAL7 ; TGFB1I1 HIC1 TWIST2 EBF1 ETV1 HAND2 ZNF469 AEBP1 LDB2 MEIS3 ERG ZFPM2 PRRX1 TWIST1 NAP1L3 TCF21 CSDC2 ; 
TCEAL4 ; TCEAL1 ; 
TMSB15B ; ZSCAN2 ; 
RNF128 ; TBX3 ; 
RBM41 ; PHF6 CLOCK APC ; 
DOCK11 ; IRF8 BIN1 NFATC1 PRRX1 EGR2 BACH2 FOXP3 ; 
SLC25A5 ; ENO1 ; 
CXorf56 ; MCM4 GTF2H3 ; 
