gene ; activator ; inhibitor
SULT2B1 ; HES2 ; 
BCAT2 ; PCBD1 ; 
PLEKHA4 ; VENTX PTRF TWIST1 GLIS2 TWIST2 PRRX1 ; 
PPP1R15A ; ATF3 ; 
CD37 ; SPIB LYL1 SLA2 POU2F2 CIITA BIN1 VENTX MNDA SPI1 EOMES STAT4 SP140 TBX21 FLI1 IRF8 TFEC RUNX3 FOXP3 IRF4 ; 
FLT3LG ; CIITA ; 
RPL13A ; EEF1A1 ; 
RPS11 ; ZNF581 ; 
RCN3 ; ZNF469 GLIS1 MSC HIC1 MEIS3 TGFB1I1 PTRF TWIST1 PRRX2 ETV1 GLIS2 ZFPM2 TWIST2 AEBP1 CSDC2 PRRX1 ; 
PRRG2 ; RARG AES ID1 TBX6 ; 
RRAS ; TGFB1I1 PTRF ; SMARCC1 ZNF124 ZNF436 ZNF443
BCL2L12 ; PTTG1 ; 
IL4I1 ; MNDA SPI1 TBX21 IRF8 TFEC RUNX3 ; 
SIGLEC11 ; SPI1 IRF8 TFEC RUNX3 ; 
MYH14 ; ELF3 GATA3 SOX13 TRIM31 TBX6 ; POLR1E SPI1 HMGA2
NAPSB ; LYL1 SLA2 CIITA MNDA SPI1 STAT4 MEOX1 TBX21 FLI1 IRF8 TFEC RUNX3 FOXP3 IRF4 ; 
POLD1 ; MYBL2 E2F1 PTTG1 MCM5 MCM7 MCM6 MCM2 EZH2 DNMT1 ; 
JOSD2 ; ZNF593 ; 
LRRC4B ; FOXF1 LDB2 TCF21 ; 
CLEC11A ; ZNF469 HEYL GLIS1 GLI2 MSC HIC1 MEIS3 TGFB1I1 PTRF CREB3L1 TWIST1 LEF1 PRRX2 ETV1 GLIS2 ZFPM2 TSHZ3 HAND2 TWIST2 AEBP1 CSDC2 PRRX1 NDN ; 
SIGLEC7 ; SLA2 VENTX MNDA SPI1 STAT4 TBX21 FLI1 PTRF IRF8 TFEC RUNX3 STAT1 FOXP3 AEBP1 IRF4 PRRX1 ; ZNF443
SIGLEC9 ; IRF1 SLA2 CIITA BIN1 VENTX MSC MNDA SPI1 STAT4 SP140 TBX21 FLI1 PTRF IRF8 TFEC RUNX3 STAT1 FOXP3 AEBP1 IRF4 PRRX1 ; ZNF443
CD33 ; SLA2 CIITA VENTX MSC MNDA SPI1 STAT4 SP140 TBX21 FLI1 IRF8 TFEC RUNX3 FOXP3 IRF4 PRRX1 ; 
NKG7 ; IRF1 SLA2 CIITA GFI1 MNDA SPI1 EOMES STAT4 SP140 TBX21 IRF8 TFEC RUNX3 STAT1 FOXP3 IRF4 ; 
SIGLEC10 ; SLA2 POU2F2 CIITA VENTX MSC MNDA SPI1 STAT4 SP140 TBX21 FLI1 IRF8 TFEC RUNX3 FOXP3 IRF4 PRRX1 ; 
SIGLEC8 ; TBX21 IRF8 TFEC RUNX3 IRF4 ; 
SIGLEC5 ; HCLS1 ; 
SIGLEC14 ; MNDA SPI1 IRF8 TFEC HCLS1 ; 
HAS1 ; TWIST2 PRRX1 ; 
FPR1 ; SLA2 CIITA VENTX MSC MNDA SPI1 STAT4 TBX21 FLI1 PTRF IRF8 TFEC RUNX3 STAT1 TNFAIP3 FOXP3 TSHZ3 AEBP1 IRF4 PRRX1 ; ZNF443
FPR2 ; MNDA SPI1 TFEC ; 
FPR3 ; SLA2 CIITA ZNF469 VENTX GFI1 MSC MNDA SPI1 STAT4 TBX21 IRF8 TFEC RUNX3 STAT1 FOXP3 AEBP1 IRF4 PRRX1 ; 
ZNF614 ; ZNF613 ZNF432 ZNF350 ZNF615 ; 
ZNF616 ; ZNF430 ADNP ZNF440 ZKSCAN1 ZNF443 ; 
ZNF841 ; ZNF432 ZNF615 ZNF224 ; 
ZNF528 ; ZNF350 ZNF577 ZNF615 ZNF610 ZNF404 HKR1 ZNF226 ZNF493 ZNF439 ; 
ZNF808 ; ZNF606 HKR1 ZNF226 ZNF493 ZNF211 ZNF585B ZNF439 ZNF611 ZNF253 ; 
ZNF701 ; ZNF347 ZNF610 ZNF486 ZNF626 ZNF430 ZNF91 ZNF611 ZNF253 ; 
ZNF28 ; ZNF347 ZNF675 ZNF430 ZNF91 ZNF611 ; 
ZNF320 ; ZNF211 ; 
ZNF468 ; ZNF91 ; 
ZNF600 ; ZNF211 ZNF439 ; 
ZNF415 ; ZNF429 ZNF347 ZNF610 ZNF486 ZNF626 ZNF491 ZNF493 ZNF540 ZNF439 ; 
ZNF665 ; ZNF347 ; 
ZNF525 ; ZNF347 ; 
ZNF765 ; ZNF268 ZNF567 ZNF551 ZBTB39 ZNF623 ZNF507 NCOA2 ZNF611 ZNF184 ; 
ZNF761 ; ZNF615 ZNF611 ; 
ZNF813 ; ZNF347 ZNF551 ZNF623 NCOA2 ZNF611 ; 
MYADM ; GLI2 MSC TGFB1I1 FLI1 PTRF KLF2 GLIS2 TCF4 ZFPM2 ERG TSHZ3 AEBP1 CSDC2 TCF7L1 PRRX1 ; 
OSCAR ; TEAD4 SLA2 SNAI1 ZNF469 VENTX MSC MNDA SPI1 STAT4 TBX21 FLI1 PTRF IRF8 TFEC RUNX3 TWIST1 TWIST2 AEBP1 IRF4 PRRX1 ; ZNF443
NDUFA3 ; TCEB2 SCAND1 POLR2I ZNF688 ; GTF2H3 ASCC3 GTF3C4 EYA3 CLOCK
TMC4 ; PCBD1 NPAS2 ZNF440 ZNF443 ; TEAD4 DNMT1
RPS9 ;  ; CLOCK
LILRA5 ; SLA2 VENTX MSC MNDA SPI1 STAT4 HIC1 TBX21 FLI1 PTRF IRF8 TFEC RUNX3 CREB5 TWIST2 AEBP1 IRF4 ; ZFP62 ZNF443
LILRA6 ; SLA2 ZNF469 VENTX MNDA SPI1 STAT4 TBX21 IRF8 TFEC RUNX3 STAT1 FOXP3 IRF4 PRRX1 ; 
LILRB2 ; TEAD4 IRF1 SLA2 SNAI1 CIITA BIN1 ZNF469 VENTX GFI1 MSC MNDA SPI1 STAT4 SP140 TBX21 FLI1 PTRF IRF8 TFEC RUNX3 STAT1 CREB5 TNFAIP3 FOXP3 AEBP1 IRF4 PRRX1 HCLS1 ; ZNF443
LILRB3 ; IRF1 SLA2 SNAI1 ZNF469 VENTX MSC MNDA SPI1 STAT4 TBX21 FLI1 PTRF IRF8 TFEC RUNX3 STAT1 CREB5 FOXP3 AEBP1 IRF4 PRRX1 ; 
LILRB5 ; BIN1 ZNF469 VENTX MSC MNDA SPI1 STAT4 HIC1 TBX21 FLI1 PTRF IRF8 TFEC RUNX3 TWIST1 CREB5 FOXP3 TWIST2 AEBP1 IRF4 PRRX1 ; 
LAIR1 ; LYL1 IRF1 SLA2 POU2F2 CIITA VENTX MSC MNDA SPI1 STAT4 TBX21 FLI1 PTRF IRF8 TFEC RUNX3 STAT1 FOXP3 AEBP1 IRF4 PRRX1 HCLS1 ; 
LENG8 ; MDM4 BTAF1 ZNF224 ZNF169 ZNF333 ; 
CDC42EP5 ; SPOCD1 ; 
LILRA2 ; VENTX MSC MNDA SPI1 STAT4 FLI1 IRF8 TFEC RUNX3 AEBP1 ; 
LILRB1 ; IRF1 SLA2 POU2F2 CIITA VENTX MNDA SPI1 STAT4 SP140 TBX21 FLI1 IRF8 TFEC RUNX3 STAT1 FOXP3 IRF4 HCLS1 ; 
LILRB4 ; IRF1 SLA2 CIITA VENTX MNDA SPI1 EOMES STAT4 TBX21 FLI1 IRF8 TFEC RUNX3 STAT1 FOXP3 IRF4 PRRX1 ; ZNF443
HSPBP1 ; DRAP1 ; ELF1 EPC1 NCOA2 MKL2 ZKSCAN1
IL11 ; PTRF TWIST1 TWIST2 ; 
RPL28 ;  ; BRCA2
UBE2S ; PTTG1 ; 
SSC5D ; ZNF469 GLIS1 GLI2 MSC HIC1 MEIS3 TGFB1I1 PTRF TWIST1 PRRX2 ETV1 GLIS2 TCF4 ZFPM2 TSHZ3 HAND2 TWIST2 AEBP1 CSDC2 PRRX1 NAP1L3 ; 
ZNF579 ; ZNF358 ZNF444 ; 
ZNF542 ; ZNF582 ZNF677 ZFP28 ZNF471 ; 
ZNF667 ; ZFP28 ZNF471 ; 
ZNF470 ; ZNF71 ZFP28 ZNF471 ; 
ZNF460 ; GTF2H3 GTF3C4 ZNF623 GTF2A1 ; 
ZNF543 ; ZNF304 ZNF689 ZNF551 ZBTB39 ZNF417 ADNP ZNF45 ZNF397 ZNF225 ZKSCAN1 ZNF136 ; 
ZNF548 ; ZNF304 ZNF417 ZNF45 ZNF585B ZNF225 ZNF136 ; 
ZNF749 ; ZNF420 ZBTB39 ; 
ZNF772 ; ZNF134 ZNF416 ; 
ZNF773 ; ZNF134 ZNF416 ; 
ZIK1 ; ZNF418 ; 
ZNF776 ; ZNF304 ZNF264 ZNF223 ZNF431 ZNF587 ZDHHC21 ZNF420 BTAF1 ZNF586 ZBTB39 PHF8 ZNF550 ZNF430 RBL2 BAZ2B ZNF436 ZNF417 ADNP AFF1 ZNF14 ZNF224 ZNF440 ZNF91 ZNF169 ZNF211 MKL2 ZNF585B ZNF397 ZNF230 ZNF627 ZNF225 ZNF611 ZNF92 ZNF184 ZNF566 ZNF253 ZNF518A ZNF333 ZNF441 ZKSCAN1 ZNF136 ZNF443 ; TEAD4
ZNF552 ; ZNF440 ; 
ZNF814 ; ZNF547 ; 
C19orf18 ; TBX2 ; 
CHMP2A ; SCAND1 ; MCM4 BARD1
MZF1 ; ZNF446 ; 
C20orf96 ; ZSCAN2 ZNF195 ZSCAN16 ZNF20 ZNF84 ZNF443 ; 
SRXN1 ; HTATIP2 MAFG ; 
SIRPB2 ; MNDA SPI1 FLI1 IRF8 TFEC PRRX1 HCLS1 ; 
SIRPB1 ; MNDA SPI1 IRF8 RUNX3 STAT1 ; 
SIRPG ; IRF1 SLA2 CIITA GFI1 MNDA SPI1 EOMES STAT4 SP140 TBX21 IRF8 TFEC RUNX3 STAT1 FOXP3 IRF4 ; 
SIRPA ; TEAD4 MNDA SPI1 STAT4 PTRF TFEC RUNX3 CREB5 PRRX1 ; 
CPXM1 ; EBF1 ZNF469 VENTX GLIS1 GLI2 MSC HIC1 MEIS3 MEOX2 TGFB1I1 PTRF TWIST1 PRRX2 ETV1 GLIS2 TCF4 ZFPM2 TSHZ3 HAND2 TWIST2 AEBP1 CSDC2 PRRX1 NAP1L3 ; 
MRPS26 ; SCAND1 POLR2I ZNF446 ; TAF13 ZNF281 NFKB1 ASCC3 ELK3 BBX BACH1 ZNF641
ADAM33 ; GLIS1 GLI2 FOXF1 HIC1 TGFB1I1 MYOCD KLF2 TWIST1 PRDM6 ZFPM2 HAND2 TWIST2 AEBP1 TCF21 TBX5 CSDC2 PRRX1 NAP1L3 ; 
SIGLEC1 ; IRF1 SLA2 CIITA VENTX GFI1 MSC MNDA SPI1 EOMES STAT4 SP140 TBX21 FLI1 PTRF IRF8 TFEC RUNX3 STAT1 FOXP3 AEBP1 IRF4 PRRX1 ; 
HSPA12B ; LYL1 BCL6B SNAI1 EBF1 ZNF469 HEYL GLI2 SOX17 MSC MEF2C HIC1 MEIS3 MEOX2 TGFB1I1 FLI1 PTRF KLF2 LDB2 TWIST1 LEF1 PRRX2 GLIS2 TCF4 ZFPM2 ERG TSHZ3 HAND2 TWIST2 LZTS1 AEBP1 EBF3 CSDC2 PRRX1 NAP1L3 ; 
CDC25B ; PTTG1 TEAD4 ; MAML3
PRNP ; SNAI2 HES2 ; TLE2 ZSCAN16 ZNF443
PCNA ; E2F1 HMGN2 TCF19 MCM5 MCM6 MCM2 ZNF367 EZH2 WDHD1 DNMT1 ; 
SNAP25 ; TWIST2 PRRX1 NAP1L3 ; 
JAG1 ; SNAI2 SOX7 HES2 ; 
ISM1 ; LEF1 PRRX2 ETV1 GLIS2 ZFPM2 HAND2 AEBP1 TCF21 NKD2 TBX5 CSDC2 PRRX1 ; 
SLC24A3 ; ZFPM2 TSHZ3 AEBP1 ; 
RALGAPA2 ; GTF2I REST SHPRH RBL2 ADNP NCOA2 REL ETV3 MKL2 ZNF397 ZNF611 ZKSCAN1 ZNF136 ; 
THBD ; SOX7 ; 
CD93 ; BCL6B SNAI1 EBF1 HEYL KLF9 NR4A3 SOX17 MEF2C HIC1 FLI1 PTRF KLF2 LDB2 TCF4 ERG TSHZ3 DAB2 LZTS1 AEBP1 EBF3 CSDC2 ; 
CST7 ; IRF1 SLA2 CIITA VENTX MSC MNDA SPI1 EOMES STAT4 SP140 TBX21 FLI1 PTRF IRF8 TFEC RUNX3 STAT1 FOXP3 AEBP1 IRF4 PRRX1 ; 
ABHD12 ; TBX2 ; 
GINS1 ; MYBL2 E2F1 TRIP13 FOXM1 PTTG1 ESPL1 ZNF695 TCF19 MCM5 BRCA1 MCM7 SUV39H2 MCM6 HMGB2 CHAF1A MCM2 ZNF367 TIMELESS MCM4 MCM8 EZH2 WDHD1 KNTC1 ANKRD32 WHSC1 BRIP1 DNMT1 ; 
REM1 ; BCL6B EBF1 HEYL MEF2C HIC1 TGFB1I1 PTRF KLF2 LDB2 LEF1 TCF4 ZFPM2 ERG LZTS1 AEBP1 TCF21 CSDC2 PRRX1 NAP1L3 ; 
TPX2 ; MYBL2 RAD51 E2F1 TRIP13 FOXM1 PTTG1 ESPL1 TCF19 MCM5 BRCA1 MCM7 SUV39H2 MCM6 HMGB2 CHAF1A MCM2 ZNF367 TIMELESS MCM4 MCM8 EZH2 WDHD1 WHSC1 BRIP1 DNMT1 ; 
FOXS1 ; BCL6B EBF1 HEYL HIC1 ; 
HCK ; IRF1 SLA2 CIITA BIN1 VENTX MNDA SPI1 STAT4 TBX21 FLI1 PTRF IRF8 TFEC RUNX3 STAT1 FOXP3 IRF4 PRRX1 ; ZNF443
MYH7B ; ZNF333 ZNF441 ; 
FER1L4 ; TBX3 ZNF443 ; 
ROMO1 ; SCAND1 POLR2I ; GTF2H3 BARD1 GTF2A1
EPB41L1 ; TOB1 ; 
MYL9 ; EBF1 HEYL GLIS1 GLI2 MSC FOXF1 HIC1 MEIS3 MEOX2 TGFB1I1 PTRF KLF2 TWIST1 PRRX2 ETV1 GLIS2 ZFPM2 HAND2 TWIST2 AEBP1 TCF21 CSDC2 PRRX1 NAP1L3 ; 
DSN1 ; E2F1 TCF19 MCM5 BRCA1 MCM7 MCM6 CHAF1A MCM2 ZNF367 TIMELESS MCM4 EZH2 WDHD1 KNTC1 WHSC1 DNMT1 ; 
SAMHD1 ; ARNTL2 IRF1 SLA2 EIF2AK2 MNDA TBX21 TFEC RUNX3 STAT1 BACH1 MAFB FOXP3 ; 
SRC ;  ; TEAD4
TGM2 ; VENTX SPI1 PTRF GLIS2 AEBP1 ; 
KIAA1755 ; ZNF469 VENTX GLIS1 GLI2 MSC SPI1 HIC1 MEOX2 TGFB1I1 PTRF IRF8 TWIST1 ZFPM2 TSHZ3 HAND2 TWIST2 AEBP1 EGR2 CSDC2 PRRX1 ; 
SNHG11 ; ANKS3 ZNF446 ; 
PPP1R16B ; ZBTB32 SLA2 CIITA MNDA SPI1 EOMES SP140 TBX21 FLI1 IRF8 TFEC RUNX3 FOXP3 IRF4 HCLS1 ; 
FAM83D ; FOXM1 ARNTL2 ; 
LPIN3 ; HDAC10 ; 
CHD6 ; ZNF587 BTAF1 ZNF236 ZFP62 PHF8 RBL2 BAZ2B ADNP AFF1 ZNF507 ZNF81 ZNF41 MKL2 ZNF397 ZNF627 ZNF611 ZNF518A ZNF273 ZKSCAN1 ZNF136 ; 
TOX2 ; MSC SPI1 FLI1 CREB5 ; 
JPH2 ; TGFB1I1 PTRF ZFPM2 HAND2 AEBP1 CSDC2 ; 
SERINC3 ; ATF6 ASCC3 ATF2 ; 
PKIG ; EBF1 HEYL FOXF1 MEF2C MEOX1 HIC1 TGFB1I1 FHL5 MYOCD KLF2 HAND2 TWIST2 AEBP1 TCF21 CSDC2 SOX5 NAP1L3 ; 
ADA ; HES2 ; 
WISP2 ; CSDC2 ; 
PI3 ; HES2 ; 
UBE2C ; MYBL2 RAD51 E2F1 TRIP13 FOXM1 PTTG1 ESPL1 MCM7 HMGB2 CHAF1A MCM2 EZH2 WHSC1 DNMT1 ; 
MMP9 ; ZNF469 MNDA SPI1 IRF8 TFEC RUNX3 TWIST1 FOXP3 AEBP1 PRRX1 ; 
SULF2 ; ZNF469 PTRF AEBP1 PRRX1 ; 
PREX1 ; FLI1 IRF8 ; 
ARFGEF2 ; TMF1 ZDHHC21 REST NR2C2 ZNF236 ZNF430 SHPRH RBL2 ADNP AFF1 CLOCK NCOA2 GTF2A1 REL ETV3 MKL2 ZNF397 ZNF641 ZKSCAN1 ; 
PTGIS ; HAND2 AEBP1 CSDC2 ; 
ATP9A ; MKL2 ; 
BCAS1 ; TOB1 ZNF440 ; 
DOK5 ; HIC1 ZFPM2 AEBP1 CSDC2 PRRX1 ; 
AURKA ; MYBL2 RAD51 TRIP13 RUVBL1 FOXM1 PTTG1 ESPL1 MCM5 BRCA1 MCM7 MCM2 EZH2 WDHD1 WHSC1 DNMT1 ; 
CASS4 ; SLA2 CIITA MNDA SPI1 STAT4 TBX21 FLI1 IRF8 TFEC RUNX3 STAT1 TNFAIP3 FOXP3 IRF4 HCLS1 ; 
ZBP1 ; IRF1 SP110 SLA2 CIITA SPI1 STAT4 TRIM22 TBX21 IRF8 TFEC RUNX3 STAT1 FOXP3 IRF4 ; 
PMEPA1 ; ZNF469 PTRF GLIS2 AEBP1 TCF7L1 PRRX1 ; 
APCDD1L ; TGFB1I1 PTRF TWIST2 PRRX1 ; 
NPEPL1 ; HDAC10 ; 
CTSZ ; LYL1 MNDA SPI1 ; 
ZNF831 ; IRF1 SLA2 CIITA MNDA SPI1 EOMES STAT4 SP140 TBX21 IRF8 TFEC RUNX3 FOXP3 IRF4 ; 
RPS21 ; PPAN ; 
SLC17A9 ; PRRX1 ; 
PPDPF ; ZNF524 AES ; GTF2H3 DNMT1
PTK6 ; TBX6 ZNF440 ; 
PCMTD2 ; ANKRA2 MAML3 MDM4 ZNF10 ZNF248 ZNF627 ZNF518A ZKSCAN1 ZNF443 ; 
SAMD10 ; AES PPARG PCBD1 TBX6 ; HMGA2
SOX18 ; BCL6B HEYL SOX17 ; 
STMN3 ; PRRX1 ; 
TNFRSF6B ; PTRF CREB5 ; 
ZBTB46 ; LEF1 ; 
SAMSN1 ; IRF1 SLA2 CIITA BIN1 GFI1 MSC MNDA SPI1 EOMES STAT4 SP140 TBX21 FLI1 PTRF IRF8 TFEC RUNX3 STAT1 CREB5 TNFAIP3 FOXP3 IRF4 EGR2 PRRX1 ; 
CXADR ; RAI1 ELK4 ZNF440 GTF2A1 REL ETV3 MKL2 ; 
MIR155HG ; SLA2 CIITA MNDA SPI1 EOMES STAT4 SP140 TBX21 FLI1 IRF8 TFEC RUNX3 STAT1 FOXP3 IRF4 ; 
JAM2 ; BCL6B EBF1 HEYL SOX17 MSC FOXF1 MEF2C AFF3 MEOX1 HIC1 MEOX2 TGFB1I1 FLI1 FHL5 KLF2 LDB2 LEF1 ERG TSHZ3 HAND2 TWIST2 AEBP1 TCF21 TBX5 EBF3 CSDC2 PRRX1 NDN NAP1L3 ; 
CYYR1 ; NR5A2 BCL6B EBF1 HEYL NOTCH4 SOX17 FOXF1 MEF2C MEOX1 FLI1 FHL5 KLF2 LDB2 ERG EBF3 ; 
ADAMTS1 ; KLF2 ; 
ADAMTS5 ; BCL6B HEYL MEF2C LDB2 ERG ; 
TIAM1 ; ZNF436 ; 
SYNJ1 ; NCOA2 ; 
DONSON ; E2F1 TCF19 MCM6 MCM2 ZNF367 TIMELESS EZH2 WDHD1 KNTC1 WHSC1 DNMT1 ; 
RCAN1 ; KLF9 EGR3 DAB2 ; 
MORC3 ; ELF1 REL ; 
CHAF1B ; FOXM1 PTTG1 HMGN2 TCF19 MCM5 BRCA1 MCM7 MCM6 HMGB2 CHAF1A MCM2 ZNF367 TIMELESS DEK EZH2 WDHD1 WHSC1 DNMT1 ; 
FAM3B ; PCBD1 ZSCAN16 ; 
MX2 ; IRF9 STAT2 ; 
MX1 ; IRF9 SP110 EIF2AK2 ; 
TMPRSS2 ; ELF3 GRHL3 PCBD1 ; 
UBASH3A ; IRF1 SLA2 CIITA MNDA SPI1 EOMES STAT4 SP140 TBX21 IRF8 TFEC RUNX3 STAT1 FOXP3 IRF4 ; 
SLC37A1 ; TOB1 MSX2 ZNF443 ; 
PDE9A ; TLE2 ; 
SIK1 ; ETS2 ; 
RRP1 ; PPAN ; 
ITGB2 ; LYL1 IRF1 SLA2 CIITA BIN1 VENTX MNDA SPI1 EOMES STAT4 SP140 TBX21 FLI1 IRF8 TFEC RUNX3 STAT1 FOXP3 IRF4 EGR2 ; ZNF443
COL18A1 ; BCL6B ZNF469 HEYL GLI2 MEF2C HIC1 TGFB1I1 PTRF TWIST1 GLIS2 TCF4 ZFPM2 ERG TWIST2 LZTS1 AEBP1 CSDC2 PRRX1 ; 
PCBP3 ; HIC1 TGFB1I1 PTRF KLF2 TSHZ3 TWIST2 AEBP1 CSDC2 PRRX1 ; 
COL6A1 ; SNAI1 ZNF469 VENTX GLIS1 GLI2 MSC HIC1 TGFB1I1 PTRF TWIST1 GLIS2 ZFPM2 TSHZ3 TWIST2 AEBP1 CSDC2 PRRX1 ; 
COL6A2 ; SNAI1 ZNF469 GLIS1 GLI2 MSC SPI1 HIC1 TGFB1I1 PTRF TWIST1 PRRX2 GLIS2 ZFPM2 TSHZ3 TWIST2 AEBP1 CSDC2 PRRX1 ; 
DIP2A ; ZNF223 MDM4 BTAF1 RBL2 ZNF224 ZNF211 ZNF397 ZNF518A ZKSCAN1 ; 
S100B ; MNDA SPI1 PTRF IRF8 TFEC RUNX3 FOXP3 ; 
PEX26 ; GTF2H3 BARD1 GTF3C4 RBL1 ZNF689 REST GTF2A1 ZNF641 ; 
ARVCF ; ZNF443 ; 
CDC45 ; MYBL2 RAD51 E2F1 TRIP13 FOXM1 PTTG1 ESPL1 TCF19 MCM5 BRCA1 MCM7 MCM6 HMGB2 CHAF1A MCM2 TIMELESS EZH2 E2F7 WHSC1 DNMT1 ; 
CLDN5 ; BCL6B EBF1 HEYL SOX17 MEF2C HIC1 TGFB1I1 KLF2 LDB2 HAND2 CSDC2 ; 
CRKL ; GTF2H3 GTF3C4 BDP1 ELK4 SHPRH GTF2A1 ; 
DGCR6L ; THAP7 ; 
PI4KAP1 ; HIC2 ; 
PI4KAP2 ; HIC2 ; 
RANBP1 ; RUVBL1 MCM7 MCM2 ; 
SCARF2 ; ZNF469 HEYL GLIS1 GLI2 MSC HIC1 MEIS3 TGFB1I1 PTRF CREB3L1 TWIST1 PRRX2 ETV1 GLIS2 ZFPM2 TSHZ3 HAND2 TWIST2 AEBP1 CSDC2 PRRX1 NAP1L3 ; 
USP18 ; EIF2AK2 ; 
YPEL1 ; ZSCAN16 MYEF2 ZNF84 ; 
GNAZ ; APBB1 ZDHHC15 ; 
RGL4 ; IRF1 SLA2 CIITA MNDA SPI1 EOMES STAT4 SP140 TBX21 IRF8 TFEC RUNX3 STAT1 FOXP3 IRF4 ; 
MMP11 ; ZNF469 GLIS1 GLIS2 AEBP1 CSDC2 PRRX1 ; 
DERL3 ; AEBP1 ; 
GGT5 ; BCL6B SNAI1 EBF1 ZNF469 HEYL MSC MEF2C HIC1 MEIS3 TGFB1I1 FLI1 PTRF KLF2 LDB2 TWIST1 LEF1 PRRX2 ETV1 GLIS2 ZFPM2 TSHZ3 HAND2 TWIST2 AEBP1 CSDC2 PRRX1 NDN ; 
POM121L9P ; TWIST2 AEBP1 CSDC2 PRRX1 ; 
ADORA2A ; POU2F2 SPI1 EOMES TBX21 FLI1 IRF8 TFEC FOXP3 IRF4 ; 
LRP5L ; MDM4 ; 
CRYBB1 ; SPI1 AEBP1 ; 
MIAT ; SLA2 CIITA GFI1 EOMES STAT4 SP140 TBX21 IRF8 TFEC RUNX3 STAT1 FOXP3 IRF4 ; 
MN1 ; ZNF469 GLIS1 PTRF TWIST1 ZFPM2 TSHZ3 TWIST2 AEBP1 CSDC2 PRRX1 ; 
NEFH ; EGR2 TRPS1 ; 
ZMAT5 ; SCAND1 ; ASCC3 GTF3C4
UQCR10 ; SCAND1 ; MLXIP BACH1
OSM ; MNDA SPI1 STAT4 TFEC RUNX3 TNFAIP3 ; ZNF443
PES1 ; RUVBL1 ; ZNF441
TCN2 ; MNDA IRF8 ; 
SMTN ; TGFB1I1 HAND2 TBX4 TCF21 CSDC2 ; 
LIMK2 ; HES2 ; 
PATZ1 ; ZNF709 ZBTB12 ZSCAN16 ZNF20 ZNF627 ZNF253 ZNF84 ZNF443 ; SOX7
SFI1 ; ZSCAN16 ZNF443 ; 
LARGE ; TLE2 EMX2 ; 
HMOX1 ; DAB2 ; 
RASD2 ; PTRF ; 
APOL6 ; NMI IRF1 TRIM22 STAT1 ; 
APOL3 ; NMI ETV7 IRF1 SP110 SLA2 CIITA MNDA SPI1 STAT4 SP140 TRIM22 TBX21 RUNX3 STAT1 ; 
IFT27 ; AES ANKS3 ; ARNTL2
NCF4 ; CIITA VENTX MNDA SPI1 FLI1 IRF8 TFEC DAB2 IRF4 HCLS1 ; 
CSF2RB ; POU2F2 MNDA SPI1 MEOX1 FLI1 IRF8 TFEC RUNX3 TNFAIP3 FOXP3 TSHZ3 DAB2 IRF4 NFATC2 HCLS1 ; 
KCTD17 ; SMARCD3 ; 
IL2RB ; IRF1 SLA2 CIITA GFI1 MNDA SPI1 EOMES STAT4 SP140 TRIM22 TBX21 IRF8 TFEC RUNX3 STAT1 FOXP3 IRF4 ; 
RAC2 ; SLA2 MNDA SPI1 STAT4 SP140 TBX21 FLI1 IRF8 TFEC RUNX3 IRF4 ; 
CYTH4 ; LYL1 IRF1 SLA2 POU2F2 CIITA VENTX MSC MNDA SPI1 EOMES STAT4 SP140 HIC1 TBX21 FLI1 PTRF IRF8 TFEC RUNX3 STAT1 FOXP3 AEBP1 IRF4 PRRX1 HCLS1 ; 
MFNG ; LYL1 SLA2 EBF1 BIN1 VENTX MSC MNDA SPI1 STAT4 MEF2C MEOX1 HIC1 TBX21 FLI1 PTRF IRF8 TFEC RUNX3 KLF2 CREB5 FOXP3 ERG TSHZ3 AEBP1 IRF4 PRRX1 HCLS1 ; 
CDC42EP1 ;  ; ZNF253
LGALS2 ; SLA2 SPI1 TBX21 IRF8 TFEC IRF4 ; 
LGALS1 ; MSC TGFB1I1 PTRF TWIST1 PRRX2 AEBP1 PRRX1 ; 
MICALL1 ; HES2 ; 
PICK1 ; AES ; 
RPL3 ; EEF1A1 ; 
GRAP2 ; ZBTB32 IRF1 SLA2 CIITA GFI1 MNDA SPI1 EOMES STAT4 SP140 TRIM22 TBX21 FLI1 IRF8 TFEC RUNX3 STAT1 FOXP3 IRF4 ; 
MEI1 ; SLA2 SPI1 STAT4 TBX21 IRF8 TFEC FOXP3 IRF4 ; 
CENPM ; E2F1 PTTG1 MCM5 MCM7 HMGB2 CHAF1A MCM2 EZH2 ; 
NFAM1 ; IRF1 SLA2 CIITA VENTX MSC MNDA SPI1 STAT4 SP140 TBX21 FLI1 PTRF IRF8 TFEC RUNX3 STAT1 FOXP3 AEBP1 IRF4 PRRX1 ; 
PARVB ; PTRF RUNX3 CREB5 ; ZNF440
PARVG ; LYL1 IRF1 SLA2 POU2F2 CIITA BIN1 VENTX MSC MNDA SPI1 EOMES STAT4 SP140 HIC1 TBX21 FLI1 IRF8 TFEC RUNX3 STAT1 FOXP3 AEBP1 IRF4 ; 
KIAA1644 ; EBF1 ZNF469 GLIS1 GLI2 MSC FOXF1 HIC1 TGFB1I1 MYOCD TWIST1 ZFPM2 ERG TSHZ3 HAND2 TWIST2 BACH2 AEBP1 TCF21 CSDC2 PRRX1 NAP1L3 ; 
RIBC2 ; EZH2 WHSC1 ; 
FBLN1 ; TBX2 ; 
